representative	cluster_size
GCF_039535455.1_ASM3953545v1_genomic.fna.gz	1
GCF_039535785.1_ASM3953578v1_genomic.fna.gz	1
GCF_039536785.1_ASM3953678v1_genomic.fna.gz	1
GCF_039537005.1_ASM3953700v1_genomic.fna.gz	1
GCF_039537125.1_ASM3953712v1_genomic.fna.gz	8
GCF_039537145.1_ASM3953714v1_genomic.fna.gz	1
GCF_039537205.1_ASM3953720v1_genomic.fna.gz	1
GCF_039537345.1_ASM3953734v1_genomic.fna.gz	2
GCF_039537545.1_ASM3953754v1_genomic.fna.gz	2
GCF_039538545.1_ASM3953854v1_genomic.fna.gz	1
GCF_039538865.1_ASM3953886v1_genomic.fna.gz	1
GCF_039538925.1_ASM3953892v1_genomic.fna.gz	2
GCF_039539045.1_ASM3953904v1_genomic.fna.gz	1
GCF_039539465.1_ASM3953946v1_genomic.fna.gz	2
GCF_039539665.1_ASM3953966v1_genomic.fna.gz	2
GCF_039539725.1_ASM3953972v1_genomic.fna.gz	2
GCF_039539925.1_ASM3953992v1_genomic.fna.gz	2
GCF_039541975.1_ASM3954197v1_genomic.fna.gz	3
GCF_039542035.1_ASM3954203v1_genomic.fna.gz	1
GCF_039542055.1_ASM3954205v1_genomic.fna.gz	1
GCF_039542225.1_ASM3954222v1_genomic.fna.gz	1
GCF_039542905.1_ASM3954290v1_genomic.fna.gz	1
GCF_039542965.1_ASM3954296v1_genomic.fna.gz	2
GCF_039543305.1_ASM3954330v1_genomic.fna.gz	1
GCF_039543405.1_ASM3954340v1_genomic.fna.gz	1
GCF_039543585.1_ASM3954358v1_genomic.fna.gz	3
GCF_039544495.1_ASM3954449v1_genomic.fna.gz	3
GCF_039544815.1_ASM3954481v1_genomic.fna.gz	10
GCF_039581505.1_ASM3958150v1_genomic.fna.gz	2
GCF_039766235.1_ASM3976623v1_genomic.fna.gz	2
GCF_039871525.1_ASM3987152v1_genomic.fna.gz	1
GCF_039871565.1_ASM3987156v1_genomic.fna.gz	2
GCF_039871625.1_ASM3987162v1_genomic.fna.gz	1
GCF_039871835.1_ASM3987183v1_genomic.fna.gz	4
GCF_039871875.1_ASM3987187v1_genomic.fna.gz	1
GCF_039880665.1_ASM3988066v1_genomic.fna.gz	1
GCF_039888735.1_ASM3988873v1_genomic.fna.gz	1
GCF_040105385.1_ASM4010538v1_genomic.fna.gz	2
GCF_040120695.1_ASM4012069v1_genomic.fna.gz	1
GCF_040137845.1_ASM4013784v1_genomic.fna.gz	1
GCF_040203675.1_Bin.001.fasta_assembly_genomic.fna.gz	1
GCF_040253615.1_ASM4025361v1_genomic.fna.gz	2
GCF_040295185.1_ASM4029518v1_genomic.fna.gz	1
GCF_040295365.1_ASM4029536v1_genomic.fna.gz	1
GCF_040295385.1_ASM4029538v1_genomic.fna.gz	2
GCF_040295435.1_ASM4029543v1_genomic.fna.gz	2
GCF_040295545.1_ASM4029554v1_genomic.fna.gz	1
GCF_040295605.1_ASM4029560v1_genomic.fna.gz	1
GCF_040295625.1_ASM4029562v1_genomic.fna.gz	2
GCF_040295645.1_ASM4029564v1_genomic.fna.gz	1
GCF_040295665.1_ASM4029566v1_genomic.fna.gz	4
GCF_040295685.1_ASM4029568v1_genomic.fna.gz	1
GCF_040295725.1_ASM4029572v1_genomic.fna.gz	1
GCF_040295745.1_ASM4029574v1_genomic.fna.gz	1
GCF_040295765.1_ASM4029576v1_genomic.fna.gz	1
GCF_040295785.1_ASM4029578v1_genomic.fna.gz	1
GCF_040295825.1_ASM4029582v1_genomic.fna.gz	1
GCF_040295845.1_ASM4029584v1_genomic.fna.gz	1
GCF_040295865.1_ASM4029586v1_genomic.fna.gz	1
GCF_040295925.1_ASM4029592v1_genomic.fna.gz	1
GCF_040295985.1_ASM4029598v1_genomic.fna.gz	1
GCF_040296005.1_ASM4029600v1_genomic.fna.gz	2
GCF_040296045.1_ASM4029604v1_genomic.fna.gz	1
GCF_040296145.1_ASM4029614v1_genomic.fna.gz	1
GCF_040296305.1_ASM4029630v1_genomic.fna.gz	1
GCF_040296425.1_ASM4029642v1_genomic.fna.gz	4
GCF_040296565.1_ASM4029656v1_genomic.fna.gz	2
GCF_040296585.1_ASM4029658v1_genomic.fna.gz	2
GCF_040296645.1_ASM4029664v1_genomic.fna.gz	1
GCF_040296665.1_ASM4029666v1_genomic.fna.gz	1
GCF_040296685.1_ASM4029668v1_genomic.fna.gz	1
GCF_040296705.1_ASM4029670v1_genomic.fna.gz	1
GCF_040296725.1_ASM4029672v1_genomic.fna.gz	1
GCF_040296805.1_ASM4029680v1_genomic.fna.gz	6
GCF_040296845.1_ASM4029684v1_genomic.fna.gz	2
GCF_040296885.1_ASM4029688v1_genomic.fna.gz	1
GCF_040296925.1_ASM4029692v1_genomic.fna.gz	1
GCF_040296945.1_ASM4029694v1_genomic.fna.gz	1
GCF_040296985.1_ASM4029698v1_genomic.fna.gz	1
GCF_040297005.1_ASM4029700v1_genomic.fna.gz	1
GCF_040297105.1_ASM4029710v1_genomic.fna.gz	1
GCF_040297165.1_ASM4029716v1_genomic.fna.gz	1
GCF_040297225.1_ASM4029722v1_genomic.fna.gz	2
GCF_040297285.1_ASM4029728v1_genomic.fna.gz	2
GCF_040297345.1_ASM4029734v1_genomic.fna.gz	1
GCF_040297385.1_ASM4029738v1_genomic.fna.gz	2
GCF_040297445.1_ASM4029744v1_genomic.fna.gz	1
GCF_040297525.1_ASM4029752v1_genomic.fna.gz	1
GCF_040298025.1_ASM4029802v1_genomic.fna.gz	2
GCF_040298045.1_ASM4029804v1_genomic.fna.gz	6
GCF_040298165.1_ASM4029816v1_genomic.fna.gz	1
GCF_040298225.1_ASM4029822v1_genomic.fna.gz	4
GCF_040298305.1_ASM4029830v1_genomic.fna.gz	1
GCF_040298345.1_ASM4029834v1_genomic.fna.gz	1
GCF_040298385.1_ASM4029838v1_genomic.fna.gz	2
GCF_040298485.1_ASM4029848v1_genomic.fna.gz	3
GCF_040298585.1_ASM4029858v1_genomic.fna.gz	2
GCF_040298625.1_ASM4029862v1_genomic.fna.gz	2
GCF_040298725.1_ASM4029872v1_genomic.fna.gz	1
GCF_040298745.1_ASM4029874v1_genomic.fna.gz	5
GCF_040298865.1_ASM4029886v1_genomic.fna.gz	1
GCF_040298905.1_ASM4029890v1_genomic.fna.gz	3
GCF_040298985.1_ASM4029898v1_genomic.fna.gz	2
GCF_040299025.1_ASM4029902v1_genomic.fna.gz	1
GCF_040299105.1_ASM4029910v1_genomic.fna.gz	1
GCF_040299165.1_ASM4029916v1_genomic.fna.gz	4
GCF_040299305.1_ASM4029930v1_genomic.fna.gz	1
GCF_040299365.1_ASM4029936v1_genomic.fna.gz	2
GCF_040299765.1_ASM4029976v1_genomic.fna.gz	4
GCF_040299945.1_ASM4029994v1_genomic.fna.gz	4
GCF_040300065.1_ASM4030006v1_genomic.fna.gz	1
GCF_040300525.1_ASM4030052v1_genomic.fna.gz	1
GCF_040300645.1_ASM4030064v1_genomic.fna.gz	4
GCF_040300705.1_ASM4030070v1_genomic.fna.gz	1
GCF_040300765.1_ASM4030076v1_genomic.fna.gz	6
GCF_040300785.1_ASM4030078v1_genomic.fna.gz	1
GCF_040300825.1_ASM4030082v1_genomic.fna.gz	1
GCF_040301665.1_ASM4030166v1_genomic.fna.gz	5
GCF_040301945.1_ASM4030194v1_genomic.fna.gz	2
GCF_040301965.1_ASM4030196v1_genomic.fna.gz	1
GCF_040301985.1_ASM4030198v1_genomic.fna.gz	3
GCF_040302085.1_ASM4030208v1_genomic.fna.gz	1
GCF_040302185.1_ASM4030218v1_genomic.fna.gz	1
GCF_040302425.1_ASM4030242v1_genomic.fna.gz	1
GCF_040302485.1_ASM4030248v1_genomic.fna.gz	1
GCF_040302625.1_ASM4030262v1_genomic.fna.gz	1
GCF_040302665.1_ASM4030266v1_genomic.fna.gz	1
GCF_040302705.1_ASM4030270v1_genomic.fna.gz	1
GCF_040302725.1_ASM4030272v1_genomic.fna.gz	1
GCF_040302775.1_ASM4030277v1_genomic.fna.gz	1
GCF_040302865.1_ASM4030286v1_genomic.fna.gz	1
GCF_040302925.1_ASM4030292v1_genomic.fna.gz	2
GCF_040302985.1_ASM4030298v1_genomic.fna.gz	13
GCF_040303005.1_ASM4030300v1_genomic.fna.gz	1
GCF_040303065.1_ASM4030306v1_genomic.fna.gz	1
GCF_040303105.1_ASM4030310v1_genomic.fna.gz	1
GCF_040303185.1_ASM4030318v1_genomic.fna.gz	1
GCF_040303225.1_ASM4030322v1_genomic.fna.gz	1
GCF_040303245.1_ASM4030324v1_genomic.fna.gz	3
GCF_040303265.1_ASM4030326v1_genomic.fna.gz	1
GCF_040303285.1_ASM4030328v1_genomic.fna.gz	1
GCF_040303365.1_ASM4030336v1_genomic.fna.gz	1
GCF_040303425.1_ASM4030342v1_genomic.fna.gz	5
GCF_040303465.1_ASM4030346v1_genomic.fna.gz	1
GCF_040303525.1_ASM4030352v1_genomic.fna.gz	1
GCF_040303545.1_ASM4030354v1_genomic.fna.gz	3
GCF_040303565.1_ASM4030356v1_genomic.fna.gz	1
GCF_040303625.1_ASM4030362v1_genomic.fna.gz	19
GCF_040303805.1_ASM4030380v1_genomic.fna.gz	1
GCF_040303865.1_ASM4030386v1_genomic.fna.gz	1
GCF_040303925.1_ASM4030392v1_genomic.fna.gz	7
GCF_040303965.1_ASM4030396v1_genomic.fna.gz	1
GCF_040426425.1_ASM4042642v1_genomic.fna.gz	5
GCF_040446465.1_ASM4044646v1_genomic.fna.gz	1
GCF_040492035.1_ASM4049203v1_genomic.fna.gz	1
GCF_040529335.1_ASM4052933v1_genomic.fna.gz	1
GCF_040537935.1_ASM4053793v1_genomic.fna.gz	1
GCF_040571325.1_ASM4057132v1_genomic.fna.gz	1
GCF_040605375.1_ASM4060537v1_genomic.fna.gz	1
GCF_040605435.1_ASM4060543v1_genomic.fna.gz	1
GCF_040605535.1_ASM4060553v1_genomic.fna.gz	1
GCF_040605575.1_ASM4060557v1_genomic.fna.gz	1
GCF_040605635.1_ASM4060563v1_genomic.fna.gz	1
GCF_040605675.1_ASM4060567v1_genomic.fna.gz	1
GCF_040605835.1_ASM4060583v1_genomic.fna.gz	10
GCF_040606035.1_ASM4060603v1_genomic.fna.gz	1
GCF_040606115.1_ASM4060611v1_genomic.fna.gz	1
GCF_040606205.1_ASM4060620v1_genomic.fna.gz	6
GCF_040606345.1_ASM4060634v1_genomic.fna.gz	1
GCF_040606445.1_ASM4060644v1_genomic.fna.gz	1
GCF_040606465.1_ASM4060646v1_genomic.fna.gz	1
GCF_040606535.1_ASM4060653v1_genomic.fna.gz	6
GCF_040607035.1_ASM4060703v1_genomic.fna.gz	8
GCF_040607075.1_ASM4060707v1_genomic.fna.gz	3
GCF_040607095.1_ASM4060709v1_genomic.fna.gz	3
GCF_040607155.1_ASM4060715v1_genomic.fna.gz	1
GCF_040607275.1_ASM4060727v1_genomic.fna.gz	1
GCF_040607295.1_ASM4060729v1_genomic.fna.gz	1
GCF_040607335.1_ASM4060733v1_genomic.fna.gz	1
GCF_040607425.1_ASM4060742v1_genomic.fna.gz	1
GCF_040607455.1_ASM4060745v1_genomic.fna.gz	2
GCF_040607475.1_ASM4060747v1_genomic.fna.gz	2
GCF_040607495.1_ASM4060749v1_genomic.fna.gz	2
GCF_040607535.1_ASM4060753v1_genomic.fna.gz	1
GCF_040607695.1_ASM4060769v1_genomic.fna.gz	9
GCF_040607835.1_ASM4060783v1_genomic.fna.gz	1
GCF_040608205.1_ASM4060820v1_genomic.fna.gz	1
GCF_040608315.1_ASM4060831v1_genomic.fna.gz	1
GCF_040608435.1_ASM4060843v1_genomic.fna.gz	1
GCF_040608495.1_ASM4060849v1_genomic.fna.gz	2
GCF_040608695.1_ASM4060869v1_genomic.fna.gz	2
GCF_040608995.1_ASM4060899v1_genomic.fna.gz	1
GCF_040609015.1_ASM4060901v1_genomic.fna.gz	2
GCF_040609095.1_ASM4060909v1_genomic.fna.gz	1
GCF_040609115.1_ASM4060911v1_genomic.fna.gz	1
GCF_040609155.1_ASM4060915v1_genomic.fna.gz	1
GCF_040609215.1_ASM4060921v1_genomic.fna.gz	1
GCF_040609235.1_ASM4060923v1_genomic.fna.gz	2
GCF_040609255.1_ASM4060925v1_genomic.fna.gz	1
GCF_040609275.1_ASM4060927v1_genomic.fna.gz	3
GCF_040609475.1_ASM4060947v1_genomic.fna.gz	1
GCF_040609555.1_ASM4060955v1_genomic.fna.gz	2
GCF_040609575.1_ASM4060957v1_genomic.fna.gz	1
GCF_040609715.1_ASM4060971v1_genomic.fna.gz	3
GCF_040609795.1_ASM4060979v1_genomic.fna.gz	1
GCF_040609935.1_ASM4060993v1_genomic.fna.gz	1
GCF_040609995.1_ASM4060999v1_genomic.fna.gz	1
GCF_040610055.1_ASM4061005v1_genomic.fna.gz	1
GCF_040610095.1_ASM4061009v1_genomic.fna.gz	1
GCF_040610115.1_ASM4061011v1_genomic.fna.gz	1
GCF_040610155.1_ASM4061015v1_genomic.fna.gz	1
GCF_040610275.1_ASM4061027v1_genomic.fna.gz	1
GCF_040610355.1_ASM4061035v1_genomic.fna.gz	1
GCF_040610395.1_ASM4061039v1_genomic.fna.gz	1
GCF_040610635.1_ASM4061063v1_genomic.fna.gz	4
GCF_040610655.1_ASM4061065v1_genomic.fna.gz	3
GCF_040610715.1_ASM4061071v1_genomic.fna.gz	13
GCF_040610735.1_ASM4061073v1_genomic.fna.gz	1
GCF_040610935.1_ASM4061093v1_genomic.fna.gz	1
GCF_040611155.1_ASM4061115v1_genomic.fna.gz	1
GCF_040611255.1_ASM4061125v1_genomic.fna.gz	1
GCF_040611275.1_ASM4061127v1_genomic.fna.gz	1
GCF_040611315.1_ASM4061131v1_genomic.fna.gz	2
GCF_040611335.1_ASM4061133v1_genomic.fna.gz	1
GCF_040611455.1_ASM4061145v1_genomic.fna.gz	2
GCF_040611515.1_ASM4061151v1_genomic.fna.gz	1
GCF_040611555.1_ASM4061155v1_genomic.fna.gz	1
GCF_040611635.1_ASM4061163v1_genomic.fna.gz	2
GCF_040611655.1_ASM4061165v1_genomic.fna.gz	1
GCF_040611695.1_ASM4061169v1_genomic.fna.gz	1
GCF_040611715.1_ASM4061171v1_genomic.fna.gz	1
GCF_040611815.1_ASM4061181v1_genomic.fna.gz	6
GCF_040611855.1_ASM4061185v1_genomic.fna.gz	1
GCF_040611875.1_ASM4061187v1_genomic.fna.gz	2
GCF_040611935.1_ASM4061193v1_genomic.fna.gz	2
GCF_040611975.1_ASM4061197v1_genomic.fna.gz	1
GCF_040611995.1_ASM4061199v1_genomic.fna.gz	1
GCF_040612095.1_ASM4061209v1_genomic.fna.gz	1
GCF_040612195.1_ASM4061219v1_genomic.fna.gz	1
GCF_040612235.1_ASM4061223v1_genomic.fna.gz	1
GCF_040612315.1_ASM4061231v1_genomic.fna.gz	2
GCF_040612485.1_ASM4061248v1_genomic.fna.gz	1
GCF_040612775.1_ASM4061277v1_genomic.fna.gz	1
GCF_040612815.1_ASM4061281v1_genomic.fna.gz	1
GCF_040612855.1_ASM4061285v1_genomic.fna.gz	1
GCF_040613095.1_ASM4061309v1_genomic.fna.gz	2
GCF_040613295.1_ASM4061329v1_genomic.fna.gz	2
GCF_040613325.1_ASM4061332v1_genomic.fna.gz	1
GCF_040613395.1_ASM4061339v1_genomic.fna.gz	2
GCF_040613515.1_ASM4061351v1_genomic.fna.gz	1
GCF_040613575.1_ASM4061357v1_genomic.fna.gz	1
GCF_040613675.1_ASM4061367v1_genomic.fna.gz	9
GCF_040613695.1_ASM4061369v1_genomic.fna.gz	1
GCF_040613735.1_ASM4061373v1_genomic.fna.gz	1
GCF_040613755.1_ASM4061375v1_genomic.fna.gz	2
GCF_040613775.1_ASM4061377v1_genomic.fna.gz	1
GCF_040613815.1_ASM4061381v1_genomic.fna.gz	2
GCF_040614035.1_ASM4061403v1_genomic.fna.gz	3
GCF_040614335.1_ASM4061433v1_genomic.fna.gz	2
GCF_040614395.1_ASM4061439v1_genomic.fna.gz	1
GCF_040628425.1_ASM4062842v1_genomic.fna.gz	1
GCF_040628455.1_ASM4062845v1_genomic.fna.gz	4
GCF_040628495.1_ASM4062849v1_genomic.fna.gz	1
GCF_040628695.1_ASM4062869v1_genomic.fna.gz	2
GCF_040628835.1_ASM4062883v1_genomic.fna.gz	2
GCF_040629015.1_ASM4062901v1_genomic.fna.gz	1
GCF_040629065.1_ASM4062906v1_genomic.fna.gz	1
GCF_040629095.1_ASM4062909v1_genomic.fna.gz	3
GCF_040629155.1_ASM4062915v1_genomic.fna.gz	1
GCF_040629275.1_ASM4062927v1_genomic.fna.gz	2
GCF_040629295.1_ASM4062929v1_genomic.fna.gz	1
GCF_040629335.1_ASM4062933v1_genomic.fna.gz	1
GCF_040629405.1_ASM4062940v1_genomic.fna.gz	1
GCF_040629415.1_ASM4062941v1_genomic.fna.gz	1
GCF_040629665.1_ASM4062966v1_genomic.fna.gz	1
GCF_040629715.1_ASM4062971v1_genomic.fna.gz	1
GCF_040629725.1_ASM4062972v1_genomic.fna.gz	1
GCF_040629755.1_ASM4062975v1_genomic.fna.gz	4
GCF_040629815.1_ASM4062981v1_genomic.fna.gz	2
GCF_040630065.1_ASM4063006v1_genomic.fna.gz	6
GCF_040630075.1_ASM4063007v1_genomic.fna.gz	4
GCF_040630115.1_ASM4063011v1_genomic.fna.gz	3
GCF_040630155.1_ASM4063015v1_genomic.fna.gz	4
GCF_040630255.1_ASM4063025v1_genomic.fna.gz	1
GCF_040630375.1_ASM4063037v1_genomic.fna.gz	2
GCF_040630405.1_ASM4063040v1_genomic.fna.gz	1
GCF_040630435.1_ASM4063043v1_genomic.fna.gz	1
GCF_040630445.1_ASM4063044v1_genomic.fna.gz	1
GCF_040630495.1_ASM4063049v1_genomic.fna.gz	1
GCF_040630525.1_ASM4063052v1_genomic.fna.gz	1
GCF_040630635.1_ASM4063063v1_genomic.fna.gz	2
GCF_040630645.1_ASM4063064v1_genomic.fna.gz	1
GCF_040630775.1_ASM4063077v1_genomic.fna.gz	1
GCF_040630855.1_ASM4063085v1_genomic.fna.gz	2
GCF_040630895.1_ASM4063089v1_genomic.fna.gz	1
GCF_040630995.1_ASM4063099v1_genomic.fna.gz	1
GCF_040631075.1_ASM4063107v1_genomic.fna.gz	2
GCF_040631245.1_ASM4063124v1_genomic.fna.gz	12
GCF_040631325.1_ASM4063132v1_genomic.fna.gz	2
GCF_040631445.1_ASM4063144v1_genomic.fna.gz	1
GCF_040631555.1_ASM4063155v1_genomic.fna.gz	5
GCF_040631615.1_ASM4063161v1_genomic.fna.gz	1
GCF_040631755.1_ASM4063175v1_genomic.fna.gz	1
GCF_040631765.1_ASM4063176v1_genomic.fna.gz	3
GCF_040631835.1_ASM4063183v1_genomic.fna.gz	2
GCF_040632155.1_ASM4063215v1_genomic.fna.gz	1
GCF_040632315.1_ASM4063231v1_genomic.fna.gz	1
GCF_040632375.1_ASM4063237v1_genomic.fna.gz	1
GCF_040632605.1_ASM4063260v1_genomic.fna.gz	1
GCF_040632645.1_ASM4063264v1_genomic.fna.gz	3
GCF_040632715.1_ASM4063271v1_genomic.fna.gz	1
GCF_040632845.1_ASM4063284v1_genomic.fna.gz	2
GCF_040632905.1_ASM4063290v1_genomic.fna.gz	2
GCF_040633105.1_ASM4063310v1_genomic.fna.gz	1
GCF_040633155.1_ASM4063315v1_genomic.fna.gz	1
GCF_040633255.1_ASM4063325v1_genomic.fna.gz	1
GCF_040633815.1_ASM4063381v1_genomic.fna.gz	2
GCF_040633825.1_ASM4063382v1_genomic.fna.gz	1
GCF_040633835.1_ASM4063383v1_genomic.fna.gz	17
GCF_040633895.1_ASM4063389v1_genomic.fna.gz	1
GCF_040633925.1_ASM4063392v1_genomic.fna.gz	2
GCF_040633935.1_ASM4063393v1_genomic.fna.gz	1
GCF_040634095.1_ASM4063409v1_genomic.fna.gz	1
GCF_040634115.1_ASM4063411v1_genomic.fna.gz	2
GCF_040634135.1_ASM4063413v1_genomic.fna.gz	1
GCF_040634235.1_ASM4063423v1_genomic.fna.gz	2
GCF_040634355.1_ASM4063435v1_genomic.fna.gz	5
GCF_040634385.1_ASM4063438v1_genomic.fna.gz	2
GCF_040634435.1_ASM4063443v1_genomic.fna.gz	1
GCF_040634475.1_ASM4063447v1_genomic.fna.gz	1
GCF_040634505.1_ASM4063450v1_genomic.fna.gz	9
GCF_040634605.1_ASM4063460v1_genomic.fna.gz	4
GCF_040634895.1_ASM4063489v1_genomic.fna.gz	2
GCF_040635295.1_ASM4063529v1_genomic.fna.gz	1
GCF_040635315.1_ASM4063531v1_genomic.fna.gz	1
GCF_040635425.1_ASM4063542v1_genomic.fna.gz	1
GCF_040635755.1_ASM4063575v1_genomic.fna.gz	4
GCF_040635945.1_ASM4063594v1_genomic.fna.gz	9
GCF_040635975.1_ASM4063597v1_genomic.fna.gz	1
GCF_040636095.1_ASM4063609v1_genomic.fna.gz	3
GCF_040636225.1_ASM4063622v1_genomic.fna.gz	1
GCF_040636295.1_ASM4063629v1_genomic.fna.gz	2
GCF_040636325.1_ASM4063632v1_genomic.fna.gz	1
GCF_040636345.1_ASM4063634v1_genomic.fna.gz	6
GCF_040636355.1_ASM4063635v1_genomic.fna.gz	1
GCF_040636425.1_ASM4063642v1_genomic.fna.gz	6
GCF_040636475.1_ASM4063647v1_genomic.fna.gz	1
GCF_040636485.1_ASM4063648v1_genomic.fna.gz	2
GCF_040636595.1_ASM4063659v1_genomic.fna.gz	1
GCF_040636645.1_ASM4063664v1_genomic.fna.gz	6
GCF_040636735.1_ASM4063673v1_genomic.fna.gz	1
GCF_040636835.1_ASM4063683v1_genomic.fna.gz	2
GCF_040636855.1_ASM4063685v1_genomic.fna.gz	2
GCF_040636865.1_ASM4063686v1_genomic.fna.gz	2
GCF_040636875.1_ASM4063687v1_genomic.fna.gz	2
GCF_040636915.1_ASM4063691v1_genomic.fna.gz	1
GCF_040636965.1_ASM4063696v1_genomic.fna.gz	1
GCF_040637055.1_ASM4063705v1_genomic.fna.gz	2
GCF_040637075.1_ASM4063707v1_genomic.fna.gz	3
GCF_040637235.1_ASM4063723v1_genomic.fna.gz	1
GCF_040637365.1_ASM4063736v1_genomic.fna.gz	8
GCF_040637405.1_ASM4063740v1_genomic.fna.gz	2
GCF_040637445.1_ASM4063744v1_genomic.fna.gz	2
GCF_040637515.1_ASM4063751v1_genomic.fna.gz	1
GCF_040637535.1_ASM4063753v1_genomic.fna.gz	5
GCF_040637595.1_ASM4063759v1_genomic.fna.gz	1
GCF_040637655.1_ASM4063765v1_genomic.fna.gz	2
GCF_040637715.1_ASM4063771v1_genomic.fna.gz	2
GCF_040637835.1_ASM4063783v1_genomic.fna.gz	2
GCF_040637915.1_ASM4063791v1_genomic.fna.gz	1
GCF_040638055.1_ASM4063805v1_genomic.fna.gz	7
GCF_040638105.1_ASM4063810v1_genomic.fna.gz	1
GCF_040638185.1_ASM4063818v1_genomic.fna.gz	4
GCF_040638205.1_ASM4063820v1_genomic.fna.gz	1
GCF_040638385.1_ASM4063838v1_genomic.fna.gz	1
GCF_040638465.1_ASM4063846v1_genomic.fna.gz	1
GCF_040638475.1_ASM4063847v1_genomic.fna.gz	4
GCF_040638585.1_ASM4063858v1_genomic.fna.gz	3
GCF_040638605.1_ASM4063860v1_genomic.fna.gz	1
GCF_040638655.1_ASM4063865v1_genomic.fna.gz	1
GCF_040638735.1_ASM4063873v1_genomic.fna.gz	1
GCF_040638765.1_ASM4063876v1_genomic.fna.gz	1
GCF_040638895.1_ASM4063889v1_genomic.fna.gz	1
GCF_040638905.1_ASM4063890v1_genomic.fna.gz	2
GCF_040639145.1_ASM4063914v1_genomic.fna.gz	1
GCF_040639195.1_ASM4063919v1_genomic.fna.gz	1
GCF_040639245.1_ASM4063924v1_genomic.fna.gz	2
GCF_040639325.1_ASM4063932v1_genomic.fna.gz	1
GCF_040639435.1_ASM4063943v1_genomic.fna.gz	1
GCF_040639495.1_ASM4063949v1_genomic.fna.gz	1
GCF_040639555.1_ASM4063955v1_genomic.fna.gz	2
GCF_040639815.1_ASM4063981v1_genomic.fna.gz	1
GCF_040639835.1_ASM4063983v1_genomic.fna.gz	1
GCF_040639875.1_ASM4063987v1_genomic.fna.gz	2
GCF_040639895.1_ASM4063989v1_genomic.fna.gz	2
GCF_040639935.1_ASM4063993v1_genomic.fna.gz	1
GCF_040640215.1_ASM4064021v1_genomic.fna.gz	1
GCF_040640295.1_ASM4064029v1_genomic.fna.gz	12
GCF_040640615.1_ASM4064061v1_genomic.fna.gz	2
GCF_040640675.1_ASM4064067v1_genomic.fna.gz	1
GCF_040640875.1_ASM4064087v1_genomic.fna.gz	1
GCF_040640975.1_ASM4064097v1_genomic.fna.gz	5
GCF_040641215.1_ASM4064121v1_genomic.fna.gz	1
GCF_040641275.1_ASM4064127v1_genomic.fna.gz	1
GCF_040641315.1_ASM4064131v1_genomic.fna.gz	1
GCF_040641375.1_ASM4064137v1_genomic.fna.gz	5
GCF_040641415.1_ASM4064141v1_genomic.fna.gz	1
GCF_040641515.1_ASM4064151v1_genomic.fna.gz	4
GCF_040641675.1_ASM4064167v1_genomic.fna.gz	2
GCF_040641955.1_ASM4064195v1_genomic.fna.gz	3
GCF_040642035.1_ASM4064203v1_genomic.fna.gz	3
GCF_040642135.1_ASM4064213v1_genomic.fna.gz	3
GCF_040642215.1_ASM4064221v1_genomic.fna.gz	17
GCF_040642395.1_ASM4064239v1_genomic.fna.gz	5
GCF_040642405.1_ASM4064240v1_genomic.fna.gz	1
GCF_040642435.1_ASM4064243v1_genomic.fna.gz	4
GCF_040642555.1_ASM4064255v1_genomic.fna.gz	1
GCF_040642575.1_ASM4064257v1_genomic.fna.gz	1
GCF_040642695.1_ASM4064269v1_genomic.fna.gz	4
GCF_040642775.1_ASM4064277v1_genomic.fna.gz	1
GCF_040642915.1_ASM4064291v1_genomic.fna.gz	1
GCF_040642935.1_ASM4064293v1_genomic.fna.gz	1
GCF_040643025.1_ASM4064302v1_genomic.fna.gz	1
GCF_040643115.1_ASM4064311v1_genomic.fna.gz	1
GCF_040643175.1_ASM4064317v1_genomic.fna.gz	1
GCF_040643195.1_ASM4064319v1_genomic.fna.gz	6
GCF_040643215.1_ASM4064321v1_genomic.fna.gz	1
GCF_040643285.1_ASM4064328v1_genomic.fna.gz	1
GCF_040643475.1_ASM4064347v1_genomic.fna.gz	2
GCF_040643535.1_ASM4064353v1_genomic.fna.gz	1
GCF_040643575.1_ASM4064357v1_genomic.fna.gz	2
GCF_040643595.1_ASM4064359v1_genomic.fna.gz	1
GCF_040643615.1_ASM4064361v1_genomic.fna.gz	1
GCF_040643635.1_ASM4064363v1_genomic.fna.gz	1
GCF_040643675.1_ASM4064367v1_genomic.fna.gz	1
GCF_040643735.1_ASM4064373v1_genomic.fna.gz	1
GCF_040643775.1_ASM4064377v1_genomic.fna.gz	2
GCF_040643795.1_ASM4064379v1_genomic.fna.gz	1
GCF_040643835.1_ASM4064383v1_genomic.fna.gz	1
GCF_040643855.1_ASM4064385v1_genomic.fna.gz	1
GCF_040643955.1_ASM4064395v1_genomic.fna.gz	1
GCF_040644035.1_ASM4064403v1_genomic.fna.gz	1
GCF_040644055.1_ASM4064405v1_genomic.fna.gz	1
GCF_040644075.1_ASM4064407v1_genomic.fna.gz	1
GCF_040644095.1_ASM4064409v1_genomic.fna.gz	1
GCF_040644155.1_ASM4064415v1_genomic.fna.gz	1
GCF_040644175.1_ASM4064417v1_genomic.fna.gz	1
GCF_040644295.1_ASM4064429v1_genomic.fna.gz	1
GCF_040644375.1_ASM4064437v1_genomic.fna.gz	1
GCF_040644415.1_ASM4064441v1_genomic.fna.gz	1
GCF_040644515.1_ASM4064451v1_genomic.fna.gz	1
