scaffold	representative	dereplication_status
NZ_JBEYRU010000044.1	GCF_043204535.1	redundant
NZ_JBEXRY010000033.1	GCF_043204535.1	redundant
NZ_JBIDCW010000014.1	GCF_043204795.1	dereplication_representative
NZ_JBIDCV010000006.1	GCF_043204815.1	dereplication_representative
NZ_JBFBJG010000017.1	GCF_043204815.1	redundant
NZ_JBIDDF010000023.1	GCF_043205035.1	dereplication_representative
NZ_JBIENY010000264.1	GCF_043498155.1	dereplication_representative
NZ_JBHXIK010000003.1	GCF_043498155.1	redundant
NZ_JBIBXQ010000012.1	GCF_043498155.1	redundant
NZ_JBHVLV010000033.1	GCF_043498155.1	redundant
NZ_JBHVZP010000015.1	GCF_043498155.1	redundant
NZ_CP027297.1	GCF_043498155.1	redundant
NZ_LARV01000404.1	GCF_043498155.1	redundant
NZ_JAAGMZ010001354.1	GCF_043498155.1	redundant
NZ_CP144375.1	GCF_043575855.1	dereplication_representative
NZ_JBHLUJ010000020.1	GCF_043575855.1	redundant
NZ_JBHLUJ010000041.1	GCF_043575855.1	redundant
NZ_QUNO01000021.1	GCF_043575855.1	redundant
NZ_JBIMKE010000022.1	GCF_043673425.1	dereplication_representative
NZ_CP171643.1	GCF_043950195.1	dereplication_representative
NZ_CP007574.1	GCF_043950195.1	redundant
NZ_AXDB02000006.1	GCF_043950195.1	redundant
NZ_BHXC01000007.1	GCF_043950195.1	redundant
NZ_CP026094.1	GCF_043950195.1	redundant
NZ_JBHJPE010000013.1	GCF_043950195.1	redundant
NZ_JBHVGT010000002.1	GCF_043950195.1	redundant
NZ_JBHXWM010000013.1	GCF_043950195.1	redundant
NZ_AROY02000010.1	GCF_043950195.1	redundant
NZ_JBFBEP010000001.1	GCF_043950195.1	redundant
NZ_CP104098.1	GCF_043950195.1	redundant
NZ_JBIVNQ010000005.1	GCF_043950195.1	redundant
NZ_JBIVPI010000001.1	GCF_043950195.1	redundant
NZ_CP170369.1	GCF_043950195.1	redundant
NZ_JBHJQT010000009.1	GCF_043950195.1	redundant
NZ_JBIBCG010000026.1	GCF_043950195.1	redundant
NZ_JBIBCG010000002.1	GCF_043950195.1	redundant
CP006871.1	GCF_043950195.1	redundant
NZ_JBEYDU010000001.1	GCF_043950195.1	redundant
NZ_CP171642.1	GCF_043950205.1	dereplication_representative
NZ_CP171841.1	GCF_043996095.1	dereplication_representative
NZ_JBBDHD010000069.1	GCF_044129415.1	dereplication_representative
NZ_JBBDHD010000054.1	GCF_044129415.1	dereplication_representative
NZ_JBHVOC010000001.1	GCF_044142145.1	dereplication_representative
NZ_JBIRBB010000006.1	GCF_044326295.1	dereplication_representative
NZ_JBIRBB010000010.1	GCF_044326295.1	dereplication_representative
NZ_JBIRAW010000001.1	GCF_044326315.1	dereplication_representative
NZ_JBIRAY010000011.1	GCF_044326405.1	dereplication_representative
NZ_JBIRAZ010000014.1	GCF_044326415.1	dereplication_representative
NZ_JBIQWE010000011.1	GCF_044326715.1	dereplication_representative
NZ_JBIQWH010000016.1	GCF_044326795.1	dereplication_representative
NZ_JBIQWF010000028.1	GCF_044326795.1	redundant
NZ_JBIQWG010000025.1	GCF_044326795.1	redundant
NZ_JBIREZ010000003.1	GCF_044327185.1	dereplication_representative
JBIRFM010000007.1	GCF_044327435.1	dereplication_representative
NZ_LIVW01000004.1	GCF_044327435.1	readded_by_cluster_content
NZ_JBIRFQ010000001.1	GCF_044327555.1	dereplication_representative
NZ_JBFAXE010000002.1	GCF_044327555.1	redundant
NZ_CP149798.1	GCF_044327555.1	redundant
NZ_JBIRFV010000014.1	GCF_044327655.1	dereplication_representative
NZ_JBIRGA010000001.1	GCF_044327725.1	dereplication_representative
NZ_JBIRFY010000009.1	GCF_044327745.1	dereplication_representative
NZ_JBIRFY010000006.1	GCF_044327745.1	dereplication_representative
NZ_JBIRGD010000023.1	GCF_044327805.1	dereplication_representative
NZ_JBIRGD010000027.1	GCF_044327805.1	dereplication_representative
NZ_JBIRGG010000021.1	GCF_044327825.1	dereplication_representative
NZ_JBIRGG010000014.1	GCF_044327825.1	dereplication_representative
NZ_JBIRFX010000013.1	GCF_044327825.1	redundant
NZ_JBIRFX010000014.1	GCF_044327825.1	redundant
NZ_JBIRFN010000014.1	GCF_044327825.1	redundant
NZ_JBIRFN010000013.1	GCF_044327825.1	redundant
NZ_JBIRGE010000005.1	GCF_044327845.1	dereplication_representative
NZ_JBIRGF010000003.1	GCF_044327845.1	redundant
NZ_JBEPEV010000016.1	GCF_044327845.1	redundant
NZ_JBIRGJ010000010.1	GCF_044327915.1	dereplication_representative
NZ_JBIRGQ010000011.1	GCF_044328045.1	dereplication_representative
NZ_JBIRGN010000011.1	GCF_044328045.1	redundant
NZ_JBIRGO010000014.1	GCF_044328065.1	dereplication_representative
NZ_JBIRGO010000008.1	GCF_044328065.1	dereplication_representative
NZ_JBIRGP010000002.1	GCF_044328075.1	dereplication_representative
NZ_JBIRGR010000001.1	GCF_044328095.1	dereplication_representative
NZ_JBIRGU010000006.1	GCF_044328175.1	dereplication_representative
NZ_JBIRHD010000015.1	GCF_044328285.1	dereplication_representative
NZ_JBIRHP010000002.1	GCF_044328555.1	dereplication_representative
NZ_JBEXOQ010000134.1	GCF_044328555.1	readded_by_cluster_content
NZ_JBIRHR010000001.1	GCF_044328665.1	dereplication_representative
NZ_JOFL01000046.1	GCF_044328665.1	redundant
NZ_JBIRHX010000009.1	GCF_044328745.1	dereplication_representative
NZ_JBIRHW010000002.1	GCF_044328745.1	redundant
NZ_JOBP01000005.1	GCF_044328745.1	redundant
NZ_JOJJ01000005.1	GCF_044328745.1	redundant
NZ_JBIRHZ010000002.1	GCF_044328755.1	dereplication_representative
NZ_JOFN01000005.1	GCF_044328755.1	redundant
NZ_JOBF01000013.1	GCF_044328755.1	redundant
NZ_JBIRJA010000006.1	GCF_044329325.1	dereplication_representative
NZ_JBIRJA010000010.1	GCF_044329325.1	dereplication_representative
NZ_JBIRJB010000024.1	GCF_044329325.1	redundant
NZ_JBIRJB010000005.1	GCF_044329325.1	redundant
NZ_JBIRJC010000038.1	GCF_044329365.1	dereplication_representative
NZ_JBIRJD010000024.1	GCF_044329385.1	dereplication_representative
NZ_JBIRJD010000031.1	GCF_044329385.1	dereplication_representative
NZ_JBEYJS010000191.1	GCF_044329385.1	redundant
NZ_JBEYJS010000035.1	GCF_044329385.1	redundant
NZ_JBIRJY010000024.1	GCF_044329785.1	dereplication_representative
NZ_JBIRKB010000002.1	GCF_044329855.1	dereplication_representative
NZ_JBIRKM010000019.1	GCF_044330085.1	dereplication_representative
NZ_JBIRKM010000001.1	GCF_044330085.1	dereplication_representative
NZ_JBIAEI010000020.1	GCF_044330085.1	redundant
NZ_JOCG01000019.1	GCF_044330085.1	redundant
NZ_JOCG01000055.1	GCF_044330085.1	redundant
NZ_JBIRKU010000015.1	GCF_044330085.1	redundant
NZ_JBIRKT010000008.1	GCF_044330225.1	dereplication_representative
NZ_JBIRLM010000008.1	GCF_044330565.1	dereplication_representative
NZ_JBIRLQ010000027.1	GCF_044330665.1	dereplication_representative
NZ_JBIRND010000021.1	GCF_044331445.1	dereplication_representative
NZ_JBIRNC010000019.1	GCF_044331445.1	redundant
NZ_JBIRLK010000016.1	GCF_044331445.1	redundant
NZ_JBIRNE010000036.1	GCF_044331465.1	dereplication_representative
NZ_JBIRMN010000040.1	GCF_044331465.1	redundant
NZ_JBIRMO010000037.1	GCF_044331465.1	redundant
NZ_JBEPDW010000046.1	GCF_044331465.1	redundant
NZ_JBIRNS010000004.1	GCF_044331715.1	dereplication_representative
NZ_JBIROD010000014.1	GCF_044331935.1	dereplication_representative
NZ_JBIROC010000006.1	GCF_044331995.1	dereplication_representative
NZ_JBIRNY010000007.1	GCF_044331995.1	redundant
NZ_JBFBKF010000016.1	GCF_044331995.1	redundant
NZ_JBIRPA010000005.1	GCF_044331995.1	redundant
NZ_JBIROT010000008.1	GCF_044331995.1	redundant
NZ_JBITWW010000008.1	GCF_044331995.1	redundant
NZ_JBIRMZ010000007.1	GCF_044331995.1	redundant
NZ_JBIROI010000011.1	GCF_044331995.1	redundant
NZ_JBEZXD010000003.1	GCF_044331995.1	redundant
NZ_JBHSPD010000004.1	GCF_044331995.1	redundant
NZ_JBEYZG010000020.1	GCF_044331995.1	redundant
NZ_JBIROS010000007.1	GCF_044331995.1	redundant
NZ_JBIROF010000008.1	GCF_044331995.1	redundant
NZ_JBIROE010000009.1	GCF_044331995.1	redundant
NZ_JZWW01000231.1	GCF_044331995.1	redundant
NZ_JOJD01000007.1	GCF_044331995.1	redundant
NZ_JOAK01000010.1	GCF_044331995.1	redundant
NZ_JBIROJ010000018.1	GCF_044332085.1	dereplication_representative
NZ_JBIROQ010000028.1	GCF_044332275.1	dereplication_representative
NZ_JBIROX010000039.1	GCF_044332275.1	readded_by_cluster_content
NZ_JBIROY010000035.1	GCF_044332275.1	redundant
NZ_JBIRLX010000031.1	GCF_044332275.1	redundant
NZ_JBIRPD010000033.1	GCF_044332485.1	dereplication_representative
NZ_JBIRPD010000031.1	GCF_044332485.1	dereplication_representative
NZ_JBEYFQ010000046.1	GCF_044332485.1	redundant
NZ_JBEYFQ010000020.1	GCF_044332485.1	redundant
NZ_JBIRPV010000001.1	GCF_044332865.1	dereplication_representative
NZ_JBIRVA010000012.1	GCF_044332865.1	redundant
NZ_JBHWCH010000052.1	GCF_044332865.1	redundant
NZ_JBFACW010000032.1	GCF_044332865.1	redundant
NZ_JAVRFD010000038.1	GCF_044332865.1	redundant
NZ_JBIRPW010000012.1	GCF_044332905.1	dereplication_representative
NZ_JBIRQA010000014.1	GCF_044332905.1	redundant
NZ_JBIRRL010000013.1	GCF_044332905.1	redundant
NZ_JBIRQE010000023.1	GCF_044333045.1	dereplication_representative
NZ_JBFADF010000094.1	GCF_044333045.1	readded_by_cluster_content
NZ_JBIRQH010000018.1	GCF_044333095.1	dereplication_representative
NZ_JBIRQL010000001.1	GCF_044333105.1	dereplication_representative
NZ_JBFACC010000003.1	GCF_044333105.1	redundant
NZ_JBIRQJ010000015.1	GCF_044333135.1	dereplication_representative
NZ_JBIRQK010000006.1	GCF_044333195.1	dereplication_representative
NZ_JBIRQQ010000014.1	GCF_044333285.1	dereplication_representative
NZ_JBIRQR010000003.1	GCF_044333295.1	dereplication_representative
NZ_JBIRJZ010000014.1	GCF_044333295.1	redundant
NZ_JBIRJO010000008.1	GCF_044333295.1	redundant
NZ_JBIRLW010000024.1	GCF_044333295.1	redundant
NZ_JBIRQS010000008.1	GCF_044333315.1	dereplication_representative
NZ_JNZP01000005.1	GCF_044333315.1	redundant
NZ_JBIRQU010000014.1	GCF_044333355.1	dereplication_representative
NZ_JBIRQU010000007.1	GCF_044333355.1	dereplication_representative
NZ_JBIRHY010000007.1	GCF_044333355.1	redundant
NZ_JBIRHY010000008.1	GCF_044333355.1	redundant
NZ_JBIRZY010000012.1	GCF_044333355.1	redundant
NZ_JBIRZY010000006.1	GCF_044333355.1	redundant
NZ_JBIALZ010000008.1	GCF_044333355.1	redundant
NZ_JBIALZ010000007.1	GCF_044333355.1	redundant
NZ_JBIRRA010000010.1	GCF_044333485.1	dereplication_representative
NZ_JBIRRB010000001.1	GCF_044333535.1	dereplication_representative
NZ_JBIRRO010000015.1	GCF_044333725.1	dereplication_representative
NZ_JBEPBZ010000051.1	GCF_044333725.1	redundant
NZ_JBIRRP010000003.1	GCF_044333785.1	dereplication_representative
NZ_KQ948766.1	GCF_044333785.1	redundant
NZ_JBIRTR010000012.1	GCF_044333785.1	redundant
NZ_LIQS01000491.1	GCF_044333785.1	redundant
NZ_JBIRRZ010000016.1	GCF_044333945.1	dereplication_representative
NZ_JBIRSI010000001.1	GCF_044334145.1	dereplication_representative
NZ_JBIRSL010000010.1	GCF_044334205.1	dereplication_representative
NZ_JBIRSV010000035.1	GCF_044334365.1	dereplication_representative
NZ_JBIRSV010000021.1	GCF_044334365.1	dereplication_representative
NZ_JBFAED010000245.1	GCF_044334365.1	readded_by_cluster_content
NZ_JBFAED010000068.1	GCF_044334365.1	redundant
NZ_JBIRSZ010000012.1	GCF_044334465.1	dereplication_representative
NZ_JBIRTC010000012.1	GCF_044334505.1	dereplication_representative
NZ_JBIRTA010000019.1	GCF_044334515.1	dereplication_representative
NZ_JBIRTK010000011.1	GCF_044334665.1	dereplication_representative
NZ_JBIRTK010000002.1	GCF_044334665.1	dereplication_representative
NZ_JBIRTE010000010.1	GCF_044334665.1	redundant
NZ_JBIRTE010000001.1	GCF_044334665.1	redundant
NZ_JBIARG010000023.1	GCF_044334665.1	redundant
NZ_JBIARG010000002.1	GCF_044334665.1	redundant
NZ_JBIRTJ010000009.1	GCF_044334695.1	dereplication_representative
NZ_JBFADW010000220.1	GCF_044334695.1	redundant
NZ_JBIRTX010000004.1	GCF_044334895.1	dereplication_representative
NZ_JBIRUY010000042.1	GCF_044335305.1	dereplication_representative
NZ_CP117521.1	GCF_044336695.1	dereplication_representative
NZ_JBISCE010000004.1	GCF_044385685.1	dereplication_representative
NZ_JBIRUG010000016.1	GCF_044386295.1	dereplication_representative
NZ_JBIRUT010000008.1	GCF_044386465.1	dereplication_representative
NZ_KQ948366.1	GCF_044386465.1	redundant
NZ_JBIRWM010000018.1	GCF_044386465.1	redundant
NZ_JBHYPK010000011.1	GCF_044386465.1	redundant
NZ_JBIRVG010000015.1	GCF_044386715.1	dereplication_representative
NZ_CP029193.1	GCF_044386715.1	redundant
NZ_JAAGMJ010000425.1	GCF_044386715.1	redundant
NZ_JBIRWJ010000019.1	GCF_044386715.1	redundant
NZ_JBIRVH010000022.1	GCF_044386715.1	redundant
NZ_WWJW01000559.1	GCF_044386715.1	redundant
NZ_JAAGLF010001306.1	GCF_044386715.1	redundant
NZ_WWJV01000570.1	GCF_044386715.1	redundant
NZ_JBEYTA010000025.1	GCF_044386715.1	redundant
NZ_JBIRVK010000003.1	GCF_044386815.1	dereplication_representative
NZ_JBIRVQ010000004.1	GCF_044386975.1	dereplication_representative
NZ_JBIRVO010000029.1	GCF_044387025.1	dereplication_representative
NZ_JBIRVR010000015.1	GCF_044387105.1	dereplication_representative
NZ_JBIRVR010000004.1	GCF_044387105.1	dereplication_representative
NZ_JBIRVS010000011.1	GCF_044387185.1	dereplication_representative
NZ_KB911721.1	GCF_044387185.1	redundant
NZ_KB911731.1	GCF_044387185.1	redundant
NZ_JBIRVV010000007.1	GCF_044387305.1	dereplication_representative
NZ_JBEZVC010000014.1	GCF_044387305.1	redundant
NZ_JBIRWA010000023.1	GCF_044387395.1	dereplication_representative
NZ_JBIRVB010000027.1	GCF_044387395.1	redundant
NZ_JBHYQQ010000006.1	GCF_044387395.1	redundant
NZ_JBEXLW010000017.1	GCF_044387395.1	redundant
NZ_JBIRWK010000007.1	GCF_044387785.1	dereplication_representative
NZ_JBHXBF010000033.1	GCF_044387785.1	redundant
NZ_JBIRWT010000007.1	GCF_044388165.1	dereplication_representative
NZ_JBICYN010000017.1	GCF_044388165.1	redundant
NZ_JBEOXY010000001.1	GCF_044388165.1	redundant
NZ_JBFAEL010000036.1	GCF_044388165.1	redundant
NZ_JBIRWZ010000007.1	GCF_044388315.1	dereplication_representative
NZ_JBIAUU010000005.1	GCF_044388315.1	redundant
NZ_JBIBYP010000005.1	GCF_044388315.1	redundant
NZ_JBICYG010000002.1	GCF_044388315.1	redundant
NZ_JBHJZV010000005.1	GCF_044388315.1	redundant
NZ_JBHTRT010000004.1	GCF_044388315.1	redundant
NZ_JBHXLS010000002.1	GCF_044388315.1	redundant
NZ_NTHC01000124.1	GCF_044388315.1	redundant
NZ_JBIRXD010000037.1	GCF_044388525.1	dereplication_representative
NZ_JBIRXJ010000007.1	GCF_044388715.1	dereplication_representative
NZ_JBIBWD010000006.1	GCF_044388715.1	redundant
NZ_JBIRXQ010000005.1	GCF_044389105.1	dereplication_representative
NZ_JBIRXO010000016.1	GCF_044389105.1	redundant
NZ_CP120862.1	GCF_044389105.1	redundant
NZ_JBIRXR010000004.1	GCF_044389105.1	redundant
NZ_JBEYBB010000016.1	GCF_044389105.1	redundant
NZ_JBEYBA010000005.1	GCF_044389105.1	redundant
NZ_JBIRXW010000001.1	GCF_044389345.1	dereplication_representative
NZ_JBIRXV010000001.1	GCF_044389345.1	redundant
NZ_JBIRYJ010000001.1	GCF_044389785.1	dereplication_representative
NZ_JBIRYN010000001.1	GCF_044389845.1	dereplication_representative
NZ_JBEYCA010000012.1	GCF_044389845.1	redundant
NZ_JBEYBW010000001.1	GCF_044389845.1	redundant
NZ_JAYKYQ010000016.1	GCF_044389845.1	redundant
NZ_JAYESH010000009.1	GCF_044389845.1	redundant
NZ_JBEYBZ010000032.1	GCF_044389845.1	redundant
NZ_JBEYBX010000022.1	GCF_044389845.1	redundant
NZ_JBEYBY010000018.1	GCF_044389845.1	redundant
NZ_JBIRYK010000003.1	GCF_044389885.1	dereplication_representative
NZ_JBEYBV010000003.1	GCF_044389885.1	redundant
JBIRYR010000002.1	GCF_044390095.1	dereplication_representative
NZ_JAPEQD010000001.1	GCF_044390095.1	readded_by_cluster_content
NZ_CP107858.1	GCF_044390095.1	redundant
NZ_CP109268.1	GCF_044390095.1	redundant
NZ_CP109413.1	GCF_044390095.1	redundant
NZ_JAPEQC010000001.1	GCF_044390095.1	redundant
JBIRFG010000009.1	GCF_044390095.1	redundant
NZ_AGSW01000147.1	GCF_044390095.1	redundant
NZ_JAPEPR010000001.1	GCF_044390095.1	redundant
NZ_CP108376.1	GCF_044390095.1	redundant
NZ_CP109518.1	GCF_044390095.1	redundant
NZ_CP109511.1	GCF_044390095.1	redundant
NZ_JBIRZC010000008.1	GCF_044390465.1	dereplication_representative
NZ_JBIRYZ010000041.1	GCF_044390465.1	redundant
NZ_JBIRZZ010000002.1	GCF_044391385.1	dereplication_representative
NZ_JBIRYY010000001.1	GCF_044391385.1	redundant
NZ_JBIRZB010000002.1	GCF_044391385.1	redundant
NZ_JBIRZA010000003.1	GCF_044391385.1	redundant
NZ_JBISAC010000006.1	GCF_044391475.1	dereplication_representative
NZ_JBISAI010000002.1	GCF_044391605.1	dereplication_representative
NZ_JBISAJ010000003.1	GCF_044391605.1	redundant
NZ_JBISAK010000016.1	GCF_044391605.1	redundant
NZ_JBISAH010000001.1	GCF_044391605.1	redundant
NZ_JBISAL010000007.1	GCF_044391765.1	dereplication_representative
NZ_JBISAO010000017.1	GCF_044391855.1	dereplication_representative
NZ_JBISAN010000022.1	GCF_044391855.1	redundant
NZ_JBISAP010000023.1	GCF_044391855.1	redundant
NZ_JBISAQ010000020.1	GCF_044391855.1	redundant
NZ_JBISAE010000018.1	GCF_044391855.1	redundant
NZ_JBITBU010000014.1	GCF_044452545.1	dereplication_representative
NZ_JBITBZ010000005.1	GCF_044452745.1	dereplication_representative
NZ_JBFAYX010000001.1	GCF_044452745.1	redundant
NZ_JBITCF010000003.1	GCF_044452825.1	dereplication_representative
NZ_JBITCG010000006.1	GCF_044453005.1	dereplication_representative
NZ_JBITCJ010000018.1	GCF_044453095.1	dereplication_representative
NZ_JBITCV010000035.1	GCF_044453605.1	dereplication_representative
NZ_JBITCV010000032.1	GCF_044453605.1	dereplication_representative
NZ_JBITDC010000006.1	GCF_044453725.1	dereplication_representative
NZ_JBITDA010000030.1	GCF_044453765.1	dereplication_representative
NZ_JBITDD010000015.1	GCF_044453845.1	dereplication_representative
NZ_JBITDI010000019.1	GCF_044454005.1	dereplication_representative
NZ_JBITDH010000015.1	GCF_044454045.1	dereplication_representative
NZ_JBITDM010000021.1	GCF_044454195.1	dereplication_representative
NZ_JBITDL010000031.1	GCF_044454225.1	dereplication_representative
JBITDN010000002.1	GCF_044454235.1	dereplication_representative
NZ_JBITDS010000026.1	GCF_044454465.1	dereplication_representative
NZ_JBITEB010000010.1	GCF_044454765.1	dereplication_representative
NZ_JBITEN010000013.1	GCF_044455165.1	dereplication_representative
NZ_JBITEM010000002.1	GCF_044455225.1	dereplication_representative
NZ_JBITEP010000017.1	GCF_044455315.1	dereplication_representative
NZ_JBITET010000002.1	GCF_044455385.1	dereplication_representative
NZ_JBITES010000003.1	GCF_044455405.1	dereplication_representative
NZ_JBITEV010000001.1	GCF_044455465.1	dereplication_representative
NZ_JBITEW010000005.1	GCF_044455505.1	dereplication_representative
NZ_JBITEX010000008.1	GCF_044455585.1	dereplication_representative
NZ_JBITEY010000005.1	GCF_044455605.1	dereplication_representative
NZ_JBITFA010000003.1	GCF_044455705.1	dereplication_representative
NZ_JBITFE010000001.1	GCF_044455745.1	dereplication_representative
NZ_JBITFE010000003.1	GCF_044455745.1	dereplication_representative
NZ_JBFBBJ010000015.1	GCF_044455745.1	redundant
NZ_JBFBBJ010000004.1	GCF_044455745.1	redundant
NZ_JBEZMG010000010.1	GCF_044455745.1	redundant
NZ_JBEZMG010000001.1	GCF_044455745.1	redundant
NZ_JBIDAA010000002.1	GCF_044455745.1	redundant
NZ_JBIDAA010000014.1	GCF_044455745.1	redundant
NZ_JBEZMP010000098.1	GCF_044455745.1	redundant
NZ_JBEZMP010000067.1	GCF_044455745.1	redundant
NZ_JBITFQ010000007.1	GCF_044456225.1	dereplication_representative
NZ_JBITFQ010000001.1	GCF_044456225.1	dereplication_representative
NZ_JBITFS010000003.1	GCF_044456265.1	dereplication_representative
NZ_JBITFX010000004.1	GCF_044456405.1	dereplication_representative
NZ_JBITFW010000001.1	GCF_044456445.1	dereplication_representative
NZ_JBITGA010000003.1	GCF_044456565.1	dereplication_representative
NZ_JBITGD010000012.1	GCF_044456725.1	dereplication_representative
NZ_JBITGF010000005.1	GCF_044456745.1	dereplication_representative
NZ_JBITGF010000004.1	GCF_044456745.1	dereplication_representative
NZ_JBITGJ010000072.1	GCF_044456925.1	dereplication_representative
NZ_JBITGI010000029.1	GCF_044456945.1	dereplication_representative
NZ_JBITGS010000036.1	GCF_044457265.1	dereplication_representative
NZ_JBITGS010000016.1	GCF_044457265.1	dereplication_representative
NZ_JBITGT010000009.1	GCF_044457285.1	dereplication_representative
NZ_JBITGT010000005.1	GCF_044457285.1	dereplication_representative
NZ_JBITGX010000014.1	GCF_044457425.1	dereplication_representative
NZ_JBITGY010000003.1	GCF_044457445.1	dereplication_representative
NZ_JBITHA010000006.1	GCF_044457485.1	dereplication_representative
NZ_JBITGW010000003.1	GCF_044457485.1	redundant
NZ_JBITGZ010000034.1	GCF_044457565.1	dereplication_representative
NZ_JBITHC010000008.1	GCF_044457585.1	dereplication_representative
NZ_JBITHH010000016.1	GCF_044457585.1	redundant
NZ_JBITHB010000010.1	GCF_044457625.1	dereplication_representative
NZ_CP109290.1	GCF_044457625.1	readded_by_cluster_content
NZ_JBITDR010000017.1	GCF_044457625.1	redundant
NZ_JBITHE010000007.1	GCF_044457665.1	dereplication_representative
NZ_JBITHI010000033.1	GCF_044457835.1	dereplication_representative
NZ_JBITHJ010000001.1	GCF_044457905.1	dereplication_representative
NZ_JBITHK010000009.1	GCF_044457925.1	dereplication_representative
NZ_JBITHP010000004.1	GCF_044458105.1	dereplication_representative
NZ_JBITHR010000001.1	GCF_044458185.1	dereplication_representative
NZ_JBITHS010000046.1	GCF_044458225.1	dereplication_representative
NZ_JBITHS010000008.1	GCF_044458225.1	dereplication_representative
NZ_JBITHS010000033.1	GCF_044458225.1	dereplication_representative
NZ_JBFBHU010000001.1	GCF_044458225.1	redundant
NZ_JBFBHU010000048.1	GCF_044458225.1	redundant
NZ_JBFBHU010000058.1	GCF_044458225.1	redundant
NZ_JBITIA010000003.1	GCF_044458525.1	dereplication_representative
NZ_JBITHZ010000008.1	GCF_044458585.1	dereplication_representative
NZ_JBITIE010000020.1	GCF_044458665.1	dereplication_representative
NZ_JBITIE010000001.1	GCF_044458665.1	dereplication_representative
NZ_JBITIF010000048.1	GCF_044458665.1	redundant
NZ_JBITII010000013.1	GCF_044458845.1	dereplication_representative
NZ_JBITIL010000002.1	GCF_044458905.1	dereplication_representative
NZ_JBFANH010000022.1	GCF_044458905.1	redundant
NZ_JBITIN010000005.1	GCF_044459035.1	dereplication_representative
NZ_JBITIO010000023.1	GCF_044459065.1	dereplication_representative
NZ_JBITIO010000004.1	GCF_044459065.1	dereplication_representative
NZ_JBITIP010000001.1	GCF_044459125.1	dereplication_representative
NZ_JBITIQ010000023.1	GCF_044459145.1	dereplication_representative
NZ_JBITIQ010000002.1	GCF_044459145.1	dereplication_representative
JBFAKJ010000034.1	GCF_044459145.1	redundant
JBFAKJ010000002.1	GCF_044459145.1	redundant
NZ_JBITIS010000015.1	GCF_044459245.1	dereplication_representative
NZ_JBFAJB010000022.1	GCF_044459245.1	redundant
NZ_JBEZDZ010000004.1	GCF_044459245.1	redundant
NZ_JBITIV010000021.1	GCF_044459365.1	dereplication_representative
NZ_JBITIX010000004.1	GCF_044459425.1	dereplication_representative
NZ_JBITJA010000001.1	GCF_044459545.1	dereplication_representative
NZ_JBITJH010000017.1	GCF_044459745.1	dereplication_representative
NZ_JBITJK010000012.1	GCF_044459945.1	dereplication_representative
NZ_JBITJK010000011.1	GCF_044459945.1	dereplication_representative
NZ_JBITJN010000037.1	GCF_044460105.1	dereplication_representative
NZ_JBHWED010000033.1	GCF_044460105.1	redundant
NZ_JBITJR010000007.1	GCF_044460185.1	dereplication_representative
NZ_JBITJC010000039.1	GCF_044460185.1	redundant
NZ_JBITJD010000005.1	GCF_044460185.1	redundant
NZ_JBITJS010000020.1	GCF_044460245.1	dereplication_representative
NZ_JBITJS010000029.1	GCF_044460245.1	dereplication_representative
NZ_JBITJV010000044.1	GCF_044460385.1	dereplication_representative
NZ_JBITJZ010000001.1	GCF_044460595.1	dereplication_representative
NZ_JBFASF010000003.1	GCF_044460595.1	redundant
NZ_JBFALL010000003.1	GCF_044460595.1	redundant
NZ_JBITKH010000004.1	GCF_044460845.1	dereplication_representative
NZ_JBITKK010000034.1	GCF_044461005.1	dereplication_representative
NZ_JBITKN010000003.1	GCF_044461045.1	dereplication_representative
NZ_JBITKQ010000019.1	GCF_044461225.1	dereplication_representative
NZ_JBITKT010000007.1	GCF_044461265.1	dereplication_representative
NZ_JBITKV010000004.1	GCF_044461365.1	dereplication_representative
NZ_JBITKW010000024.1	GCF_044461425.1	dereplication_representative
NZ_JBITKZ010000013.1	GCF_044461485.1	dereplication_representative
NZ_JBITKY010000001.1	GCF_044461565.1	dereplication_representative
NZ_JBITLE010000003.1	GCF_044461685.1	dereplication_representative
NZ_JBITLA010000003.1	GCF_044461685.1	redundant
NZ_JBITLB010000010.1	GCF_044461685.1	redundant
NZ_JBITLI010000011.1	GCF_044465085.1	dereplication_representative
NZ_JBITLP010000007.1	GCF_044465265.1	dereplication_representative
NZ_JBITLN010000004.1	GCF_044465285.1	dereplication_representative
NZ_JBITLQ010000005.1	GCF_044465475.1	dereplication_representative
NZ_JBITLW010000005.1	GCF_044465645.1	dereplication_representative
NZ_JBITLW010000018.1	GCF_044465645.1	dereplication_representative
NZ_JBITLZ010000003.1	GCF_044465705.1	dereplication_representative
NZ_JBIUBK010000003.1	GCF_044465705.1	redundant
NZ_JBFAOP010000024.1	GCF_044465705.1	redundant
NZ_JBITJJ010000003.1	GCF_044465705.1	redundant
NZ_JBITMA010000002.1	GCF_044465765.1	dereplication_representative
NZ_JBITMB010000004.1	GCF_044465845.1	dereplication_representative
NZ_JBITMO010000003.1	GCF_044466325.1	dereplication_representative
NZ_JBFANK010000001.1	GCF_044466325.1	redundant
NZ_JBITMP010000005.1	GCF_044466425.1	dereplication_representative
NZ_JBITMT010000002.1	GCF_044466505.1	dereplication_representative
NZ_JBITRW010000002.1	GCF_044540275.1	dereplication_representative
NZ_JBITRX010000007.1	GCF_044540325.1	dereplication_representative
NZ_JBITRX010000022.1	GCF_044540325.1	dereplication_representative
