scaffold	representative	dereplication_status
DAAIFI010000002.1	GCF_000438685.2	redundant
AALAHW010000002.1	GCF_000438685.2	redundant
AAAOMD010000002.1	GCF_000438685.2	redundant
NZ_APIC01000003.1	GCF_000438685.2	redundant
DAPELZ010000004.1	GCF_000438685.2	redundant
AABFBQ010000001.1	GCF_000438685.2	redundant
AAARWB010000001.1	GCF_000438685.2	redundant
AABEZM010000001.1	GCF_000438685.2	redundant
NZ_NYDZ01000013.1	GCF_000438685.2	redundant
ABWGEY010000001.1	GCF_000438685.2	redundant
AAASZU010000002.1	GCF_000438685.2	redundant
DABPVW010000001.1	GCF_000438685.2	redundant
ABAWXK010000001.1	GCF_000438685.2	redundant
AAVOLS010000001.1	GCF_000438685.2	redundant
ABANEZ010000001.1	GCF_000438685.2	redundant
DAPDOI010000008.1	GCF_000438685.2	redundant
AAVXSB010000001.1	GCF_000438685.2	redundant
AAAPAP010000001.1	GCF_000438685.2	redundant
AABEOL010000004.1	GCF_000438685.2	redundant
AAAQPM010000001.1	GCF_000438685.2	redundant
AANCMZ010000197.1	GCF_000438685.2	redundant
AABEMN010000031.1	GCF_000438685.2	redundant
AAVKRG010000017.1	GCF_000438685.2	redundant
ABBBFJ010000001.1	GCF_000438685.2	redundant
AABCUM010000001.1	GCF_000438685.2	redundant
AAARXY010000003.1	GCF_000438685.2	redundant
DABQFG010000003.1	GCF_000438685.2	redundant
AABCUF010000001.1	GCF_000438685.2	redundant
DAYNVM010000028.1	GCF_000438685.2	redundant
AAAYDZ010000002.1	GCF_000438685.2	redundant
DAZNNL010000003.1	GCF_000438685.2	redundant
ABLVHV010000007.1	GCF_000438685.2	redundant
ABJTMG010000001.1	GCF_000438685.2	redundant
AAATSW010000002.1	GCF_000438685.2	redundant
ABVZJW010000001.1	GCF_000438685.2	redundant
AAYXXJ010000001.1	GCF_000438685.2	redundant
AABBYA010000001.1	GCF_000438685.2	redundant
AAAQIH010000011.1	GCF_000438685.2	redundant
AABAOY010000001.1	GCF_000438685.2	redundant
AAARVN010000001.1	GCF_000438685.2	redundant
AABBOR010000033.1	GCF_000438685.2	redundant
ABAWZW010000001.1	GCF_000438685.2	redundant
AAATAG010000001.1	GCF_000438685.2	redundant
AAAXJE010000001.1	GCF_000438685.2	redundant
AAAQQB010000304.1	GCF_000438685.2	redundant
AAAQQB010000271.1	GCF_000438685.2	redundant
AABBOT010000001.1	GCF_000438685.2	redundant
AAAVTR010000019.1	GCF_000438685.2	redundant
ABAWYC010000001.1	GCF_000438685.2	redundant
ABWGEZ010000001.1	GCF_000438685.2	redundant
NZ_MJQJ01000044.1	GCF_000438685.2	redundant
DAYOEW010000061.1	GCF_000438685.2	redundant
NZ_CP168857.1	GCF_000438685.2	redundant
AAARFQ010000003.1	GCF_000438685.2	redundant
NZ_NXQD01000007.1	GCF_000438685.2	redundant
ABFZDZ010000001.1	GCF_000438685.2	redundant
AABBAB010000001.1	GCF_000438685.2	redundant
DBDISX010000001.1	GCF_000438685.2	redundant
ABWLDA010000001.1	GCF_000438685.2	redundant
ABGGYJ010000003.1	GCF_000438685.2	redundant
AAARXX010000001.1	GCF_000438685.2	redundant
NZ_CP030834.1	GCF_000438685.2	redundant
AAAXOY010000001.1	GCF_000438685.2	redundant
AAAZFA010000001.1	GCF_000438685.2	redundant
DAAILN010000032.1	GCF_000438685.2	redundant
AAATTF010000001.1	GCF_000438685.2	redundant
AAARVW010000026.1	GCF_000438685.2	redundant
ABEVFI010000003.1	GCF_000438685.2	redundant
AAARWC010000004.1	GCF_000438685.2	redundant
AABFAX010000022.1	GCF_000438685.2	redundant
AAATAK010000005.1	GCF_000438685.2	redundant
AAJFIH010000005.1	GCF_000438685.2	redundant
AAJFIH010000039.1	GCF_000438685.2	redundant
ABAWYI010000001.1	GCF_000438685.2	redundant
ABWGFA010000001.1	GCF_000438685.2	redundant
AAASZE010000001.1	GCF_000438685.2	redundant
ABAWWY010000009.1	GCF_000438685.2	redundant
AAAXBW010000052.1	GCF_000438685.2	redundant
ABBTMI010000003.1	GCF_000438685.2	redundant
DAYOON010000042.1	GCF_000438685.2	redundant
AAARPZ010000006.1	GCF_000438685.2	redundant
AAQNYC010000001.1	GCF_000438685.2	redundant
ABNWVK010000001.1	GCF_000438685.2	redundant
ABFMFU010000001.1	GCF_000438685.2	redundant
AAARFO010000001.1	GCF_000438685.2	redundant
AANEHV010000051.1	GCF_000438685.2	redundant
AAPFAH010000001.1	GCF_000438685.2	redundant
AANEIV010000040.1	GCF_000438685.2	redundant
AAAZFB010000021.1	GCF_000438685.2	redundant
JAHMDZ010000002.1	GCF_000438685.2	redundant
AANCNF010000028.1	GCF_000438685.2	redundant
NZ_CP041213.1	GCF_000438685.2	redundant
AAAUAZ010000002.1	GCF_000438685.2	redundant
AAAREM010000001.1	GCF_000438685.2	redundant
ABBBQD010000001.1	GCF_000438685.2	redundant
DAAEXI010000001.1	GCF_000438685.2	redundant
AAAUUB010000003.1	GCF_000438685.2	redundant
AAZSGS010000001.1	GCF_000438685.2	redundant
DBDISE010000001.1	GCF_000438685.2	redundant
AAAOQN010000003.1	GCF_000438685.2	redundant
AAAXPF010000001.1	GCF_000438685.2	redundant
AAARVS010000008.1	GCF_000438685.2	redundant
AAAZEL010000018.1	GCF_000438685.2	redundant
AAARWL010000001.1	GCF_000438685.2	redundant
AABEJC010000001.1	GCF_000438685.2	redundant
AAARWN010000041.1	GCF_000438685.2	redundant
DABPWP010000001.1	GCF_000438685.2	redundant
AABFJR010000001.1	GCF_000438685.2	redundant
AAARWD010000096.1	GCF_000438685.2	redundant
DAAKIH010000063.1	GCF_000438685.2	redundant
DAAKIH010000060.1	GCF_000438685.2	redundant
ABAENC010000026.1	GCF_000438685.2	redundant
ABWIZL010000001.1	GCF_000438685.2	redundant
DAAKFC010000009.1	GCF_000438685.2	redundant
ABWGHA010000001.1	GCF_000438685.2	redundant
ABWGET010000001.1	GCF_000438685.2	redundant
AAASZI010000001.1	GCF_000438685.2	redundant
AANCWI010000001.1	GCF_000438685.2	redundant
AABGET010000011.1	GCF_000438685.2	redundant
ABBGCJ010000001.1	GCF_000438685.2	redundant
DAPCUY010000140.1	GCF_000438685.2	redundant
DAPDNV010000005.1	GCF_000438685.2	redundant
AABDDR010000004.1	GCF_000438685.2	redundant
AAZLNA010000001.1	GCF_000438685.2	redundant
AAARFN010000001.1	GCF_000438685.2	redundant
DAAFAA010000120.1	GCF_000438685.2	redundant
DAPDNG010000008.1	GCF_000438685.2	redundant
DAAJBN010000002.1	GCF_000438685.2	redundant
AANCNE010000026.1	GCF_000438685.2	redundant
AAATWX010000003.1	GCF_000438685.2	redundant
AAAYEK010000001.1	GCF_000438685.2	redundant
AABDQZ010000046.1	GCF_000438685.2	redundant
DBBRXL010000007.1	GCF_000438685.2	redundant
AAARVZ010000009.1	GCF_000438685.2	redundant
AAARVV010000001.1	GCF_000438685.2	redundant
ABFTGY010000042.1	GCF_000438685.2	redundant
AAZPSH010000001.1	GCF_000438685.2	redundant
AAARVQ010000001.1	GCF_000438685.2	redundant
AAAQQZ010000001.1	GCF_000438685.2	redundant
ABAWZD010000001.1	GCF_000438685.2	redundant
DAAKOM010000001.1	GCF_000438685.2	redundant
AAASZY010000001.1	GCF_000438685.2	redundant
ABAWYO010000001.1	GCF_000438685.2	redundant
AAASZS010000001.1	GCF_000438685.2	redundant
AAQOLE010000001.1	GCF_000438685.2	redundant
AAARSI010000001.1	GCF_000438685.2	redundant
ABAWXY010000001.1	GCF_000438685.2	redundant
ABWGEU010000001.1	GCF_000438685.2	redundant
AAASZP010000015.1	GCF_000438685.2	redundant
ABAWXP010000001.1	GCF_000438685.2	redundant
AABEZJ010000026.1	GCF_000438685.2	redundant
DAPDOZ010000023.1	GCF_000438685.2	redundant
NZ_MJOX01000027.1	GCF_000438685.2	redundant
AABEVA010000002.1	GCF_000438685.2	redundant
AAARFL010000019.1	GCF_000438685.2	redundant
AAASTV010000001.1	GCF_000438685.2	redundant
AABFXK010000001.1	GCF_000438685.2	redundant
ABKPPK010000001.1	GCF_000438685.2	redundant
AANCMX010000093.1	GCF_000438685.2	redundant
AAAREL010000001.1	GCF_000438685.2	redundant
DAAFAK010000072.1	GCF_000438685.2	redundant
NC_021838.1	GCF_000438685.2	redundant
AAPETU010000002.1	GCF_000438685.2	redundant
AABAXZ010000017.1	GCF_000438685.2	redundant
DAPDLO010000020.1	GCF_000438685.2	redundant
AAATWW010000018.1	GCF_000438685.2	redundant
AAAXPW010000003.1	GCF_000438685.2	redundant
AAARXU010000024.1	GCF_000438685.2	redundant
AAARYA010000013.1	GCF_000438685.2	redundant
NZ_AARP04000005.1	GCF_000438685.2	redundant
DBBRXK010000001.1	GCF_000438685.2	redundant
DAZNGV010000001.1	GCF_000438685.2	redundant
AABCRD010000001.1	GCF_000438685.2	redundant
DAYNOU010000052.1	GCF_000438685.2	redundant
AABFIL010000050.1	GCF_000438685.2	redundant
AAYXXG010000001.1	GCF_000438685.2	redundant
AAAQGR010000001.1	GCF_000438685.2	redundant
AALAQH010000001.1	GCF_000438685.2	redundant
AAARVY010000049.1	GCF_000438685.2	redundant
AAARVY010000051.1	GCF_000438685.2	redundant
AAARVR010000001.1	GCF_000438685.2	redundant
AAATAH010000006.1	GCF_000438685.2	redundant
ABAWXR010000001.1	GCF_000438685.2	redundant
ABWGEV010000001.1	GCF_000438685.2	redundant
AAASZN010000001.1	GCF_000438685.2	redundant
NZ_NXQB01000006.1	GCF_000438685.2	redundant
DAAKJN010000023.1	GCF_000438685.2	redundant
DAADVU010000001.1	GCF_000438685.2	redundant
AAASZH010000001.1	GCF_000438685.2	redundant
ABLGAD010000001.1	GCF_000438685.2	redundant
AANEIA010000119.1	GCF_000438685.2	redundant
AAAPDE010000001.1	GCF_000438685.2	redundant
NZ_JAFINW010000001.1	GCF_000438685.2	redundant
NZ_NXQA01000005.1	GCF_000438685.2	redundant
AABDCQ010000001.1	GCF_000438685.2	redundant
AAAPAQ010000001.1	GCF_000438685.2	redundant
AAAKZM010000001.1	GCF_000438685.2	redundant
AAAZEQ010000001.1	GCF_000438685.2	redundant
AAQSTN010000001.1	GCF_000438685.2	redundant
DAPDMR010000008.1	GCF_000438685.2	redundant
DBDISW010000001.1	GCF_000438685.2	redundant
AABAXX010000035.1	GCF_000438685.2	redundant
ABBBDJ010000001.1	GCF_000438685.2	redundant
AABFRI010000023.1	GCF_000438685.2	redundant
QZOH01000001.1	GCF_000438685.2	redundant
AAARFK010000040.1	GCF_000438685.2	redundant
AAAIRI010000001.1	GCF_000438685.2	redundant
DAPDLS010000008.1	GCF_000438685.2	redundant
DABQFW010000034.1	GCF_000438685.2	redundant
ABAWYE010000001.1	GCF_000438685.2	redundant
AAAILF010000016.1	GCF_000438685.2	redundant
ABBDQE010000001.1	GCF_000438685.2	redundant
AAAHSG010000001.1	GCF_000438685.2	redundant
ABWLCS010000004.1	GCF_000438685.2	redundant
ABWLCH010000001.1	GCF_000438685.2	redundant
ABJPFA010000008.1	GCF_000438685.2	redundant
AAHZIN010000034.1	GCF_000438685.2	redundant
AAUPTN010000009.1	GCF_000438685.2	redundant
ABCSGI010000001.1	GCF_000438685.2	redundant
AAARWI010000001.1	GCF_000438685.2	redundant
DAAFIQ010000001.1	GCF_000438685.2	redundant
AABGWC010000001.1	GCF_000438685.2	redundant
ABBZPD010000001.1	GCF_000438685.2	redundant
AABBWT010000013.1	GCF_000438685.2	redundant
AAXQGM010000001.1	GCF_000438685.2	redundant
ABGBNQ010000001.1	GCF_000438685.2	redundant
ABFZDV010000001.1	GCF_000438685.2	redundant
AABFTM010000015.1	GCF_000438685.2	redundant
AAAXPC010000001.1	GCF_000438685.2	redundant
ABFQRF010000001.1	GCF_000438685.2	redundant
DABPVV010000001.1	GCF_000438685.2	redundant
AAIAJH010000039.1	GCF_000438685.2	redundant
ABBZPB010000001.1	GCF_000438685.2	redundant
ABFQRI010000001.1	GCF_000438685.2	redundant
AAARHS010000001.1	GCF_000438685.2	redundant
ABAPYI010000001.1	GCF_000438685.2	redundant
ABLUCZ010000001.1	GCF_000438685.2	redundant
AATTOT010000001.1	GCF_000438685.2	redundant
ABBTOB010000001.1	GCF_000438685.2	redundant
ABBTFF010000001.1	GCF_000438685.2	redundant
DAALHH010000001.1	GCF_000438685.2	redundant
DAPEZM010000002.1	GCF_000438685.2	redundant
DABPVN010000001.1	GCF_000438685.2	redundant
ABAWXF010000005.1	GCF_000438685.2	redundant
AAAXPG010000001.1	GCF_000438685.2	redundant
DAXVNV010000009.1	GCF_000438685.2	redundant
RETR01000001.1	GCF_000438685.2	redundant
AANEIX010000003.1	GCF_000438685.2	redundant
AAAYJU010000034.1	GCF_000438685.2	redundant
AAARWR010000001.1	GCF_000438685.2	redundant
AAARWH010000001.1	GCF_000438685.2	redundant
DAXUEZ010000009.1	GCF_000438685.2	redundant
AABAGT010000043.1	GCF_000438685.2	redundant
AAANBR010000071.1	GCF_000438685.2	redundant
DBDITI010000001.1	GCF_000438685.2	redundant
DBDISR010000001.1	GCF_000438685.2	redundant
ABWKEW010000001.1	GCF_000438685.2	redundant
ABVZXH010000001.1	GCF_000438685.2	redundant
ABVZKN010000001.1	GCF_000438685.2	redundant
AAARWF010000001.1	GCF_000438685.2	redundant
RETU01000001.1	GCF_000438685.2	redundant
ABGBNN010000001.1	GCF_000438685.2	redundant
ABJUJF010000001.1	GCF_000438685.2	redundant
DAPCEF010000001.1	GCF_000438685.2	redundant
ABAQAU010000001.1	GCF_000438685.2	redundant
ABAWZM010000001.1	GCF_000438685.2	redundant
ABAQAZ010000001.1	GCF_000438685.2	redundant
ABAWZC010000001.1	GCF_000438685.2	redundant
ABAWYV010000001.1	GCF_000438685.2	redundant
ABAPWX010000001.1	GCF_000438685.2	redundant
ABAWXH010000001.1	GCF_000438685.2	redundant
ABAQBI010000001.1	GCF_000438685.2	redundant
ABAQBD010000001.1	GCF_000438685.2	redundant
ABAPZJ010000001.1	GCF_000438685.2	redundant
ABAWYR010000001.1	GCF_000438685.2	redundant
ABAPXV010000001.1	GCF_000438685.2	redundant
DAPCPN010000001.1	GCF_000438685.2	redundant
ABAQBN010000001.1	GCF_000438685.2	redundant
ABAQAV010000001.1	GCF_000438685.2	redundant
ABAPZU010000001.1	GCF_000438685.2	redundant
ABAWZB010000001.1	GCF_000438685.2	redundant
ABAWYX010000001.1	GCF_000438685.2	redundant
ABAPXI010000001.1	GCF_000438685.2	redundant
ABAWXG010000001.1	GCF_000438685.2	redundant
AAASZV010000005.1	GCF_000438685.2	redundant
AAANCH010000103.1	GCF_000438685.2	redundant
AAASZZ010000001.1	GCF_000438685.2	redundant
AAAOAN010000002.1	GCF_000438685.2	redundant
AAAOGZ010000009.1	GCF_000438685.2	redundant
AAZLNI010000035.1	GCF_000438685.2	redundant
AABFVG010000002.1	GCF_000438685.2	redundant
AABGHY010000001.1	GCF_000438685.2	redundant
AABDMJ010000001.1	GCF_000438685.2	redundant
NZ_JFBD01000095.1	GCF_000709085.1	dereplication_representative
JQGI01000001.1	GCF_000763125.1	dereplication_representative
LATV01000010.1	GCF_000972575.1	dereplication_representative
NZ_JAESMU010000016.1	GCF_000972575.1	readded_by_cluster_content
NZ_JAESML010000031.1	GCF_000972575.1	readded_by_cluster_content
LATU01000003.1	GCF_000972575.1	redundant
NZ_JBFTBU010000001.1	GCF_000972575.1	redundant
NZ_JAESLN010000001.1	GCF_000972575.1	redundant
NZ_LQYJ01000039.1	GCF_001587275.1	dereplication_representative
NZ_LQYT01000009.1	GCF_001587535.1	dereplication_representative
NZ_MKNO01000015.1	GCF_001760155.1	dereplication_representative
NZ_MSKZ01000008.1	GCF_001937475.1	dereplication_representative
NZ_MSRH01000001.1	GCF_001937475.1	redundant
NZ_MSLA01000013.1	GCF_001937605.1	dereplication_representative
NZ_MSLB01000021.1	GCF_001937615.1	dereplication_representative
NZ_MSRJ01000012.1	GCF_001956365.1	dereplication_representative
NZ_MSRI01000003.1	GCF_001956415.1	dereplication_representative
NZ_MSRM01000009.1	GCF_001956475.1	dereplication_representative
NZ_MSRO01000002.1	GCF_001956485.1	dereplication_representative
NZ_MSRQ01000012.1	GCF_001956505.1	dereplication_representative
NZ_MSRP01000003.1	GCF_001956515.1	dereplication_representative
NZ_MSRS01000011.1	GCF_001956555.1	dereplication_representative
NZ_MSRU01000016.1	GCF_001956565.1	dereplication_representative
NZ_MSRN01000002.1	GCF_001956575.1	dereplication_representative
NZ_MSRT01000011.1	GCF_001956635.1	dereplication_representative
NZ_PDEB01000002.1	GCF_002554315.1	dereplication_representative
NZ_KE136371.1	GCF_002554315.1	readded_by_cluster_content
NZ_CP077322.1	GCF_002554315.1	redundant
NZ_CP065537.1	GCF_002554315.1	redundant
NZ_BCQB01000078.1	GCF_002554315.1	redundant
NZ_CP025437.1	GCF_003184245.1	dereplication_representative
NZ_CP033687.1	GCF_003184245.1	redundant
QOCS01000020.1	GCF_003515755.1	dereplication_representative
NZ_KZ984531.1	GCF_003569945.1	dereplication_representative
JAJAGR010000001.1	GCF_003569945.1	readded_by_cluster_content
NZ_FXVM01000073.1	GCF_003569945.1	readded_by_cluster_content
NZ_FQMS01000001.1	GCF_003569945.1	redundant
NZ_FQMG01000001.1	GCF_003569945.1	redundant
NZ_JAVKRM010000001.1	GCF_003569945.1	redundant
NZ_FQRW01000001.1	GCF_003569945.1	redundant
NZ_JAVKRQ010000001.1	GCF_003569945.1	redundant
DAYAFN010000002.1	GCF_003569945.1	redundant
NZ_BPRU01000001.1	GCF_003569945.1	redundant
NZ_BPSG01000001.1	GCF_003569945.1	redundant
NZ_BPSB01000001.1	GCF_003569945.1	redundant
NZ_BPRR01000012.1	GCF_003569945.1	redundant
NZ_BPSC01000001.1	GCF_003569945.1	redundant
NZ_BPRX01000001.1	GCF_003569945.1	redundant
NZ_BPRS01000002.1	GCF_003569945.1	redundant
NZ_NGKC01000029.1	GCF_003987655.1	dereplication_representative
SEMD01000008.1	GCF_004153165.1	dereplication_representative
NZ_SMSP02000082.1	GCF_004359975.2	dereplication_representative
NZ_SMSP02000003.1	GCF_004359975.2	dereplication_representative
NZ_NKKW01000223.1	GCF_004361445.1	dereplication_representative
NZ_NKKW01000241.1	GCF_004361445.1	dereplication_representative
PKIX01000052.1	GCF_004361445.1	readded_by_cluster_content
NZ_JBBOJM010000003.1	GCF_004361445.1	readded_by_cluster_content
JAOBBV010000002.1	GCF_004361445.1	redundant
NZ_JASOEE010000097.1	GCF_004361445.1	redundant
NZ_JASOEE010000135.1	GCF_004361445.1	redundant
NZ_NKKR01000239.1	GCF_004361445.1	redundant
NZ_NKKR01000198.1	GCF_004361445.1	redundant
NZ_NKKS01000423.1	GCF_004361445.1	redundant
NZ_NKKS01000242.1	GCF_004361445.1	redundant
NZ_NKLQ01000313.1	GCF_004361445.1	redundant
NZ_JBBOJM010000004.1	GCF_004361445.1	redundant
NZ_NKLB01000435.1	GCF_004361445.1	redundant
NZ_NKLB01000320.1	GCF_004361445.1	redundant
NKLF01000004.1	GCF_004361545.1	dereplication_representative
JAOBIJ010000085.1	GCF_004361545.1	readded_by_cluster_content
NZ_JBBOIR010000005.1	GCF_004361545.1	readded_by_cluster_content
NZ_JBBOIT010000008.1	GCF_004361545.1	readded_by_cluster_content
NZ_NKLC01000341.1	GCF_004361545.1	readded_by_cluster_content
NZ_NKLH01000246.1	GCF_004361555.1	dereplication_representative
NZ_CP095728.1	GCF_004636745.1	dereplication_representative
ABSUML010000001.1	GCF_004636745.1	redundant
NZ_JANVZX010000029.1	GCF_004636745.1	redundant
ABSULN010000001.1	GCF_004636745.1	redundant
NZ_JACTHX010000001.1	GCF_004636745.1	redundant
NZ_JANVYZ010000024.1	GCF_004636745.1	redundant
NZ_PNRL01000001.1	GCF_004636745.1	redundant
NZ_JANVZW010000032.1	GCF_004636745.1	redundant
ABSUKE010000001.1	GCF_004636745.1	redundant
NZ_CP096148.1	GCF_004636745.1	redundant
NZ_JANVYV010000023.1	GCF_004636745.1	redundant
NZ_JANVZC010000025.1	GCF_004636745.1	redundant
NZ_JANVZP010000029.1	GCF_004636745.1	redundant
ABKOQP010000001.1	GCF_004636745.1	redundant
NZ_JAASAA010000001.1	GCF_004636745.1	redundant
NZ_JANVZA010000021.1	GCF_004636745.1	redundant
NZ_JRYX01000002.1	GCF_004636745.1	redundant
NZ_JANVZG010000022.1	GCF_004636745.1	redundant
NZ_JANVZZ010000022.1	GCF_004636745.1	redundant
ABSUKL010000001.1	GCF_004636745.1	redundant
NZ_JACTLC010000001.1	GCF_004636745.1	redundant
NZ_AADHQU020000001.1	GCF_004636745.1	redundant
NZ_JANVZF010000028.1	GCF_004636745.1	redundant
ABSUKD010000001.1	GCF_004636745.1	redundant
ABSUMP010000001.1	GCF_004636745.1	redundant
DAIKWN010000031.1	GCF_004636745.1	redundant
NZ_JANVZB010000026.1	GCF_004636745.1	redundant
NZ_JAGISK010000033.1	GCF_004636745.1	redundant
NZ_JANVZY010000040.1	GCF_004636745.1	redundant
NZ_JANVYW010000030.1	GCF_004636745.1	redundant
NZ_JANVZV010000025.1	GCF_004636745.1	redundant
ABSUMQ010000001.1	GCF_004636745.1	redundant
NZ_JANVZE010000025.1	GCF_004636745.1	redundant
ABUIDD010000001.1	GCF_004636745.1	redundant
ABUIDF010000001.1	GCF_004636745.1	redundant
DAIKVA010000006.1	GCF_004636745.1	redundant
ABKWBK010000001.1	GCF_004636745.1	redundant
ABEKZW010000001.1	GCF_004636745.1	redundant
AANEJH010000001.1	GCF_004636745.1	redundant
NZ_VBTE01000034.1	GCF_005864315.1	dereplication_representative
NZ_CP034772.1	GCF_006339625.1	dereplication_representative
NZ_BJYL01000015.1	GCF_007991495.1	dereplication_representative
NZ_VTIE01000003.1	GCF_008270065.1	dereplication_representative
NZ_VTIP01000001.1	GCF_008270085.1	dereplication_representative
AAAIBL010000001.1	GCF_008270085.1	readded_by_cluster_content
WJGV01000006.1	GCF_009648335.1	dereplication_representative
DAKSXZ010000124.1	GCF_009648335.1	readded_by_cluster_content
DAMWTZ010000010.1	GCF_009648335.1	readded_by_cluster_content
DAMTFW010000038.1	GCF_009648335.1	readded_by_cluster_content
DALRMV010000003.1	GCF_009648335.1	readded_by_cluster_content
DACNDN020000038.1	GCF_009648335.1	readded_by_cluster_content
NZ_QXEE01000004.1	GCF_009648335.1	redundant
NZ_JAHZUJ010000002.1	GCF_009648335.1	redundant
NZ_JAHZUA010000001.1	GCF_009648335.1	redundant
NZ_JAHZUE010000002.1	GCF_009648335.1	redundant
NZ_JARAQX010000002.1	GCF_009648335.1	redundant
NZ_JAHZUK010000003.1	GCF_009648335.1	redundant
NZ_JAHZUB010000002.1	GCF_009648335.1	redundant
NZ_JAHZUG010000002.1	GCF_009648335.1	redundant
NZ_JAHZUH010000002.1	GCF_009648335.1	redundant
NZ_JAKYZA010000009.1	GCF_009648335.1	redundant
NZ_JAHZUD010000002.1	GCF_009648335.1	redundant
NZ_JAHZUI010000002.1	GCF_009648335.1	redundant
NZ_JARDYU010000004.1	GCF_009648335.1	redundant
NZ_JAKYYE010000010.1	GCF_009648335.1	redundant
NZ_JAKDEK010000002.1	GCF_009648335.1	redundant
NZ_JARAPV010000004.1	GCF_009648335.1	redundant
NZ_JBHETI010000008.1	GCF_009648335.1	redundant
NZ_CP042008.1	GCF_009648335.1	redundant
NZ_JAHZTZ010000002.1	GCF_009648335.1	redundant
NZ_JARAPT010000004.1	GCF_009648335.1	redundant
NZ_CP042048.1	GCF_009648335.1	redundant
NZ_JARARP010000011.1	GCF_009648335.1	redundant
NZ_JARDYQ010000001.1	GCF_009648335.1	redundant
JAAUWJ010000019.1	GCF_012030075.1	dereplication_representative
NZ_JACHHH010000001.1	GCF_014202695.1	dereplication_representative
NZ_JAARPQ010000001.1	GCF_014223065.1	dereplication_representative
NZ_JAARPV010000001.1	GCF_014223185.1	dereplication_representative
NZ_JAARSA010000002.1	GCF_014224445.1	dereplication_representative
NZ_JAARYS010000002.1	GCF_014224445.1	redundant
NZ_JAARTU010000007.1	GCF_014225515.1	dereplication_representative
NZ_JAARVW010000002.1	GCF_014225515.1	readded_by_cluster_content
NZ_JAARQF010000021.1	GCF_014225515.1	readded_by_cluster_content
NZ_JAARYR010000008.1	GCF_014225515.1	redundant
NZ_JAARWE010000001.1	GCF_014225515.1	redundant
NZ_JAARVV010000001.1	GCF_014225515.1	redundant
NZ_JAARVO010000012.1	GCF_014225515.1	redundant
NZ_JACTIW010000002.1	GCF_014225515.1	redundant
NZ_JAPJWT010000001.1	GCF_014225515.1	redundant
NZ_JACTHI010000005.1	GCF_014225515.1	redundant
NZ_JACTLL010000005.1	GCF_014225515.1	redundant
NZ_JAPJVW010000002.1	GCF_014225515.1	redundant
NZ_JAPJWV010000001.1	GCF_014225515.1	redundant
NZ_JACTKN010000006.1	GCF_014225515.1	redundant
NZ_JAPJVZ010000003.1	GCF_014225515.1	redundant
NZ_JACTKO010000004.1	GCF_014225515.1	redundant
NZ_JACTJN010000005.1	GCF_014225515.1	redundant
NZ_JACTHQ010000009.1	GCF_014225515.1	redundant
NZ_JAARWD010000013.1	GCF_014225515.1	redundant
NZ_JAPJXA010000005.1	GCF_014225515.1	redundant
NZ_JAASUU010000008.1	GCF_014225515.1	redundant
NZ_JAARTQ010000001.1	GCF_014225515.1	redundant
NZ_JAARVA010000004.1	GCF_014225515.1	redundant
NZ_JAARTW010000004.1	GCF_014225515.1	redundant
NZ_JAARTV010000001.1	GCF_014225515.1	redundant
NZ_JAARUU010000002.1	GCF_014225515.1	redundant
NZ_JAARRY010000008.1	GCF_014225515.1	redundant
NZ_JAARRQ010000001.1	GCF_014225515.1	redundant
NZ_JAASUH010000035.1	GCF_014225515.1	redundant
NZ_JAARRH010000011.1	GCF_014225515.1	redundant
JAARTZ010000019.1	GCF_014225605.1	dereplication_representative
NZ_JAASUW010000012.1	GCF_014226145.1	dereplication_representative
NZ_JAARUA010000006.1	GCF_014226145.1	redundant
NZ_JAARWP010000007.1	GCF_014226145.1	redundant
NZ_JAASVI010000006.1	GCF_014226145.1	redundant
NZ_JAARVY010000006.1	GCF_014226145.1	redundant
NZ_JAPJWZ010000008.1	GCF_014226145.1	redundant
NZ_JAASUY010000006.1	GCF_014226145.1	redundant
NZ_JAARWC010000006.1	GCF_014226145.1	redundant
NZ_JACTJY010000005.1	GCF_014226145.1	redundant
NZ_JAARVK010000006.1	GCF_014226145.1	redundant
NZ_JACTHH010000005.1	GCF_014226145.1	redundant
NZ_JAARUB010000006.1	GCF_014226145.1	redundant
NZ_JACTJL010000005.1	GCF_014226145.1	redundant
NZ_JACTHN010000006.1	GCF_014226145.1	redundant
NZ_JAASVA010000007.1	GCF_014226145.1	redundant
NZ_JAARVR010000005.1	GCF_014226145.1	redundant
NZ_JAARVN010000006.1	GCF_014226145.1	redundant
NZ_JAARUC010000012.1	GCF_014226145.1	redundant
NZ_JAPJXB010000009.1	GCF_014226145.1	redundant
NZ_JAARVS010000006.1	GCF_014226145.1	redundant
NZ_JAARVM010000005.1	GCF_014226145.1	redundant
NZ_JAARUI010000012.1	GCF_014226145.1	redundant
NZ_JACTLG010000006.1	GCF_014226145.1	redundant
NZ_JAARTY010000006.1	GCF_014226145.1	redundant
NZ_JAARTX010000006.1	GCF_014226145.1	redundant
NZ_JAARRP010000006.1	GCF_014226145.1	redundant
NZ_JAARUS010000049.1	GCF_014226145.1	redundant
NZ_JAARUN010000006.1	GCF_014226145.1	redundant
NZ_JAARQD010000007.1	GCF_014226145.1	redundant
NZ_JAARQB010000007.1	GCF_014226145.1	redundant
NZ_JAASVB010000001.1	GCF_014226815.1	dereplication_representative
NZ_JAARWL010000002.1	GCF_014226815.1	redundant
