scaffold	representative	dereplication_status
NZ_QXLF01000001.1	GCA_023304585.1	redundant
AAQRQT010000001.1	GCA_023304585.1	redundant
AAAWHQ010000001.1	GCA_023304585.1	redundant
ABBPHA010000001.1	GCA_023304585.1	redundant
ABEXJU010000001.1	GCA_023304585.1	redundant
ABLXEG010000001.1	GCA_023304585.1	redundant
AAAVQN010000001.1	GCA_023304585.1	redundant
NZ_MTDO01000002.1	GCA_023304585.1	redundant
NZ_JALIKL010000001.1	GCA_023304585.1	redundant
ABDBAD010000016.1	GCA_023304585.1	redundant
AADZVP010000001.1	GCA_023304585.1	redundant
ABHSPO010000004.1	GCA_023304585.1	redundant
AAQPPM010000001.1	GCA_023304585.1	redundant
AAAPFT010000001.1	GCA_023304585.1	redundant
ABLUIQ010000001.1	GCA_023304585.1	redundant
NZ_MJCR01000015.1	GCA_023304585.1	redundant
AAAZQC010000009.1	GCA_023304585.1	redundant
ABCRUQ010000001.1	GCA_023304585.1	redundant
JAERAL010000001.1	GCA_023304585.1	redundant
NZ_JACOFA010000001.1	GCA_023304585.1	redundant
DAAEWI010000002.1	GCA_023304585.1	redundant
ABGMRU010000008.1	GCA_023304585.1	redundant
AAPFAM010000018.1	GCA_023304585.1	redundant
ABLGJQ010000001.1	GCA_023304585.1	redundant
AAATEW010000001.1	GCA_023304585.1	redundant
ABCFBO010000001.1	GCA_023304585.1	redundant
AAQVRS010000001.1	GCA_023304585.1	redundant
AAKFCW010000002.1	GCA_023304585.1	redundant
AAAQVU010000001.1	GCA_023304585.1	redundant
AAYLHM010000001.1	GCA_023304585.1	redundant
AAAWIB010000066.1	GCA_023304585.1	redundant
NZ_NXSP01000004.1	GCA_023304585.1	redundant
ABDOYD010000002.1	GCA_023304585.1	redundant
AAQQPS010000001.1	GCA_023304585.1	redundant
ABCZEC010000001.1	GCA_023304585.1	redundant
ABHSCD010000001.1	GCA_023304585.1	redundant
AAAUTY010000012.1	GCA_023304585.1	redundant
NZ_MJTY01000018.1	GCA_023304585.1	redundant
JAHMBX010000001.1	GCA_023304585.1	redundant
ABCRUO010000001.1	GCA_023304585.1	redundant
JAEQZZ010000002.1	GCA_023304585.1	redundant
AAAYXG010000023.1	GCA_023304585.1	redundant
ABCFHI010000001.1	GCA_023304585.1	redundant
AABETN010000001.1	GCA_023304585.1	redundant
DAAELL010000001.1	GCA_023304585.1	redundant
AAPEYB010000114.1	GCA_023304585.1	redundant
ABLGJL010000076.1	GCA_023304585.1	redundant
AAUGXA010000026.1	GCA_023304585.1	redundant
JABYYI010000001.1	GCA_023304585.1	redundant
DAAAID010000001.1	GCA_023304585.1	redundant
DAAKVQ010000001.1	GCA_023304585.1	redundant
AAAMCH010000001.1	GCA_023304585.1	redundant
AAARUS010000001.1	GCA_023304585.1	redundant
NZ_QYGU01000001.1	GCA_023304585.1	redundant
DAKHKF010000061.1	GCA_023304585.1	redundant
AAQRQV010000001.1	GCA_023304585.1	redundant
ABBNYL010000001.1	GCA_023304585.1	redundant
AAIAHI010000029.1	GCA_023304585.1	redundant
DAJODL010000001.1	GCA_023304585.1	redundant
AAQQPE010000001.1	GCA_023304585.1	redundant
AAAVOP010000003.1	GCA_023304585.1	redundant
ABCWNX010000001.1	GCA_023304585.1	redundant
DAAJFE010000006.1	GCA_023304585.1	redundant
AANCRY010000001.1	GCA_023304585.1	redundant
AAAJBS010000001.1	GCA_023304585.1	redundant
AAVPBO010000021.1	GCA_023304585.1	redundant
ABCFHD010000001.1	GCA_023304585.1	redundant
ABCFDE010000001.1	GCA_023304585.1	redundant
DAAAHY010000001.1	GCA_023304585.1	redundant
AAQVAO010000001.1	GCA_023304585.1	redundant
AAARVI010000001.1	GCA_023304585.1	redundant
NZ_JAWJDQ010000004.1	GCA_023304585.1	redundant
ABJNSX010000001.1	GCA_023304585.1	redundant
AAAWGP010000003.1	GCA_023304585.1	redundant
NZ_NXQR01000001.1	GCA_023304585.1	redundant
ABBMMN010000001.1	GCA_023304585.1	redundant
AABBZL010000001.1	GCA_023304585.1	redundant
AAQQOT010000001.1	GCA_023304585.1	redundant
AACKFC010000047.1	GCA_023304585.1	redundant
AAAJYR010000001.1	GCA_023304585.1	redundant
AAQPOP010000001.1	GCA_023304585.1	redundant
ABCOLF010000001.1	GCA_023304585.1	redundant
AANCRL010000002.1	GCA_023304585.1	redundant
AAQOXN010000060.1	GCA_023304585.1	redundant
AAVPAT010000023.1	GCA_023304585.1	redundant
AAAIDI010000001.1	GCA_023304585.1	redundant
AAUDRA010000001.1	GCA_023304585.1	redundant
ABPMQS010000001.1	GCA_023304585.1	redundant
AAAHLD010000001.1	GCA_023304585.1	redundant
ABGBOU010000002.1	GCA_023304585.1	redundant
DAAKQR010000005.1	GCA_023304585.1	redundant
AAARVA010000001.1	GCA_023304585.1	redundant
NZ_QYEC01000001.1	GCA_023304585.1	redundant
AABCVP010000001.1	GCA_023304585.1	redundant
AAKBGV010000001.1	GCA_023304585.1	redundant
ABFKWI010000001.1	GCA_023304585.1	redundant
DAAKFD010000018.1	GCA_023304585.1	redundant
AAXXWH010000001.1	GCA_023304585.1	redundant
NZ_NYQV01000001.1	GCA_023304585.1	redundant
ABBLPQ010000001.1	GCA_023304585.1	redundant
AAHZIP010000038.1	GCA_023304585.1	redundant
ABLVGJ010000008.1	GCA_023304585.1	redundant
AAXDNI010000001.1	GCA_023304585.1	redundant
AAAVEW010000002.1	GCA_023304585.1	redundant
ABAXOM010000001.1	GCA_023304585.1	redundant
ABENJM010000001.1	GCA_023304585.1	redundant
NZ_MJSM01000009.1	GCA_023304585.1	redundant
ABCFLZ010000001.1	GCA_023304585.1	redundant
DAAETF010000004.1	GCA_023304585.1	redundant
AAASYF010000008.1	GCA_023304585.1	redundant
JABYWZ010000001.1	GCA_023304585.1	redundant
DAAKRP010000077.1	GCA_023304585.1	redundant
AAYZMX010000001.1	GCA_023304585.1	redundant
ABIQVF010000001.1	GCA_023304585.1	redundant
AAQQNR010000001.1	GCA_023304585.1	redundant
AAAPXE010000001.1	GCA_023304585.1	redundant
ABLVFV010000001.1	GCA_023304585.1	redundant
AAAVLK010000001.1	GCA_023304585.1	redundant
ABCTFR010000003.1	GCA_023304585.1	redundant
DAAIQI010000001.1	GCA_023304585.1	redundant
AAQPND010000027.1	GCA_023304585.1	redundant
AAAUQZ010000016.1	GCA_023304585.1	redundant
NZ_MDOZ01000010.1	GCA_023304585.1	redundant
AAANUB010000002.1	GCA_023304585.1	redundant
DABPVP010000001.1	GCA_023304585.1	redundant
ABCFLL010000001.1	GCA_023304585.1	redundant
AAATBC010000002.1	GCA_023304585.1	redundant
ABPJSJ010000001.1	GCA_023304585.1	redundant
DAAKOP010000002.1	GCA_023304585.1	redundant
ABOMOP010000004.1	GCA_023304585.1	redundant
AAALJR010000001.1	GCA_023304585.1	redundant
AAQRBM010000001.1	GCA_023304585.1	redundant
ABBLGP010000001.1	GCA_023304585.1	redundant
ABDJJT010000049.1	GCA_023304585.1	redundant
AAAKQA010000001.1	GCA_023304585.1	redundant
AAQQOK010000001.1	GCA_023304585.1	redundant
AAAPVG010000001.1	GCA_023304585.1	redundant
ABLVFM010000001.1	GCA_023304585.1	redundant
ABCTBA010000008.1	GCA_023304585.1	redundant
ABHKSO010000001.1	GCA_023304585.1	redundant
NZ_MDPJ01000013.1	GCA_023304585.1	redundant
ABCJRQ010000001.1	GCA_023304585.1	redundant
ABEBXB010000001.1	GCA_023304585.1	redundant
AAVNSG010000001.1	GCA_023304585.1	redundant
ABABEP010000001.1	GCA_023304585.1	redundant
DAAEOC010000008.1	GCA_023304585.1	redundant
AAAIBM010000001.1	GCA_023304585.1	redundant
AANOZN010000002.1	GCA_023304585.1	redundant
AAAXXS010000020.1	GCA_023304585.1	redundant
AABDUU010000001.1	GCA_023304585.1	redundant
ABFXSD010000001.1	GCA_023304585.1	redundant
AAARTN010000043.1	GCA_023304585.1	redundant
AAJWEL010000001.1	GCA_023304585.1	redundant
DAAJVY010000015.1	GCA_023304585.1	redundant
ABJKDR010000021.1	GCA_023304585.1	redundant
AAXUSM010000052.1	GCA_023304585.1	redundant
ABBKPR010000001.1	GCA_023304585.1	redundant
ABEVMQ010000001.1	GCA_023304585.1	redundant
DAAJSJ010000015.1	GCA_023304585.1	redundant
AAAKLH010000001.1	GCA_023304585.1	redundant
AAQQNK010000001.1	GCA_023304585.1	redundant
ABCTAT010000003.1	GCA_023304585.1	redundant
AACKBO010000039.1	GCA_023304585.1	redundant
AAAJZC010000004.1	GCA_023304585.1	redundant
AAAOVD010000001.1	GCA_023304585.1	redundant
ABLUCV010000001.1	GCA_023304585.1	redundant
AAAUPO010000002.1	GCA_023304585.1	redundant
NZ_MDPX01000016.1	GCA_023304585.1	redundant
DAAHMP010000011.1	GCA_023304585.1	redundant
ABLSWW010000001.1	GCA_023304585.1	redundant
ABCFIW010000001.1	GCA_023304585.1	redundant
AABELP010000003.1	GCA_023304585.1	redundant
AAATAB010000016.1	GCA_023304585.1	redundant
AAZKNS010000002.1	GCA_023304585.1	redundant
ABCEXD010000001.1	GCA_023304585.1	redundant
DAAKHD010000001.1	GCA_023304585.1	redundant
AAQQSZ010000018.1	GCA_023304585.1	redundant
AAAWAR010000001.1	GCA_023304585.1	redundant
NZ_NYIA01000003.1	GCA_023304585.1	redundant
DAAJSM010000003.1	GCA_023304585.1	redundant
AAXAAM010000001.1	GCA_023304585.1	redundant
NZ_MVEM01000004.1	GCA_023304585.1	redundant
ABLUBW010000001.1	GCA_023304585.1	redundant
AAAUOC010000001.1	GCA_023304585.1	redundant
ABANFP010000001.1	GCA_023304585.1	redundant
AAQOWH010000001.1	GCA_023304585.1	redundant
AAAHYY010000001.1	GCA_023304585.1	redundant
ABLAXI010000001.1	GCA_023304585.1	redundant
DAHAHM010000044.1	GCA_023304585.1	redundant
AAALXE010000037.1	GCA_023304585.1	redundant
ABJXDN010000002.1	GCA_023304585.1	redundant
AAQRYD010000001.1	GCA_023304585.1	redundant
AAYXLZ010000001.1	GCA_023304585.1	redundant
AAQQNA010000001.1	GCA_023304585.1	redundant
AAAPMK010000001.1	GCA_023304585.1	redundant
ABLUQW010000001.1	GCA_023304585.1	redundant
AAAVIJ010000001.1	GCA_023304585.1	redundant
DAEZWS010000037.1	GCA_023304585.1	redundant
ABHHBZ010000001.1	GCA_023304585.1	redundant
ABLUBI010000001.1	GCA_023304585.1	redundant
NZ_QOUY01000003.1	GCA_023304585.1	redundant
AAQOPY010000002.1	GCA_023304585.1	redundant
ABCFHX010000001.1	GCA_023304585.1	redundant
AABEIP010000001.1	GCA_023304585.1	redundant
AANOMJ010000001.1	GCA_023304585.1	redundant
AAAMOR010000001.1	GCA_023304585.1	redundant
DABKGG010000001.1	GCA_023304585.1	redundant
ABDRSS010000001.1	GCA_023304585.1	redundant
AALRIC010000024.1	GCA_023304585.1	redundant
AAAAGH010000001.1	GCA_023304585.1	redundant
ABFWDC010000004.1	GCA_023304585.1	redundant
AAQRXP010000001.1	GCA_023304585.1	redundant
ABBVRE010000001.1	GCA_023304585.1	redundant
AABCRB010000001.1	GCA_023304585.1	redundant
DAAKHM010000001.1	GCA_023304585.1	redundant
ABJEJS010000001.1	GCA_023304585.1	redundant
AAQQUG010000003.1	GCA_023304585.1	redundant
DAPDPJ010000032.1	GCA_023304585.1	redundant
NZ_NYHW01000005.1	GCA_023304585.1	redundant
ABDFQM010000046.1	GCA_023304585.1	redundant
AANDPV010000017.1	GCA_023304585.1	redundant
AABACJ010000001.1	GCA_023304585.1	redundant
AACJYM010000001.1	GCA_023304585.1	redundant
DAFJAF010000051.1	GCA_023304585.1	redundant
DAAIIK010000047.1	GCA_023304585.1	redundant
ABHGVM010000001.1	GCA_023304585.1	redundant
NZ_LUEN01000001.1	GCA_023304585.1	redundant
ABALYN010000001.1	GCA_023304585.1	redundant
NZ_CP068600.1	GCA_023304585.1	redundant
ABCHYW010000001.1	GCA_023304585.1	redundant
DAAFEZ010000008.1	GCA_023304585.1	redundant
AAQORC010000001.1	GCA_023304585.1	redundant
AAATMS010000008.1	GCA_023304585.1	redundant
AAZTPP010000001.1	GCA_023304585.1	redundant
AABEIJ010000002.1	GCA_023304585.1	redundant
AAAMNQ010000021.1	GCA_023304585.1	redundant
DABKLM010000086.1	GCA_023304585.1	redundant
AAASZA010000001.1	GCA_023304585.1	redundant
NZ_CP045745.1	GCA_023304585.1	redundant
AABDOH010000001.1	GCA_023304585.1	redundant
AAQRXD010000047.1	GCA_023304585.1	redundant
NZ_QADX01000001.1	GCA_023304585.1	redundant
AAJRKE010000039.1	GCA_023304585.1	redundant
AAXSDA010000011.1	GCA_023304585.1	redundant
ABIGDF010000001.1	GCA_023304585.1	redundant
ABLUOK010000001.1	GCA_023304585.1	redundant
ABAWMW010000001.1	GCA_023304585.1	redundant
AAAJRV010000007.1	GCA_023304585.1	redundant
AAQPLC010000001.1	GCA_023304585.1	redundant
ABLTZY010000001.1	GCA_023304585.1	redundant
ABAKVD010000001.1	GCA_023304585.1	redundant
NZ_JAENVF010000001.1	GCA_023304585.1	redundant
ABCHMO010000001.1	GCA_023304585.1	redundant
AAQOQW010000001.1	GCA_023304585.1	redundant
ABGFSE010000001.1	GCA_023304585.1	redundant
AAASXZ010000003.1	GCA_023304585.1	redundant
ABPIQT010000001.1	GCA_023304585.1	redundant
AAAXPT010000006.1	GCA_023304585.1	redundant
ABJTYA010000001.1	GCA_023304585.1	redundant
AAARCX010000001.1	GCA_023304585.1	redundant
ABNSJS010000001.1	GCA_023304585.1	redundant
AABCML010000001.1	GCA_023304585.1	redundant
AAJHPH010000001.1	GCA_023304585.1	redundant
ABJCMU010000001.1	GCA_023304585.1	redundant
AAAVYH010000001.1	GCA_023304585.1	redundant
ABBGCL010000001.1	GCA_023304585.1	redundant
ABIEQS010000011.1	GCA_023304585.1	redundant
ABAWLG010000001.1	GCA_023304585.1	redundant
ABCSKQ010000001.1	GCA_023304585.1	redundant
AACJOW010000001.1	GCA_023304585.1	redundant
AAVXXO010000001.1	GCA_023304585.1	redundant
ABCHGZ010000001.1	GCA_023304585.1	redundant
AABFPW010000002.1	GCA_023304585.1	redundant
DAAFBW010000009.1	GCA_023304585.1	redundant
AAQOQU010000001.1	GCA_023304585.1	redundant
ABLSOS010000001.1	GCA_023304585.1	redundant
AAVLUA010000001.1	GCA_023304585.1	redundant
NC_018642.1	GCA_023304585.1	redundant
AAAYKC010000003.1	GCA_023304585.1	redundant
AANOGT010000001.1	GCA_023304585.1	redundant
AAAMMF010000001.1	GCA_023304585.1	redundant
ABCEYQ010000001.1	GCA_023304585.1	redundant
NZ_PYGQ01000003.1	GCA_023304585.1	redundant
AAJHJN010000001.1	GCA_023304585.1	redundant
DAAKCS010000001.1	GCA_023304585.1	redundant
ABJCKS010000001.1	GCA_023304585.1	redundant
AABBIP010000001.1	GCA_023304585.1	redundant
JAHMDV010000001.1	GCA_023304585.1	redundant
ABAKAM010000001.1	GCA_023304585.1	redundant
DAAFBD010000050.1	GCA_023304585.1	redundant
AAQOQL010000001.1	GCA_023304585.1	redundant
DAADVB010000001.1	GCA_023304585.1	redundant
AAAHUX010000001.1	GCA_023304585.1	redundant
ABGCXT010000001.1	GCA_023304585.1	redundant
AAALWU010000004.1	GCA_023304585.1	redundant
DAKXQB010000036.1	GCA_023304585.1	redundant
AAARAY010000001.1	GCA_023304585.1	redundant
DAAKCJ010000017.1	GCA_023304585.1	redundant
AAQQSE010000001.1	GCA_023304585.1	redundant
NZ_NJFQ02000005.1	GCA_023304585.1	redundant
JAHMBW010000001.1	GCA_023304585.1	redundant
AAANMW010000001.1	GCA_023304585.1	redundant
AAAZUJ010000001.1	GCA_023304585.1	redundant
DAEZDW010000026.1	GCA_023304585.1	redundant
AAAJPC010000003.1	GCA_023304585.1	redundant
ABHEUQ010000001.1	GCA_023304585.1	redundant
AAQPFT010000001.1	GCA_023304585.1	redundant
AABFMZ010000003.1	GCA_023304585.1	redundant
DAAFAN010000002.1	GCA_023304585.1	redundant
AAAIOZ010000001.1	GCA_023304585.1	redundant
AAQORG010000001.1	GCA_023304585.1	redundant
AAAINH010000021.1	GCA_023304585.1	redundant
AAAYEM010000030.1	GCA_023304585.1	redundant
ABCFFI010000002.1	GCA_023304585.1	redundant
AABEGR010000001.1	GCA_023304585.1	redundant
DAADMR010000012.1	GCA_023304585.1	redundant
DAALPC010000001.1	GCA_023304585.1	redundant
AAAXMQ010000001.1	GCA_023304585.1	redundant
ABCEVA010000001.1	GCA_023304585.1	redundant
AAYWWE010000001.1	GCA_023304585.1	redundant
AAAWQW010000001.1	GCA_023304585.1	redundant
ABBTHC010000002.1	GCA_023304585.1	redundant
DAGTZT010000001.1	GCA_023304585.1	redundant
ABJAFI010000001.1	GCA_023304585.1	redundant
AAQQRZ010000001.1	GCA_023304585.1	redundant
AAXPQC010000001.1	GCA_023304585.1	redundant
AAAVVG010000018.1	GCA_023304585.1	redundant
NZ_MTRP01000005.1	GCA_023304585.1	redundant
AAAKUC010000001.1	GCA_023304585.1	redundant
AAQPRP010000001.1	GCA_023304585.1	redundant
AAAVEJ010000001.1	GCA_023304585.1	redundant
NZ_JADXDN010000010.1	GCA_023304585.1	redundant
DAEZBA010000001.1	GCA_023304585.1	redundant
ABEHMQ010000001.1	GCA_023304585.1	redundant
ABAIUV010000001.1	GCA_023304585.1	redundant
AABFJD010000024.1	GCA_023304585.1	redundant
ABDSOC010000001.1	GCA_023304585.1	redundant
DAAFAX010000002.1	GCA_023304585.1	redundant
ABGUXO010000029.1	GCA_023304585.1	redundant
ABCFFB010000001.1	GCA_023304585.1	redundant
AABELG010000001.1	GCA_023304585.1	redundant
ABGCHI010000003.1	GCA_023304585.1	redundant
DAALSP010000004.1	GCA_023304585.1	redundant
ABKUQF010000001.1	GCA_023304585.1	redundant
AALAQP010000002.1	GCA_023304585.1	redundant
AANEGQ010000002.1	GCA_023304585.1	redundant
AAQRXY010000001.1	GCA_023304585.1	redundant
AAAQXN010000001.1	GCA_023304585.1	redundant
AAYWWH010000001.1	GCA_023304585.1	redundant
AAAWRF010000001.1	GCA_023304585.1	redundant
AAQQRH010000001.1	GCA_023304585.1	redundant
AAATXN010000001.1	GCA_023304585.1	redundant
ABIBDJ010000001.1	GCA_023304585.1	redundant
AAQPRK010000001.1	GCA_023304585.1	redundant
ABLUKR010000001.1	GCA_023304585.1	redundant
ABAUPL010000001.1	GCA_023304585.1	redundant
AAAZTP010000001.1	GCA_023304585.1	redundant
NZ_JAHVWS010000001.1	GCA_023304585.1	redundant
DAEYXD010000031.1	GCA_023304585.1	redundant
AABGVK010000001.1	GCA_023304585.1	redundant
ABEHKW010000001.1	GCA_023304585.1	redundant
AANCYL010000001.1	GCA_023304585.1	redundant
AAQPGO010000001.1	GCA_023304585.1	redundant
AAAOIM010000001.1	GCA_023304585.1	redundant
AABFGZ010000001.1	GCA_023304585.1	redundant
ABPZAI010000001.1	GCA_023304585.1	redundant
AAZQHG010000001.1	GCA_023304585.1	redundant
ABCFEQ010000001.1	GCA_023304585.1	redundant
AAMMLK010000005.1	GCA_023304585.1	redundant
ABGCGD010000001.1	GCA_023304585.1	redundant
DAALQY010000035.1	GCA_023304585.1	redundant
AAAMII010000001.1	GCA_023304585.1	redundant
AASCVQ010000001.1	GCA_023304585.1	redundant
ABPGSF010000001.1	GCA_023304585.1	redundant
AAZCPP010000001.1	GCA_023304585.1	redundant
AAAXGP010000001.1	GCA_023304585.1	redundant
ABCESJ010000001.1	GCA_023304585.1	redundant
AAQRVB010000001.1	GCA_023304585.1	redundant
ABBSFR010000001.1	GCA_023304585.1	redundant
DAAKAQ010000062.1	GCA_023304585.1	redundant
ABIYXH010000020.1	GCA_023304585.1	redundant
DAPDNA010000038.1	GCA_023304585.1	redundant
AAXIZL010000060.1	GCA_023304585.1	redundant
AAAKGL010000001.1	GCA_023304585.1	redundant
ABHYOY010000001.1	GCA_023304585.1	redundant
AAWSFG010000039.1	GCA_023304585.1	redundant
ABASYD010000001.1	GCA_023304585.1	redundant
AABGUX010000001.1	GCA_023304585.1	redundant
ABEGIB010000001.1	GCA_023304585.1	redundant
JAERGC010000001.1	GCA_023304585.1	redundant
NZ_LNOE01000018.1	GCA_023304585.1	redundant
NZ_JABXLQ010000006.1	GCA_023304585.1	redundant
ABCFPD010000001.1	GCA_023304585.1	redundant
AABFBY010000002.1	GCA_023304585.1	redundant
ABGRGZ010000001.1	GCA_023304585.1	redundant
AAQOLV010000001.1	GCA_023304585.1	redundant
AAANFE010000001.1	GCA_023304585.1	redundant
AAATHP010000001.1	GCA_023304585.1	redundant
ABPXDF010000001.1	GCA_023304585.1	redundant
AAZQBY010000001.1	GCA_023304585.1	redundant
AAAYEZ010000001.1	GCA_023304585.1	redundant
AABEER010000002.1	GCA_023304585.1	redundant
DAACQU010000001.1	GCA_023304585.1	redundant
DAALMJ010000031.1	GCA_023304585.1	redundant
AAAMFA010000001.1	GCA_023304585.1	redundant
AANEDW010000100.1	GCA_023304585.1	redundant
AAQRSF010000038.1	GCA_023304585.1	redundant
AAAQWU010000001.1	GCA_023304585.1	redundant
ABMUCW010000001.1	GCA_023304585.1	redundant
NZ_PIPG02000001.1	GCA_023304585.1	redundant
ABBRBT010000026.1	GCA_023304585.1	redundant
AABCFW010000001.1	GCA_023304585.1	redundant
AAJBKK010000001.1	GCA_023304585.1	redundant
ABFDRS010000001.1	GCA_023304585.1	redundant
DAAKAU010000106.1	GCA_023304585.1	redundant
ABIWXO010000001.1	GCA_023304585.1	redundant
AAQQQT010000001.1	GCA_023304585.1	redundant
AAXIWD010000049.1	GCA_023304585.1	redundant
NZ_JALILB010000001.1	GCA_023304585.1	redundant
AAQPQV010000001.1	GCA_023304585.1	redundant
AAAZSD010000002.1	GCA_023304585.1	redundant
JAIOEF010000001.1	GCA_023304585.1	redundant
AABGUD010000001.1	GCA_023304585.1	redundant
JAERBS010000001.1	GCA_023304585.1	redundant
ABAHZV010000002.1	GCA_023304585.1	redundant
NZ_JABXLV010000008.1	GCA_023304585.1	redundant
ABGPNJ010000001.1	GCA_023304585.1	redundant
AAUNZQ010000001.1	GCA_023304585.1	redundant
AAATFV010000001.1	GCA_023304585.1	redundant
ABPVPV010000001.1	GCA_023304585.1	redundant
AAZOWS010000001.1	GCA_023304585.1	redundant
AAAYCI010000001.1	GCA_023304585.1	redundant
AAAMDT010000001.1	GCA_023304585.1	redundant
ABPCRC010000001.1	GCA_023304585.1	redundant
ABCDTB010000001.1	GCA_023304585.1	redundant
NZ_FFFJ01000001.1	GCA_023304585.1	redundant
DAKLVW010000059.1	GCA_023304585.1	redundant
NZ_PPHC01000020.1	GCA_023304585.1	redundant
ABDPXX010000001.1	GCA_023304585.1	redundant
AAIRPQ010000001.1	GCA_023304585.1	redundant
ABFCPE010000001.1	GCA_023304585.1	redundant
ABIVWK010000009.1	GCA_023304585.1	redundant
NZ_MTQW01000001.1	GCA_023304585.1	redundant
AABAUJ010000001.1	GCA_023304585.1	redundant
NZ_JALIKV010000001.1	GCA_023304585.1	redundant
NZ_MKMD01000015.1	GCA_023304585.1	redundant
ABASRV010000001.1	GCA_023304585.1	redundant
ABCRVE010000002.1	GCA_023304585.1	redundant
ABEFYR010000001.1	GCA_023304585.1	redundant
AANCQV010000001.1	GCA_023304585.1	redundant
JAERBH010000005.1	GCA_023304585.1	redundant
AAQPEV010000001.1	GCA_023304585.1	redundant
ABAFRO010000001.1	GCA_023304585.1	redundant
AAAZBC010000001.1	GCA_023304585.1	redundant
DAAEWE010000017.1	GCA_023304585.1	redundant
AAAIJJ010000015.1	GCA_023304585.1	redundant
ABGNYI010000001.1	GCA_023304585.1	redundant
AAANCO010000001.1	GCA_023304585.1	redundant
AAAHOP010000001.1	GCA_023304585.1	redundant
AAQVXL010000001.1	GCA_023304585.1	redundant
AAAXHY010000001.1	GCA_023304585.1	redundant
AANDZE010000003.1	GCA_023304585.1	redundant
AAQRPV010000001.1	GCA_023304585.1	redundant
AAYTQT010000001.1	GCA_023304585.1	redundant
AABCBA010000042.1	GCA_023304585.1	redundant
AAQQPY010000001.1	GCA_023304585.1	redundant
AAEACH010000002.1	GCA_023304585.1	redundant
AAAUVE010000034.1	GCA_023304585.1	redundant
AAAZRE010000002.1	GCA_023304585.1	redundant
JAIOBR010000001.1	GCA_023304585.1	redundant
AANCOF010000001.1	GCA_023304585.1	redundant
JAERAZ010000001.1	GCA_023304585.1	redundant
AAQPEH010000001.1	GCA_023304585.1	redundant
ABLTEX010000001.1	GCA_023304585.1	redundant
DABPZI010000001.1	GCA_023304585.1	redundant
ABCFKK010000001.1	GCA_023304585.1	redundant
DAAEWD010000002.1	GCA_023304585.1	redundant
AAAIHO010000002.1	GCA_023304585.1	redundant
AAQEPG010000021.1	GCA_023304585.1	redundant
AAATGG010000001.1	GCA_023304585.1	redundant
AAZNTW010000001.1	GCA_023304585.1	redundant
AAAHOL010000001.1	GCA_023304585.1	redundant
ABKKSL010000001.1	GCA_023304585.1	redundant
ABOWSI010000001.1	GCA_023304585.1	redundant
DAAKIO010000001.1	GCA_023304585.1	redundant
DAKLUA010000051.1	GCA_023304585.1	redundant
AAQRRH010000001.1	GCA_023304585.1	redundant
ABMJDX010000001.1	GCA_023304585.1	redundant
AAYMQF010000001.1	GCA_023304585.1	redundant
AABCBT010000001.1	GCA_023304585.1	redundant
NZ_CP111149.1	GCA_023304585.1	redundant
AAIAVB010000003.1	GCA_023304585.1	redundant
AAAKSL010000024.1	GCA_023304585.1	redundant
ABDDCL010000001.1	GCA_023304585.1	redundant
AADZVQ010000005.1	GCA_023304585.1	redundant
DAAJKN010000001.1	GCA_023304585.1	redundant
AAAKDG010000001.1	GCA_023304585.1	redundant
AAQPPN010000001.1	GCA_023304585.1	redundant
ABLUIS010000001.1	GCA_023304585.1	redundant
AAWOBG010000001.1	GCA_023304585.1	redundant
ABCRUT010000005.1	GCA_023304585.1	redundant
JAERAN010000001.1	GCA_023304585.1	redundant
AAAOAM010000016.1	GCA_023304585.1	redundant
BAZC01000034.1	GCA_023304585.1	redundant
NZ_JACOFD010000001.1	GCA_023304585.1	redundant
ABCFJQ010000001.1	GCA_023304585.1	redundant
AABEYN010000017.1	GCA_023304585.1	redundant
DAAEVU010000001.1	GCA_023304585.1	redundant
ABLGJR010000001.1	GCA_023304585.1	redundant
ABCFBJ010000001.1	GCA_023304585.1	redundant
AABECJ010000001.1	GCA_023304585.1	redundant
NZ_QXKF01000001.1	GCA_023304585.1	redundant
AABDBW010000001.1	GCA_023304585.1	redundant
AAAQPO010000001.1	GCA_023304585.1	redundant
NZ_NXTF01000001.1	GCA_023304585.1	redundant
ABEWNY010000001.1	GCA_023304585.1	redundant
AAAVPA010000001.1	GCA_023304585.1	redundant
ABAZXT010000001.1	GCA_023304585.1	redundant
ABEQTQ010000001.1	GCA_023304585.1	redundant
AAAPET010000001.1	GCA_023304585.1	redundant
ABLUHM010000001.1	GCA_023304585.1	redundant
JAHMBZ010000001.1	GCA_023304585.1	redundant
ABCRUN010000001.1	GCA_023304585.1	redundant
JAEQZY010000001.1	GCA_023304585.1	redundant
DABPWK010000001.1	GCA_023304585.1	redundant
ABAFHI010000001.1	GCA_023304585.1	redundant
AAAYXL010000003.1	GCA_023304585.1	redundant
AANAWW010000001.1	GCA_023304585.1	redundant
AAUGYO010000002.1	GCA_023304585.1	redundant
AAATDK010000005.1	GCA_023304585.1	redundant
AAZNML010000001.1	GCA_023304585.1	redundant
JABYYJ010000001.1	GCA_023304585.1	redundant
AAAXDD010000001.1	GCA_023304585.1	redundant
AABCWY010000003.1	GCA_023304585.1	redundant
DAAKFV010000003.1	GCA_023304585.1	redundant
AAQRRC010000001.1	GCA_023304585.1	redundant
