Organism	Scaffold	Start	End	Score	ctg16_37	ctg16_38	ctg16_39	ctg16_40	ctg16_41	ctg16_42	ctg16_43	Number	Strand	Layout_group	assembly_file	representative	dereplication_status
GCF_031202285.1	NZ_CP101637.1	2474866	2480566	7948.0	1	1	0	1	1	0	0	225	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_031202285.1_ASM3120228v1_genomic.fna.gz	GCF_036812735.1_TEGL_genomic.fna.gz	redundant
GCF_048568315.1	NZ_CP183811.1	277729	283428	7946.0	1	1	0	1	1	0	0	227	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_048568315.1_ASM4856831v1_genomic.fna.gz	GCF_036812735.1_TEGL_genomic.fna.gz	redundant
GCF_036941135.1	NZ_JAYWSY010000001.1	1115075	1121948	6261.0	1	1	0	1	0	0	0	287	(1, 1, 1)	(2, 1, 0)	GCF_036941135.1_ASM3694113v1_genomic.fna.gz	GCF_036941135.1_ASM3694113v1_genomic.fna.gz	dereplication_representative
GCF_037057455.1	NZ_CP124295.1	3110820	3116521	7881.0	1	1	0	1	1	0	0	232	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_037057455.1_ASM3705745v1_genomic.fna.gz	GCF_037057455.1_ASM3705745v1_genomic.fna.gz	dereplication_representative
GCF_037572415.1	NZ_JBBHLB010000001.1	328751	338646	6188.0	1	1	0	1	0	0	0	313	(1, 1, 1)	(2, 1, 0)	GCF_037572415.1_ASM3757241v1_genomic.fna.gz	GCF_037572415.1_ASM3757241v1_genomic.fna.gz	dereplication_representative
GCF_037844525.1	NZ_JBBMMD010000047.1	17164	24993	11213.0	1	1	0	1	1	1	1	27	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_037844525.1_ASM3784452v1_genomic.fna.gz	GCF_037844525.1_ASM3784452v1_genomic.fna.gz	dereplication_representative
GCF_038396635.1	NZ_CP121687.1	1183831	1193135	9521.0	1	1	0	1	0	1	1	120	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_038396635.1_ASM3839663v1_genomic.fna.gz	GCF_038396635.1_ASM3839663v1_genomic.fna.gz	dereplication_representative
GCF_038739695.1	NZ_JBBEWN010000003.1	38916	42629	4714.0	0	1	1	1	0	0	0	398	(-1, -1, -1)	(2, 1, 0)	GCF_038739695.1_ASM3873969v1_genomic.fna.gz	GCF_038739695.1_ASM3873969v1_genomic.fna.gz	dereplication_representative
GCF_039503245.1	NZ_JBCLMT010000008.1	84341	89468	6341.0	1	1	0	1	0	0	0	272	(1, 1, 1)	(2, 1, 0)	GCF_039503245.1_ASM3950324v1_genomic.fna.gz	GCF_039503245.1_ASM3950324v1_genomic.fna.gz	dereplication_representative
GCF_039521365.1	NZ_BAAACF010000012.1	203400	210257	7716.0	1	1	0	1	0	0	1	245	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_039521365.1_ASM3952136v1_genomic.fna.gz	GCF_039521365.1_ASM3952136v1_genomic.fna.gz	dereplication_representative
GCF_039521425.1	NZ_BAAACI010000001.1	1106877	1113716	8160.0	1	1	0	1	0	1	0	223	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_039521425.1_ASM3952142v1_genomic.fna.gz	GCF_039521425.1_ASM3952142v1_genomic.fna.gz	dereplication_representative
GCF_039521565.1	NZ_BAAACP010000006.1	140604	146307	7807.0	1	1	0	1	1	0	0	242	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_039521565.1_ASM3952156v1_genomic.fna.gz	GCF_039521565.1_ASM3952156v1_genomic.fna.gz	dereplication_representative
GCF_039545435.1	NZ_BRPJ01000046.1	21987	26755	5952.0	0	1	0	1	0	1	0	341	(-1, -1, -1)	(2, 1, 0)	GCF_039545435.1_ASM3954543v1_genomic.fna.gz	GCF_039545435.1_ASM3954543v1_genomic.fna.gz	dereplication_representative
GCF_039789045.1	NZ_CP121164.1	891591	899555	5914.0	0	1	0	1	0	1	0	359	(1, 1, 1)	(2, 1, 0)	GCF_039789045.1_ASM3978904v1_genomic.fna.gz	GCF_039789045.1_ASM3978904v1_genomic.fna.gz	dereplication_representative
GCF_040088595.1	NZ_JAULJF010000005.1	8514	15836	10835.0	1	1	0	1	1	1	1	40	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_040088595.1_ASM4008859v1_genomic.fna.gz	GCF_040088595.1_ASM4008859v1_genomic.fna.gz	dereplication_representative
GCF_040096055.1	NZ_JBBMFK010000012.1	56093	60928	6290.0	1	1	0	1	0	0	0	283	(-1, -1, -1)	(2, 1, 0)	GCF_040096055.1_ASM4009605v1_genomic.fna.gz	GCF_040096055.1_ASM4009605v1_genomic.fna.gz	dereplication_representative
GCF_040096075.1	NZ_JBBMFJ010000036.1	21039	25728	5900.0	0	1	0	1	0	1	0	363	(-1, -1, -1)	(2, 1, 0)	GCF_040096075.1_ASM4009607v1_genomic.fna.gz	GCF_040096075.1_ASM4009607v1_genomic.fna.gz	dereplication_representative
GCF_040267475.1	NZ_CP125628.1	4170540	4175303	5999.0	0	1	0	1	0	1	0	331	(-1, -1, -1)	(2, 1, 0)	GCF_040267475.1_UoG_LM19R_1.0_genomic.fna.gz	GCF_040267475.1_UoG_LM19R_1.0_genomic.fna.gz	dereplication_representative
GCF_040267685.1	NZ_CP158367.1	851769	863553	10046.0	1	1	0	1	1	1	1	65	(1, 1, 1, -1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_040267685.1_ASM4026768v1_genomic.fna.gz	GCF_040267685.1_ASM4026768v1_genomic.fna.gz	dereplication_representative
GCF_040515995.1	NZ_CP159485.1	2060243	2072285	10126.0	1	1	0	1	1	1	1	61	(-1, -1, 1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_040515995.1_Z710-final_genomic.fna.gz	GCF_040515995.1_Z710-final_genomic.fna.gz	dereplication_representative
GCF_040719375.1	NZ_JBFDTP010000002.1	327401	332131	5961.0	0	1	0	1	0	1	0	338	(1, 1, 1)	(2, 1, 0)	GCF_040719375.1_ASM4071937v1_genomic.fna.gz	GCF_040719375.1_ASM4071937v1_genomic.fna.gz	dereplication_representative
GCF_041205085.1	NZ_JBGEWD010000007.1	111305	118377	9368.0	1	1	0	1	0	1	1	199	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_041205085.1_ASM4120508v1_genomic.fna.gz	GCF_041205085.1_ASM4120508v1_genomic.fna.gz	dereplication_representative
GCF_041861885.3	NZ_CP175761.1	1358982	1365749	9530.0	1	1	0	1	0	1	1	115	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_041861885.3_ASM4186188v3_genomic.fna.gz	GCF_041861885.3_ASM4186188v3_genomic.fna.gz	dereplication_representative
GCF_041925195.1	NZ_JBHEVB010000002.1	8990	13786	6208.0	1	1	0	1	0	0	0	309	(-1, -1, -1)	(2, 1, 0)	GCF_041925195.1_ASM4192519v1_genomic.fna.gz	GCF_041925195.1_ASM4192519v1_genomic.fna.gz	dereplication_representative
GCF_042845895.1	NZ_BAABYN010000001.1	2990959	2997730	5937.0	0	1	0	1	0	1	0	349	(-1, -1, -1)	(2, 1, 0)	GCF_042845895.1_ASM4284589v1_genomic.fna.gz	GCF_042845895.1_ASM4284589v1_genomic.fna.gz	dereplication_representative
GCF_042846325.1	NZ_BAABZG010000001.1	2210185	2221081	6258.0	1	1	0	1	0	0	0	289	(1, 1, 1)	(2, 1, 0)	GCF_042846325.1_ASM4284632v1_genomic.fna.gz	GCF_042846325.1_ASM4284632v1_genomic.fna.gz	dereplication_representative
GCF_042848755.1	NZ_AP031438.1	1471174	1476774	6253.0	1	1	0	1	0	0	0	291	(-1, -1, -1)	(2, 1, 0)	GCF_042848755.1_ASM4284875v1_genomic.fna.gz	GCF_042848755.1_ASM4284875v1_genomic.fna.gz	dereplication_representative
GCF_044502415.1	NZ_CP172402.1	1941133	1947968	7617.0	1	1	0	1	0	0	1	248	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_044502415.1_ASM4450241v1_genomic.fna.gz	GCF_044502415.1_ASM4450241v1_genomic.fna.gz	dereplication_representative
GCF_045038935.1	NZ_CP171113.1	889552	896584	9316.0	1	1	0	1	0	1	1	206	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_045038935.1_ASM4503893v1_genomic.fna.gz	GCF_045038935.1_ASM4503893v1_genomic.fna.gz	dereplication_representative
GCF_045310525.1	NZ_JBJHZY010000001.1	1492113	1499028	9479.0	1	1	0	1	0	1	1	144	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_045310525.1_ASM4531052v1_genomic.fna.gz	GCF_045310525.1_ASM4531052v1_genomic.fna.gz	dereplication_representative
GCF_045310675.1	NZ_JBJHZZ010000006.1	61204	68106	9475.0	1	1	0	1	0	1	1	146	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_045310675.1_ASM4531067v1_genomic.fna.gz	GCF_045310675.1_ASM4531067v1_genomic.fna.gz	dereplication_representative
GCF_045310695.1	NZ_JBJIAA010000012.1	93382	100556	9550.0	1	1	0	1	0	1	1	108	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_045310695.1_ASM4531069v1_genomic.fna.gz	GCF_045310695.1_ASM4531069v1_genomic.fna.gz	dereplication_representative
GCF_045865195.1	NZ_AP031606.1	2267635	2274793	9565.0	1	1	0	1	0	1	1	103	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_045865195.1_ASM4586519v1_genomic.fna.gz	GCF_045865195.1_ASM4586519v1_genomic.fna.gz	dereplication_representative
GCF_046523925.1	NZ_CP174369.1	1554884	1559817	6316.0	1	1	0	1	0	0	0	276	(1, 1, 1)	(2, 1, 0)	GCF_046523925.1_ASM4652392v1_genomic.fna.gz	GCF_046523925.1_ASM4652392v1_genomic.fna.gz	dereplication_representative
GCF_046529625.1	NZ_CP132338.1	911061	915054	5243.0	0	0	0	1	0	1	1	380	(1, 1, 1)	(2, 1, 0)	GCF_046529625.1_ASM4652962v1_genomic.fna.gz	GCF_046529625.1_ASM4652962v1_genomic.fna.gz	dereplication_representative
GCF_047150065.1	NZ_AP027090.1	2744870	2751367	9511.0	1	1	0	1	0	1	1	126	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_047150065.1_ASM4715006v1_genomic.fna.gz	GCF_047150065.1_ASM4715006v1_genomic.fna.gz	dereplication_representative
GCF_002355795.1	NZ_AP017630.1	2264092	2270589	9513.0	1	1	0	1	0	1	1	125	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_002355795.1_ASM235579v1_genomic.fna.gz	GCF_047150065.1_ASM4715006v1_genomic.fna.gz	redundant
GCF_047456265.2	NZ_CP173187.2	2740151	2744353	6605.0	1	1	0	1	0	0	0	262	(-1, -1, -1)	(2, 1, 0)	GCF_047456265.2_117879_genomic.fna.gz	GCF_047456265.2_117879_genomic.fna.gz	dereplication_representative
GCF_049200475.1	NZ_CP113903.1	3009706	3014189	6627.0	1	1	0	1	0	0	0	260	(-1, -1, -1)	(2, 1, 0)	GCF_049200475.1_IAE_Acetogen_N_genomic.fna.gz	GCF_049200475.1_IAE_Acetogen_N_genomic.fna.gz	dereplication_representative
GCF_900078395.1	NZ_FKLA01000009.1	1860070	1864784	6240.0	1	1	0	1	0	0	0	299	(1, 1, 1)	(2, 1, 0)	GCF_900078395.1_PRJEB13168_genomic.fna.gz	GCF_900078395.1_PRJEB13168_genomic.fna.gz	dereplication_representative
GCF_900095445.1	NZ_FMJL01000002.1	121865	128823	9622.0	1	1	0	1	0	1	1	86	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900095445.1_N3C_genomic.fna.gz	GCF_900095445.1_N3C_genomic.fna.gz	dereplication_representative
GCF_900095725.1	NZ_FMMP01000006.1	335960	339737	5166.0	0	0	0	1	0	1	1	384	(1, 1, 1)	(2, 1, 0)	GCF_900095725.1_I15G10I2_draft_genome_genomic.fna.gz	GCF_900095725.1_I15G10I2_draft_genome_genomic.fna.gz	dereplication_representative
GCF_900100845.1	NZ_FNFP01000002.1	447265	454799	11295.0	1	1	0	1	1	1	1	21	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_900100845.1_IMG-taxon_2599185225_annotated_assembly_genomic.fna.gz	GCF_900100845.1_IMG-taxon_2599185225_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900103835.1	NZ_FNID01000019.1	22067	26967	6253.0	1	1	0	1	0	0	0	292	(-1, -1, -1)	(2, 1, 0)	GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly_genomic.fna.gz	GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900104675.1	NZ_LT629945.1	2223999	2228866	6258.0	1	1	0	1	0	0	0	288	(1, 1, 1)	(2, 1, 0)	GCF_900104675.1_PRJEB16361_genomic.fna.gz	GCF_900104675.1_PRJEB16361_genomic.fna.gz	dereplication_representative
GCF_900106845.1	NZ_LT629850.1	151086	159770	7899.0	1	1	0	1	1	0	0	231	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_900106845.1_PRJEB14233_genomic.fna.gz	GCF_900106845.1_PRJEB14233_genomic.fna.gz	dereplication_representative
GCF_900107485.1	NZ_FNQE01000022.1	24382	31911	11084.0	1	1	0	1	1	1	1	33	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_900107485.1_IMG-taxon_2599185206_annotated_assembly_genomic.fna.gz	GCF_900107485.1_IMG-taxon_2599185206_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900108045.1	NZ_FNUK01000016.1	38598	45023	10096.0	1	1	0	1	0	1	1	63	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_900108045.1_IMG-taxon_2599185232_annotated_assembly_genomic.fna.gz	GCF_900108045.1_IMG-taxon_2599185232_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900110045.1	NZ_FOCG01000001.1	784840	790374	6229.0	1	1	0	1	0	0	0	302	(-1, -1, -1)	(2, 1, 0)	GCF_900110045.1_IMG-taxon_2667527384_annotated_assembly_genomic.fna.gz	GCF_900110045.1_IMG-taxon_2667527384_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900111595.1	NZ_FOHN01000015.1	52931	61692	5985.0	0	1	0	1	0	1	0	333	(1, 1, 1)	(2, 1, 0)	GCF_900111595.1_IMG-taxon_2606217760_annotated_assembly_genomic.fna.gz	GCF_900111595.1_IMG-taxon_2606217760_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900111615.1	NZ_FOHU01000001.1	430839	438363	11213.0	1	1	0	1	1	1	1	28	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_900111615.1_IMG-taxon_2599185224_annotated_assembly_genomic.fna.gz	GCF_900111615.1_IMG-taxon_2599185224_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900111985.1	NZ_FOKI01000002.1	141121	148284	9486.0	1	1	0	1	0	1	1	138	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900111985.1_IMG-taxon_2634166358_annotated_assembly_genomic.fna.gz	GCF_900111985.1_IMG-taxon_2634166358_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900112775.1	NZ_FOYZ01000003.1	254876	261928	5920.0	0	1	0	1	0	1	0	357	(-1, -1, -1)	(2, 1, 0)	GCF_900112775.1_IMG-taxon_2599185221_annotated_assembly_genomic.fna.gz	GCF_900112775.1_IMG-taxon_2599185221_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900113635.1	NZ_FOQA01000001.1	58996	65961	10674.0	1	1	0	1	1	1	1	45	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_900113635.1_IMG-taxon_2651870112_annotated_assembly_genomic.fna.gz	GCF_900113635.1_IMG-taxon_2651870112_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900128885.1	NZ_FQTU01000001.1	17798	24171	9827.0	1	1	0	1	0	1	1	79	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900128885.1_IMG-taxon_2582581275_annotated_assembly_genomic.fna.gz	GCF_900128885.1_IMG-taxon_2582581275_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900129075.1	NZ_FQVH01000002.1	52369	59136	9971.0	1	1	0	1	0	1	1	67	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900129075.1_IMG-taxon_2582581265_annotated_assembly_genomic.fna.gz	GCF_900129075.1_IMG-taxon_2582581265_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900129965.1	NZ_FQXM01000004.1	228634	235367	9331.0	1	1	0	1	0	1	1	204	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_900129965.1_IMG-taxon_2585428070_annotated_assembly_genomic.fna.gz	GCF_900129965.1_IMG-taxon_2585428070_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900130005.1	NZ_FQXP01000013.1	42091	49599	9469.0	1	1	0	1	0	1	1	148	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_900130005.1_IMG-taxon_2585428078_annotated_assembly_genomic.fna.gz	GCF_900130005.1_IMG-taxon_2585428078_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900141845.1	NZ_FQZB01000003.1	39027	45792	9510.0	1	1	0	1	0	1	1	127	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_900141845.1_IMG-taxon_2585428089_annotated_assembly_genomic.fna.gz	GCF_900141845.1_IMG-taxon_2585428089_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900142075.1	NZ_FQZO01000001.1	696581	703347	9583.0	1	1	0	1	0	1	1	97	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900142075.1_IMG-taxon_2703719061_annotated_assembly_genomic.fna.gz	GCF_900142075.1_IMG-taxon_2703719061_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900142145.1	NZ_FQZV01000003.1	26074	33619	11575.0	1	1	0	1	1	1	1	15	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_900142145.1_IMG-taxon_2585428170_annotated_assembly_genomic.fna.gz	GCF_900142145.1_IMG-taxon_2585428170_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900142225.1	NZ_FRAD01000012.1	56835	63848	8112.0	1	1	0	1	0	1	0	224	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_900142225.1_IMG-taxon_2585428174_annotated_assembly_genomic.fna.gz	GCF_900142225.1_IMG-taxon_2585428174_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900142245.1	NZ_FRAG01000001.1	202027	206243	6955.0	0	0	0	1	1	1	1	253	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_900142245.1_IMG-taxon_2585428176_annotated_assembly_genomic.fna.gz	GCF_900142245.1_IMG-taxon_2585428176_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900142275.1	NZ_FRAI01000005.1	531714	544077	8299.0	0	1	0	1	1	1	1	218	(-1, -1, 1, -1, -1)	(4, 3, 2, 1, 0)	GCF_900142275.1_IMG-taxon_2585428191_annotated_assembly_genomic.fna.gz	GCF_900142275.1_IMG-taxon_2585428191_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900142955.1	NZ_FRCP01000014.1	143100	157240	5965.0	0	1	0	1	0	1	0	336	(1, 1, 1)	(2, 1, 0)	GCF_900142955.1_IMG-taxon_2588253509_annotated_assembly_genomic.fna.gz	GCF_900142955.1_IMG-taxon_2588253509_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900155545.1	NZ_LT732526.1	2845968	2850720	5954.0	0	1	0	1	0	1	0	340	(-1, -1, -1)	(2, 1, 0)	GCF_900155545.1_PRJEB18751_genomic.fna.gz	GCF_900155545.1_PRJEB18751_genomic.fna.gz	dereplication_representative
GCF_900167305.1	NZ_FUWV01000001.1	267188	274389	10226.0	1	1	0	1	0	1	1	58	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_900167305.1_IMG-taxon_2568526006_annotated_assembly_genomic.fna.gz	GCF_900167305.1_IMG-taxon_2568526006_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900167445.1	NZ_FUZT01000005.1	261103	268639	11748.0	1	1	0	1	1	1	1	8	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_900167445.1_IMG-taxon_2524614863_annotated_assembly_genomic.fna.gz	GCF_900167445.1_IMG-taxon_2524614863_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900167505.1	NZ_FUYD01000002.1	164119	171057	9465.0	1	1	0	1	0	1	1	152	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900167505.1_IMG-taxon_2671180031_annotated_assembly_genomic.fna.gz	GCF_900167505.1_IMG-taxon_2671180031_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900167605.1	NZ_FUYH01000004.1	4724	12268	9938.0	1	1	0	1	0	1	1	71	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900167605.1_IMG-taxon_2671180028_annotated_assembly_genomic.fna.gz	GCF_900167605.1_IMG-taxon_2671180028_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900176305.1	NZ_FWXH01000003.1	161024	167882	9572.0	1	1	0	1	0	1	1	100	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900176305.1_IMG-taxon_2585428079_annotated_assembly_genomic.fna.gz	GCF_900176305.1_IMG-taxon_2585428079_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900176335.1	NZ_FWXW01000010.1	6030	10995	6243.0	1	1	0	1	0	0	0	297	(-1, -1, -1)	(2, 1, 0)	GCF_900176335.1_IMG-taxon_2588254267_annotated_assembly_genomic.fna.gz	GCF_900176335.1_IMG-taxon_2588254267_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900182905.1	NZ_FXUF01000003.1	335386	342395	10659.0	1	1	0	1	1	1	1	46	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_900182905.1_IMG-taxon_2706794923_annotated_assembly_genomic.fna.gz	GCF_900182905.1_IMG-taxon_2706794923_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_039414295.1	NZ_JBCITM010000002.1	8556	15564	10609.0	1	1	0	1	1	1	1	47	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_039414295.1_ASM3941429v1_genomic.fna.gz	GCF_900182905.1_IMG-taxon_2706794923_annotated_assembly_genomic.fna.gz	redundant
GCF_900185645.1	NZ_FYAM01000024.1	178275	185601	9554.0	1	1	0	1	0	1	1	106	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_900185645.1_BSD9I1_assembly_1_genomic.fna.gz	GCF_900185645.1_BSD9I1_assembly_1_genomic.fna.gz	dereplication_representative
GCF_016908015.1	NZ_JAFBDB010000002.1	599421	607004	9565.0	1	1	0	1	0	1	1	104	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_016908015.1_ASM1690801v1_genomic.fna.gz	GCF_900185645.1_BSD9I1_assembly_1_genomic.fna.gz	redundant
GCF_900186535.1	NZ_FYDE01000005.1	1921900	1926615	6138.0	1	1	0	1	0	0	0	316	(-1, -1, -1)	(2, 1, 0)	GCF_900186535.1_PRJEB21316_genomic.fna.gz	GCF_900186535.1_PRJEB21316_genomic.fna.gz	dereplication_representative
GCF_900188145.1	NZ_FZOJ01000008.1	59838	67445	11287.0	1	1	0	1	1	1	1	22	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_900188145.1_IMG-taxon_2706794911_annotated_assembly_genomic.fna.gz	GCF_900188145.1_IMG-taxon_2706794911_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900199405.1	NZ_LT963430.1	1899529	1907258	8318.0	1	1	0	1	0	1	0	217	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_900199405.1_PRJEB21864_genomic.fna.gz	GCF_900199405.1_PRJEB21864_genomic.fna.gz	dereplication_representative
GCF_900199635.1	NZ_LT962687.1	1490995	1496056	6214.0	1	1	0	1	0	0	0	307	(-1, -1, -1)	(2, 1, 0)	GCF_900199635.1_PRJEB19460_genomic.fna.gz	GCF_900199635.1_PRJEB19460_genomic.fna.gz	dereplication_representative
GCF_900205865.1	NZ_LT906662.1	67392	74775	10773.0	1	1	0	1	1	1	1	41	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_900205865.1_IMG-taxon_2595698254_annotated_assembly_genomic.fna.gz	GCF_900205865.1_IMG-taxon_2595698254_annotated_assembly_genomic.fna.gz	dereplication_representative
GCF_900205925.1	NZ_OAOD01000003.1	60143	67674	9505.0	1	1	0	1	0	1	1	130	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900205925.1_Clostridium_peptidoveorans_DPC7177_genomic.fna.gz	GCF_900205925.1_Clostridium_peptidoveorans_DPC7177_genomic.fna.gz	dereplication_representative
GCF_900205945.1	NZ_OAOH01000001.1	453437	464182	9573.0	1	1	0	1	0	1	1	99	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900205945.1_Clostridium_cochlearium_DPC7174_genomic.fna.gz	GCF_900205945.1_Clostridium_cochlearium_DPC7174_genomic.fna.gz	dereplication_representative
GCF_900205965.1	NZ_OAOF01000003.1	401680	406404	5944.0	0	1	0	1	0	1	0	347	(1, 1, 1)	(2, 1, 0)	GCF_900205965.1_Clostridium_amygdalinum_DPC7176_genomic.fna.gz	GCF_900205965.1_Clostridium_amygdalinum_DPC7176_genomic.fna.gz	dereplication_representative
GCF_900240385.1	NZ_OEQH01000003.1	382811	387853	6306.0	1	1	0	1	0	0	0	279	(1, 1, 1)	(2, 1, 0)	GCF_900240385.1_PRJEB23093_genomic.fna.gz	GCF_900240385.1_PRJEB23093_genomic.fna.gz	dereplication_representative
GCF_900461065.1	NZ_UAVV01000002.1	573263	580087	9604.0	1	1	0	1	0	1	1	92	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900461065.1_51485_E02_genomic.fna.gz	GCF_900461065.1_51485_E02_genomic.fna.gz	dereplication_representative
GCF_900461105.1	NZ_UFWZ01000001.1	1897408	1904322	9527.0	1	1	0	1	0	1	1	117	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_900461105.1_52654_E01_genomic.fna.gz	GCF_900461105.1_52654_E01_genomic.fna.gz	dereplication_representative
GCF_900538275.1	NZ_LR130778.1	3074665	3081344	5956.0	0	1	0	1	0	1	0	339	(1, 1, 1)	(2, 1, 0)	GCF_900538275.1_PRJNA448822_chromosome_genomic.fna.gz	GCF_900538275.1_PRJNA448822_chromosome_genomic.fna.gz	dereplication_representative
GCF_900626075.1	NZ_UYZY01000004.1	500079	504846	5933.0	0	1	0	1	0	1	0	351	(1, 1, 1)	(2, 1, 0)	GCF_900626075.1_PRJEB29219_genomic.fna.gz	GCF_900626075.1_PRJEB29219_genomic.fna.gz	dereplication_representative
GCF_900626095.1	NZ_UYZZ01000002.1	278797	285916	7720.0	1	1	0	1	0	0	1	244	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_900626095.1_PRJEB22819_genomic.fna.gz	GCF_900626095.1_PRJEB22819_genomic.fna.gz	dereplication_representative
