Organism	Scaffold	Start	End	Score	ctg16_37	ctg16_38	ctg16_39	ctg16_40	ctg16_41	ctg16_42	ctg16_43	Number	Strand	Layout_group	assembly_file	representative	dereplication_status
GCF_001655775.1	NZ_LXFF01000014.1	17687	24127	9292.0	1	1	0	1	0	1	1	208	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001655775.1.fasta.gz	NZ_LXFF01000014.1|17687|24127	dereplication_representative
GCF_001758365.1	NZ_LZFO01000032.1	12223	19052	9601.0	1	1	0	1	0	1	1	94	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001758365.1.fasta.gz	NZ_LZFO01000032.1|12223|19052	dereplication_representative
GCF_001940315.1	NZ_MJIF01000001.1	852509	861039	5921.0	0	1	0	1	0	1	0	356	(-1, -1, -1)	(2, 1, 0)	GCF_001940315.1.fasta.gz	NZ_MJIF01000001.1|852509|861039	dereplication_representative
GCF_001940245.1	NZ_MJIG01000003.1	270073	276885	5940.0	0	1	0	1	0	1	0	348	(1, 1, 1)	(2, 1, 0)	GCF_001940245.1.fasta.gz	NZ_MJIG01000003.1|270073|276885	dereplication_representative
GCF_002029235.1	NZ_MZGV01000008.1	62285	69336	9521.0	1	1	0	1	0	1	1	122	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_002029235.1.fasta.gz	NZ_MZGV01000008.1|62285|69336	dereplication_representative
GCF_002051585.1	NZ_MZGX01000020.1	10349	18459	10343.0	1	1	0	1	1	1	1	56	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_002051585.1.fasta.gz	NZ_MZGX01000020.1|10349|18459	dereplication_representative
GCF_002969215.1	NZ_NEMB01000003.1	3000213	3004653	5020.0	0	0	0	1	0	1	1	394	(-1, -1, -1)	(2, 1, 0)	GCF_002969215.1.fasta.gz	NZ_NEMB01000003.1|3000213|3004653	dereplication_representative
GCF_002159175.1	NZ_NFGZ01000003.1	187253	195884	6231.0	1	1	0	1	0	0	0	301	(-1, -1, -1)	(2, 1, 0)	GCF_002159175.1.fasta.gz	NZ_NFGZ01000003.1|187253|195884	dereplication_representative
GCF_002159465.1	NZ_NFIR01000007.1	2644	8839	5876.0	0	1	0	1	0	1	0	370	(1, 1, 1)	(2, 1, 0)	GCF_002159465.1.fasta.gz	NZ_NFIR01000007.1|2644|8839	dereplication_representative
GCF_002161055.1	NZ_NFLT01000005.1	89842	93387	5261.0	0	0	0	1	0	1	1	378	(1, 1, 1)	(2, 1, 0)	GCF_002161055.1.fasta.gz	NZ_NFLT01000005.1|89842|93387	dereplication_representative
GCF_002161085.1	NZ_NFLU01000008.1	23861	37995	6641.0	1	1	1	1	0	0	0	259	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_002161085.1.fasta.gz	NZ_NFLU01000008.1|23861|37995	dereplication_representative
GCF_002161065.1	NZ_NFLV01000003.1	187260	193346	5882.0	0	1	0	1	0	1	0	367	(-1, -1, -1)	(2, 1, 0)	GCF_002161065.1.fasta.gz	NZ_NFLV01000003.1|187260|193346	dereplication_representative
GCF_002161175.1	NZ_NFMA01000005.1	42490	47389	6226.0	1	1	0	1	0	0	0	303	(-1, -1, -1)	(2, 1, 0)	GCF_002161175.1.fasta.gz	NZ_NFMA01000005.1|42490|47389	dereplication_representative
GCF_002161215.1	NZ_NFMB01000007.1	234145	244427	6312.0	1	1	0	1	0	0	0	277	(-1, -1, -1)	(2, 1, 0)	GCF_002161215.1.fasta.gz	NZ_NFMB01000007.1|234145|244427	dereplication_representative
GCF_002270055.1	NZ_NIBG01000001.1	41833	53998	11490.0	1	1	0	1	1	1	1	16	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_002270055.1.fasta.gz	NZ_NIBG01000001.1|41833|53998	dereplication_representative
GCF_002216005.1	NZ_NIQC01000018.1	34583	40402	6337.0	1	1	0	1	0	0	0	273	(-1, -1, -1)	(2, 1, 0)	GCF_002216005.1.fasta.gz	NZ_NIQC01000018.1|34583|40402	dereplication_representative
GCF_002250835.2	NZ_NOJY02000003.1	54947	63695	7925.0	1	1	0	1	1	0	0	228	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_002250835.2.fasta.gz	NZ_NOJY02000003.1|54947|63695	dereplication_representative
GCF_002252565.1	NZ_NPML01000007.1	276849	289721	6561.0	1	1	0	1	0	0	0	266	(-1, -1, -1)	(2, 1, 0)	GCF_002252565.1.fasta.gz	NZ_NPML01000007.1|276849|289721	dereplication_representative
GCF_900205925.1	NZ_OAOD01000003.1	60143	67674	9505.0	1	1	0	1	0	1	1	130	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900205925.1.fasta.gz	NZ_OAOD01000003.1|60143|67674	dereplication_representative
GCF_900205965.1	NZ_OAOF01000003.1	401680	406404	5944.0	0	1	0	1	0	1	0	347	(1, 1, 1)	(2, 1, 0)	GCF_900205965.1.fasta.gz	NZ_OAOF01000003.1|401680|406404	dereplication_representative
GCF_900205945.1	NZ_OAOH01000001.1	453437	464182	9573.0	1	1	0	1	0	1	1	99	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900205945.1.fasta.gz	NZ_OAOH01000001.1|453437|464182	dereplication_representative
GCF_900240385.1	NZ_OEQH01000003.1	382811	387853	6306.0	1	1	0	1	0	0	0	279	(1, 1, 1)	(2, 1, 0)	GCF_900240385.1.fasta.gz	NZ_OEQH01000003.1|382811|387853	dereplication_representative
GCF_934924865.1	NZ_OW235315.1	873458	881380	11263.0	1	1	0	1	1	1	1	23	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_934924865.1.fasta.gz	NZ_OW235315.1|873458|881380	dereplication_representative
GCF_965140945.1	NZ_OZ223661.1	965803	976068	10836.0	1	1	0	1	1	1	1	39	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_965140945.1.fasta.gz	NZ_OZ223661.1|965803|976068	dereplication_representative
GCF_002735925.1	NZ_PEDL01000002.1	131692	135469	5249.0	0	0	0	1	0	1	1	379	(1, 1, 1)	(2, 1, 0)	GCF_002735925.1.fasta.gz	NZ_PEDL01000002.1|131692|135469	dereplication_representative
GCF_002796935.1	NZ_PETE01000002.1	3921231	3928539	9602.0	1	1	0	1	0	1	1	93	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_002796935.1.fasta.gz	NZ_PETE01000002.1|3921231|3928539	dereplication_representative
GCF_002899675.1	NZ_PKUU01000024.1	78223	82920	5899.0	0	1	0	1	0	1	0	364	(1, 1, 1)	(2, 1, 0)	GCF_002899675.1.fasta.gz	NZ_PKUU01000024.1|78223|82920	dereplication_representative
GCF_002964605.1	NZ_PQDH01000001.1	223422	231090	7495.0	0	1	0	1	0	1	1	250	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_002964605.1.fasta.gz	NZ_PQDH01000001.1|223422|231090	dereplication_representative
GCF_002934545.1	NZ_PTJA01000001.1	684800	689568	5979.0	0	1	0	1	0	1	0	335	(1, 1, 1)	(2, 1, 0)	GCF_002934545.1.fasta.gz	NZ_PTJA01000001.1|684800|689568	dereplication_representative
GCF_013036995.1	NZ_JAAOXG010000088.1	32184	36953	5945.0	0	1	0	1	0	1	0	345	(1, 1, 1)	(2, 1, 0)	GCF_013036995.1.fasta.gz	NZ_PTJA01000001.1|684800|689568	redundant
GCF_048627165.1	NZ_JBMBWP010000002.1	1910090	1914859	5919.0	0	1	0	1	0	1	0	358	(-1, -1, -1)	(2, 1, 0)	GCF_048627165.1.fasta.gz	NZ_PTJA01000001.1|684800|689568	redundant
GCF_003024715.1	NZ_PYLO01000004.1	243048	247787	6018.0	0	1	0	1	0	1	0	325	(1, 1, 1)	(2, 1, 0)	GCF_003024715.1.fasta.gz	NZ_PYLO01000004.1|243048|247787	dereplication_representative
GCF_003208175.1	NZ_QKMR01000014.1	19947	28092	10370.0	1	1	0	1	1	1	1	54	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_003208175.1.fasta.gz	NZ_QKMR01000014.1|19947|28092	dereplication_representative
GCF_003337415.1	NZ_QPJT01000016.1	48305	56489	9589.0	1	1	0	1	0	1	1	96	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_003337415.1.fasta.gz	NZ_QPJT01000016.1|48305|56489	dereplication_representative
GCF_003463065.1	NZ_QSCM01000004.1	152538	166007	6081.0	1	0	0	1	0	1	0	319	(-1, -1, -1)	(2, 1, 0)	GCF_003463065.1.fasta.gz	NZ_QSCM01000004.1|152538|166007	dereplication_representative
GCF_003477935.1	NZ_QUEH01000004.1	36282	40970	5921.0	0	1	0	1	0	1	0	355	(1, 1, 1)	(2, 1, 0)	GCF_003477935.1.fasta.gz	NZ_QUEH01000004.1|36282|40970	dereplication_representative
GCF_003478505.1	NZ_QUFI01000007.1	117309	121997	5878.0	0	1	0	1	0	1	0	368	(1, 1, 1)	(2, 1, 0)	GCF_003478505.1.fasta.gz	NZ_QUFI01000007.1|117309|121997	dereplication_representative
GCF_003480105.1	NZ_QUIK01000001.1	111368	116056	5913.0	0	1	0	1	0	1	0	360	(-1, -1, -1)	(2, 1, 0)	GCF_003480105.1.fasta.gz	NZ_QUIK01000001.1|111368|116056	dereplication_representative
GCF_003435515.1	NZ_QVME01000001.1	327244	332055	6195.0	1	1	0	1	0	0	0	311	(1, 1, 1)	(2, 1, 0)	GCF_003435515.1.fasta.gz	NZ_QVME01000001.1|327244|332055	dereplication_representative
GCF_009935845.1	NZ_QWEK01000015.1	70644	75922	6205.0	1	1	0	1	0	0	0	310	(-1, -1, -1)	(2, 1, 0)	GCF_009935845.1.fasta.gz	NZ_QWEK01000015.1|70644|75922	dereplication_representative
GCF_003435225.1	NZ_QWGJ01000001.1	164526	169504	5945.0	0	1	0	1	0	1	0	344	(1, 1, 1)	(2, 1, 0)	GCF_003435225.1.fasta.gz	NZ_QWGJ01000001.1|164526|169504	dereplication_representative
GCF_003752155.1	NZ_RJVG01000011.1	6339	17527	5174.0	0	1	0	1	0	1	0	383	(1, 1, 1)	(2, 1, 0)	GCF_003752155.1.fasta.gz	NZ_RJVG01000011.1|6339|17527	dereplication_representative
GCF_004102745.1	NZ_RLII01000004.1	99124	103584	5136.0	0	0	0	1	0	1	1	386	(-1, -1, -1)	(2, 1, 0)	GCF_004102745.1.fasta.gz	NZ_RLII01000004.1|99124|103584	dereplication_representative
GCF_004138105.1	NZ_RXHQ01000004.1	115366	122370	9793.0	1	1	0	1	0	1	1	81	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_004138105.1.fasta.gz	NZ_RXHQ01000004.1|115366|122370	dereplication_representative
GCF_008086585.1	NZ_RXYD01000001.1	284141	293238	10137.0	1	1	0	1	0	1	1	60	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_008086585.1.fasta.gz	NZ_RXYD01000001.1|284141|293238	dereplication_representative
GCF_004138215.1	NZ_RYYS01000042.1	4792	11755	10686.0	1	1	0	1	0	1	1	43	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_004138215.1.fasta.gz	NZ_RYYS01000042.1|4792|11755	dereplication_representative
GCF_004134775.1	NZ_SDOZ01000003.1	234085	242035	8988.0	1	1	0	1	1	1	1	213	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_004134775.1.fasta.gz	NZ_SDOZ01000003.1|234085|242035	dereplication_representative
GCF_004216775.1	NZ_SGXF01000001.1	1027093	1033963	5930.0	0	1	0	1	0	1	0	352	(-1, -1, -1)	(2, 1, 0)	GCF_004216775.1.fasta.gz	NZ_SGXF01000001.1|1027093|1033963	dereplication_representative
GCF_004345705.1	NZ_SLWV01000001.1	74936	82410	11662.0	1	1	0	1	1	1	1	10	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_004345705.1.fasta.gz	NZ_SLWV01000001.1|74936|82410	dereplication_representative
GCF_004342165.1	NZ_SMAL01000001.1	69686	76900	6091.0	0	1	0	1	0	1	0	318	(1, 1, 1)	(2, 1, 0)	GCF_004342165.1.fasta.gz	NZ_SMAL01000001.1|69686|76900	dereplication_representative
GCF_004364155.1	NZ_SOAZ01000034.1	964	7442	7849.0	1	1	0	1	1	0	0	240	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_004364155.1.fasta.gz	NZ_SOAZ01000034.1|964|7442	dereplication_representative
GCF_009910325.1	NZ_SUMG01000014.1	9602	16102	10680.0	1	1	0	1	1	1	1	44	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_009910325.1.fasta.gz	NZ_SUMG01000014.1|9602|16102	dereplication_representative
GCF_900461065.1	NZ_UAVV01000002.1	573263	580087	9604.0	1	1	0	1	0	1	1	92	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900461065.1.fasta.gz	NZ_UAVV01000002.1|573263|580087	dereplication_representative
GCF_900461105.1	NZ_UFWZ01000001.1	1897408	1904322	9527.0	1	1	0	1	0	1	1	117	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_900461105.1.fasta.gz	NZ_UFWZ01000001.1|1897408|1904322	dereplication_representative
GCF_000703125.1	NZ_JNLN01000001.1	2869230	2876146	9485.0	1	1	0	1	0	1	1	140	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_000703125.1.fasta.gz	NZ_UFWZ01000001.1|1897408|1904322	redundant
GCF_900626075.1	NZ_UYZY01000004.1	500079	504846	5933.0	0	1	0	1	0	1	0	351	(1, 1, 1)	(2, 1, 0)	GCF_900626075.1.fasta.gz	NZ_UYZY01000004.1|500079|504846	dereplication_representative
GCF_900626095.1	NZ_UYZZ01000002.1	278797	285916	7720.0	1	1	0	1	0	0	1	244	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_900626095.1.fasta.gz	NZ_UYZZ01000002.1|278797|285916	dereplication_representative
GCF_006714885.1	NZ_VFMF01000001.1	361555	366367	6279.0	1	1	0	1	0	0	0	284	(-1, -1, -1)	(2, 1, 0)	GCF_006714885.1.fasta.gz	NZ_VFMF01000001.1|361555|366367	dereplication_representative
GCF_008274215.1	NZ_VTPS01000001.1	192334	198746	8696.0	0	1	0	1	1	1	1	214	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_008274215.1.fasta.gz	NZ_VTPS01000001.1|192334|198746	dereplication_representative
GCF_009696465.1	NZ_VULX01000001.1	5531	12427	9431.0	1	1	0	1	0	1	1	180	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_009696465.1.fasta.gz	NZ_VULX01000001.1|5531|12427	dereplication_representative
GCF_009696145.1	NZ_VUMO01000001.1	187883	192110	6623.0	1	1	0	1	0	0	0	261	(1, 1, 1)	(2, 1, 0)	GCF_009696145.1.fasta.gz	NZ_VUMO01000001.1|187883|192110	dereplication_representative
GCF_009696045.1	NZ_VUMT01000028.1	2839	21282	8639.0	0	1	0	4	0	1	0	215	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_009696045.1.fasta.gz	NZ_VUMT01000028.1|2839|21282	dereplication_representative
GCF_009362815.1	NZ_WHNX01000002.1	204663	213214	9815.0	1	1	0	1	0	1	1	80	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_009362815.1.fasta.gz	NZ_WHNX01000002.1|204663|213214	dereplication_representative
GCF_014284395.1	NZ_WJBB01000011.1	83652	87827	6642.0	1	1	0	1	0	0	0	258	(1, 1, 1)	(2, 1, 0)	GCF_014284395.1.fasta.gz	NZ_WJBB01000011.1|83652|87827	dereplication_representative
GCF_008086595.1	NZ_RXYA01000011.1	77830	82005	6582.0	1	1	0	1	0	0	0	263	(1, 1, 1)	(2, 1, 0)	GCF_008086595.1.fasta.gz	NZ_WJBB01000011.1|83652|87827	redundant
GCF_014284495.1	NZ_WJBE01000008.1	87059	91357	6570.0	1	1	0	1	0	0	0	264	(1, 1, 1)	(2, 1, 0)	GCF_014284495.1.fasta.gz	NZ_WJBE01000008.1|87059|91357	dereplication_representative
GCF_009765695.1	NZ_WSLF01000005.1	52914	62411	9535.0	1	1	0	1	0	1	1	112	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_009765695.1.fasta.gz	NZ_WSLF01000005.1|52914|62411	dereplication_representative
