db_id	query	scaff	strand	coords	db	crossref_id	crossref_method	name	taxon_name	taxon_id	evalue	score	seqid	qcov	tcov
WP_046443605.1	ctg16_40	NZ_LAYJ01000101.1	+	84227..85561	local	WP_046443605.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000981035.1	270498	9.388e-49	2145	48.8	97.0	99.8
WP_197408885.1	ctg16_41	NZ_LAYJ01000101.1	+	85558..86076	local	WP_197408885.1	local	gamma carbonic anhydrase family protein	GCF_000981035.1	270498	1.07e-14	735	38.1	100.0	95.89999999999999
WP_073146505.1	ctg16_43	NZ_FRAG01000001.1	-	202027..202887	local	WP_073146505.1	local	protein translocase subunit SecF	GCF_900142245.1	1121301	7.768e-31	1427	62.6	95.89999999999999	99.3
WP_073146506.1	ctg16_42	NZ_FRAG01000001.1	-	202929..204224	local	WP_073146506.1	local	protein translocase subunit SecD	GCF_900142245.1	1121301	3.561e-40	2048	51.7	99.5	100.0
WP_073146507.1	ctg16_41	NZ_FRAG01000001.1	-	204337..204843	local	WP_073146507.1	local	gamma carbonic anhydrase family protein	GCF_900142245.1	1121301	6.393e-18	876	57.5	100.0	98.2
WP_242655692.1	ctg16_40	NZ_FRAG01000001.1	-	204870..206243	local	WP_242655692.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900142245.1	1121301	1.229e-59	2604	67.4	96.8	98.2
WP_199678127.1	ctg16_37	NZ_CP029487.1	+	3965629..3966663	local	WP_199678127.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_002441855.2	2041044	3.014e-49	2031	61.5	99.7	98.8
WP_058695476.1	ctg16_38	NZ_CP029487.1	+	3966676..3967785	local	WP_058695476.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_002441855.2	2041044	2.486e-58	2394	71.3	97.6	99.5
WP_096918967.1	ctg16_40	NZ_CP029487.1	+	3968508..3969857	local	WP_096918967.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_002441855.2	2041044	5.351e-53	2324	55.6	96.8	99.6
WP_054251972.1	ctg16_37	NZ_CYUJ01000002.1	+	774043..775062	local	WP_054251972.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_001299475.1	1673724	5.537e-48	1981	60.7	99.4	99.4
WP_054251973.1	ctg16_38	NZ_CYUJ01000002.1	+	775070..776185	local	WP_054251973.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_001299475.1	1673724	4.048e-57	2346	65.3	97.6	98.9
WP_054251976.1	ctg16_40	NZ_CYUJ01000002.1	+	776672..778018	local	WP_054251976.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_001299475.1	1673724	7.168e-55	2403	58.0	95.89999999999999	99.3
WP_038352922.1	ctg16_40	NZ_LR215983.1	-	3000409..3001758	local	WP_038352922.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900683775.1	1736	5.969e-53	2322	55.4	96.8	99.6
WP_038352924.1	ctg16_38	NZ_LR215983.1	-	3002480..3003589	local	WP_038352924.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900683775.1	1736	2.793e-58	2392	71.1	97.6	99.5
WP_038352925.1	ctg16_37	NZ_LR215983.1	-	3003602..3004636	local	WP_038352925.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900683775.1	1736	1.024e-48	2010	60.9	99.7	98.8
WP_073381883.1	ctg16_40	NZ_CP176625.1	-	3466586..3467935	local	WP_073381883.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_046603775.1	53442	1.088e-52	2311	54.8	96.8	99.6
WP_013381917.1	ctg16_38	NZ_CP176625.1	-	3468652..3469761	local	WP_013381917.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_046603775.1	53442	3.137e-58	2390	70.8	97.6	99.5
WP_073381889.1	ctg16_37	NZ_CP176625.1	-	3469774..3470808	local	WP_073381889.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_046603775.1	53442	3.094e-48	1991	60.1	99.7	98.8
WP_148603531.1	ctg16_37	NZ_WJBB01000011.1	+	83652..84677	local	WP_148603531.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_014284395.1	132932	2.239e-47	1957	57.0	99.4	99.4
WP_148603532.1	ctg16_38	NZ_WJBB01000011.1	+	84710..85831	local	WP_148603532.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_014284395.1	132932	3.524e-58	2388	66.3	97.89999999999999	98.7
WP_148603534.1	ctg16_40	NZ_WJBB01000011.1	+	86475..87827	local	WP_148603534.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_014284395.1	132932	2.337e-52	2297	52.0	97.6	100.0
WP_087389437.1	ctg16_37	NZ_NFLU01000008.1	+	23861..24886	local	WP_087389437.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_002161085.1	1965544	1.292e-48	2006	60.8	99.7	99.7
WP_087188743.1	ctg16_38	NZ_NFLU01000008.1	+	34252..35382	local	WP_087188743.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_002161085.1	1965544	1.912e-49	2042	51.7	97.3	99.2
WP_242958861.1	ctg16_39	NZ_NFLU01000008.1	+	35490..35861	local	WP_242958861.1	local	preprotein translocase subunit YajC	GCF_002161085.1	1965544	7.349e-10	443	38.3	89.2	80.5
WP_087389351.1	ctg16_40	NZ_NFLU01000008.1	+	36616..37995	local	WP_087389351.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_002161085.1	1965544	7.146e-49	2150	51.4	97.8	100.0
WP_070370595.1	ctg16_40	NZ_CP113903.1	-	3009706..3011055	local	WP_070370595.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_049200475.1	52694	3.212e-51	2249	52.9	97.6	100.0
WP_070370501.1	ctg16_38	NZ_CP113903.1	-	3011753..3012874	local	WP_070370501.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_049200475.1	52694	2.793e-58	2392	66.6	98.9	99.5
WP_070370500.1	ctg16_37	NZ_CP113903.1	-	3013164..3014189	local	WP_070370500.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_049200475.1	52694	4.139e-48	1986	56.7	99.4	99.1
WP_154575538.1	ctg16_37	NZ_VUMO01000001.1	+	187883..188923	local	WP_154575538.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_009696145.1	2606631	7.65e-49	2015	58.7	99.4	99.4
WP_154575409.1	ctg16_38	NZ_VUMO01000001.1	+	188931..190067	local	WP_154575409.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_009696145.1	2606631	2.6e-56	2314	65.2	99.5	98.9
WP_154575412.1	ctg16_40	NZ_VUMO01000001.1	+	190728..192110	local	WP_154575412.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_009696145.1	2606631	2.753e-52	2294	52.0	97.6	98.5
WP_423055487.1	ctg16_40	NZ_CP173187.2	-	2740151..2741500	local	WP_423055487.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_047456265.2	52690	9.062e-51	2230	51.4	97.6	100.0
WP_423055488.1	ctg16_38	NZ_CP173187.2	-	2742185..2743306	local	WP_423055488.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_047456265.2	52690	3.524e-58	2388	66.8	97.89999999999999	98.7
WP_322519406.1	ctg16_37	NZ_CP173187.2	-	2743328..2744353	local	WP_322519406.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_047456265.2	52690	3.905e-48	1987	58.2	99.4	99.4
WP_148567617.1	ctg16_37	NZ_RXYA01000011.1	+	77830..78855	local	WP_148567617.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_008086595.1	52693	3.782e-47	1948	56.4	99.4	99.4
WP_148567618.1	ctg16_38	NZ_RXYA01000011.1	+	78888..80009	local	WP_148567618.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_008086595.1	52693	4.195e-58	2385	66.5	97.89999999999999	98.7
WP_148567620.1	ctg16_40	NZ_RXYA01000011.1	+	80653..82005	local	WP_148567620.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_008086595.1	52693	3.212e-51	2249	52.8	95.89999999999999	98.4
WP_186894410.1	ctg16_37	NZ_WJBE01000008.1	+	87059..88084	local	WP_186894410.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_014284495.1	52692	2.996e-47	1952	56.4	99.4	99.1
WP_186894411.1	ctg16_38	NZ_WJBE01000008.1	+	88173..89294	local	WP_186894411.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_014284495.1	52692	6.678e-58	2377	66.8	97.89999999999999	98.7
WP_186894412.1	ctg16_40	NZ_WJBE01000008.1	+	90008..91357	local	WP_186894412.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_014284495.1	52692	4.971e-51	2241	52.7	97.6	100.0
WP_014355689.1	ctg16_37	NC_016894.1	+	1518939..1519964	local	WP_014355689.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000247605.1	931626	2.239e-47	1957	56.1	99.4	99.1
WP_014355690.1	ctg16_38	NC_016894.1	+	1520055..1521176	local	WP_014355690.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000247605.1	931626	2.635e-58	2393	68.4	97.89999999999999	98.7
WP_014355692.1	ctg16_40	NC_016894.1	+	1521792..1523141	local	WP_014355692.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000247605.1	931626	2.557e-50	2211	49.8	97.6	100.0
WP_094547644.1	ctg16_40	NZ_NPML01000007.1	-	276849..278198	local	WP_094547644.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_002252565.1	1792311	8.443e-55	2400	59.9	96.3	99.6
WP_094547256.1	ctg16_38	NZ_NPML01000007.1	-	280095..281225	local	WP_094547256.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_002252565.1	1792311	1.912e-49	2042	50.1	97.3	99.2
WP_094547286.1	ctg16_37	NZ_NPML01000007.1	-	288696..289721	local	WP_094547286.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_002252565.1	1792311	1.796e-51	2119	64.2	100.0	100.0
WP_035290883.1	ctg16_40	NZ_JQMW01000009.1	-	1092501..1093868	local	WP_035290883.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000744935.1	1540257	2.468e-52	2296	53.7	97.0	99.3
WP_035290885.1	ctg16_38	NZ_JQMW01000009.1	-	1094963..1096099	local	WP_035290885.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000744935.1	1540257	6.335e-50	2061	51.0	98.1	99.5
WP_035290886.1	ctg16_37	NZ_JQMW01000009.1	-	1096121..1097146	local	WP_035290886.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000744935.1	1540257	8.207e-53	2172	67.6	99.7	99.7
WP_282865371.1	ctg16_37	NZ_CP124862.1	+	5358736..5359761	local	WP_282865371.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_030013905.1	3045146	7.9e-50	2054	60.2	99.7	99.7
WP_282865372.1	ctg16_38	NZ_CP124862.1	+	5359846..5360976	local	WP_282865372.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_030013905.1	3045146	1.804e-49	2043	51.0	97.1	98.9
WP_282865377.1	ctg16_40	NZ_CP124862.1	+	5362815..5364164	local	WP_282865377.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_030013905.1	3045146	9.946e-55	2397	59.1	96.3	99.6
WP_308152571.1	ctg16_37	NZ_CP133189.1	+	707968..708993	local	WP_308152571.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_030913655.1	3070996	1.164e-52	2166	67.6	99.7	99.7
WP_308152572.1	ctg16_38	NZ_CP133189.1	+	709071..710201	local	WP_308152572.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_030913655.1	3070996	4.47e-50	2067	52.6	97.6	99.5
WP_308152575.1	ctg16_40	NZ_CP133189.1	+	711349..712719	local	WP_308152575.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_030913655.1	3070996	3.392e-51	2248	52.9	96.8	99.3
WP_012302437.1	ctg16_40	NC_010424.1	-	1417436..1418440	local	WP_012302437.1	local	putative heme d1 biosynthesis radical SAM protein NirJ2	GCF_000018425.1	477974	4.064e-13	642	21.0	71.6	94.6
WP_012302439.1	ctg16_40	NC_010424.1	-	1419787..1420971	local	WP_012302439.1	local	radical SAM/SPASM domain-containing protein	GCF_000018425.1	477974	5.639e-13	636	20.0	81.69999999999999	98.5
WP_012302449.1	ctg16_43	NC_010424.1	-	1429631..1430512	local	WP_012302449.1	local	protein translocase subunit SecF	GCF_000018425.1	477974	6.892e-24	1126	45.0	95.3	95.19999999999999
WP_012302450.1	ctg16_42	NC_010424.1	-	1430626..1431858	local	WP_012302450.1	local	protein translocase subunit SecD	GCF_000018425.1	477974	1.372e-33	1729	38.7	99.1	99.5
WP_456298426.1	ctg16_38	NC_010424.1	-	1432917..1434038	local	WP_456298426.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000018425.1	477974	9.014e-55	2253	59.8	99.5	99.7
WP_262394174.1	ctg16_40	NZ_JACRTD010000001.1	-	381596..382963	local	WP_262394174.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_014385085.1	2763678	8.832e-54	2357	55.5	98.3	100.0
WP_262394178.1	ctg16_38	NZ_JACRTD010000001.1	-	384137..385267	local	WP_262394178.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_014385085.1	2763678	7.444e-48	1979	50.5	97.6	99.5
WP_262394179.1	ctg16_37	NZ_JACRTD010000001.1	-	385279..386304	local	WP_262394179.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_014385085.1	2763678	9.11e-49	2012	56.5	100.0	100.0
WP_249281740.1	ctg16_37	NZ_JBCLMT010000008.1	+	84341..85405	local	WP_249281740.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_039503245.1	2763658	5.718e-49	2020	58.0	99.4	96.3
WP_249281739.1	ctg16_38	NZ_JBCLMT010000008.1	+	85440..86576	local	WP_249281739.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_039503245.1	2763658	9.954e-48	1974	47.3	97.1	98.4
WP_249281735.1	ctg16_40	NZ_JBCLMT010000008.1	+	88092..89468	local	WP_249281735.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_039503245.1	2763658	1.525e-53	2347	54.8	97.6	100.0
WP_143824699.1	ctg16_40	NZ_NIQC01000018.1	-	34583..35971	local	WP_143824699.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_002216005.1	759412	1.412e-45	2011	42.7	96.8	99.4
WP_089023875.1	ctg16_38	NZ_NIQC01000018.1	-	37683..38798	local	WP_089023875.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_002216005.1	759412	1.087e-56	2329	64.2	98.1	99.5
WP_089023876.1	ctg16_37	NZ_NIQC01000018.1	-	39368..40402	local	WP_089023876.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_002216005.1	759412	2.182e-48	1997	58.0	99.7	99.7
WP_212508347.1	ctg16_40	NZ_CP060696.1	-	1391879..1393240	local	WP_212508347.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_014467055.1	2766537	3.274e-53	2333	53.0	96.8	100.0
WP_212508350.1	ctg16_38	NZ_CP060696.1	-	1394684..1395814	local	WP_212508350.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_014467055.1	2766537	3.576e-47	1952	50.1	97.3	99.2
WP_212508351.1	ctg16_37	NZ_CP060696.1	-	1395857..1396903	local	WP_212508351.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_014467055.1	2766537	1.499e-49	2043	61.4	99.7	97.7
WP_020071722.1	ctg16_40	NZ_KB911066.1	-	118835..120199	local	WP_020071722.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000383295.1	1121334	2.359e-53	2339	53.4	97.2	100.0
WP_020071725.1	ctg16_38	NZ_KB911066.1	-	121428..122558	local	WP_020071725.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000383295.1	1121334	1.212e-46	1931	48.4	97.6	99.2
WP_020071726.1	ctg16_37	NZ_KB911066.1	-	122709..123746	local	WP_020071726.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000383295.1	1121334	8.875e-50	2052	62.0	99.7	98.6
WP_275845058.1	ctg16_37	NZ_CP174369.1	+	1554884..1555930	local	WP_275845058.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_046523925.1	3396405	2.253e-49	2036	61.3	99.4	97.39999999999999
WP_275845057.1	ctg16_38	NZ_CP174369.1	+	1555960..1557090	local	WP_275845057.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_046523925.1	3396405	1.285e-46	1930	48.0	97.3	99.2
WP_275845054.1	ctg16_40	NZ_CP174369.1	+	1558456..1559817	local	WP_275845054.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_046523925.1	3396405	1.294e-53	2350	52.4	96.8	100.0
WP_087240673.1	ctg16_40	NZ_NFMB01000007.1	-	234145..235506	local	WP_087240673.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_002161215.1	1965537	4.414e-50	2201	51.9	97.39999999999999	100.0
WP_087240679.1	ctg16_38	NZ_NFMB01000007.1	-	236759..237889	local	WP_087240679.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_002161215.1	1965537	1.515e-49	2046	52.5	97.3	99.2
WP_087240693.1	ctg16_37	NZ_NFMB01000007.1	-	243402..244427	local	WP_087240693.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_002161215.1	1965537	4.164e-50	2065	59.4	99.7	99.7
WP_066644215.1	ctg16_40	NZ_CP060286.1	-	550054..551424	local	WP_066644215.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_014303955.1	2576756	1.779e-52	2302	51.4	97.2	100.0
WP_156991423.1	ctg16_38	NZ_CP060286.1	-	552612..553742	local	WP_156991423.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_014303955.1	2576756	7.889e-48	1978	47.4	97.6	99.5
WP_187036576.1	ctg16_37	NZ_CP060286.1	-	553766..554812	local	WP_187036576.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_014303955.1	2576756	3.804e-49	2027	59.7	99.7	97.7
WP_101697833.1	ctg16_37	NZ_OEQH01000003.1	+	382811..383848	local	WP_101697833.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900240385.1	2045012	4.274e-49	2025	60.9	100.0	98.8
WP_101697834.1	ctg16_38	NZ_OEQH01000003.1	+	384020..385150	local	WP_101697834.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900240385.1	2045012	4.512e-47	1948	48.1	96.0	98.4
WP_101697837.1	ctg16_40	NZ_OEQH01000003.1	+	386492..387853	local	WP_101697837.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900240385.1	2045012	3.274e-53	2333	52.4	97.0	100.0
WP_283607483.1	ctg16_37	NZ_CANOOQ010000001.1	+	853204..854241	local	WP_283607483.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_947568225.1	2991836	1.334e-49	2045	62.0	99.7	98.6
WP_283607485.1	ctg16_38	NZ_CANOOQ010000001.1	+	854301..855431	local	WP_283607485.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_947568225.1	2991836	2.38e-47	1959	49.2	97.6	99.2
WP_283607490.1	ctg16_40	NZ_CANOOQ010000001.1	+	856661..858025	local	WP_283607490.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_947568225.1	2991836	2.337e-52	2297	53.4	97.2	100.0
WP_042430969.1	ctg16_40	NZ_JADNIV010000001.1	-	299120..300484	local	WP_042430969.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_015554605.1	1414721	2.213e-52	2298	53.6	97.2	100.0
WP_042430963.1	ctg16_38	NZ_JADNIV010000001.1	-	301711..302841	local	WP_042430963.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_015554605.1	1414721	8.068e-47	1938	48.4	97.6	99.2
WP_042430960.1	ctg16_37	NZ_JADNIV010000001.1	-	302972..304021	local	WP_042430960.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_015554605.1	1414721	7.453e-50	2055	62.0	99.7	97.39999999999999
WP_085833368.1	ctg16_40	NZ_CABMKM010000004.1	-	597220..598584	local	WP_085833368.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_902386975.1	1958780	1.984e-52	2300	52.5	97.2	100.0
WP_085833371.1	ctg16_38	NZ_CABMKM010000004.1	-	599811..600941	local	WP_085833371.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_902386975.1	1958780	1.144e-46	1932	48.6	97.6	99.2
WP_085833372.1	ctg16_37	NZ_CABMKM010000004.1	-	601003..602040	local	WP_085833372.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_902386975.1	1958780	5.905e-50	2059	61.1	99.7	98.6
WP_294520728.1	ctg16_40	NZ_JBBMFK010000012.1	-	56093..57475	local	WP_294520728.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_040096055.1	3133171	3.392e-51	2248	53.1	97.39999999999999	100.0
WP_349231721.1	ctg16_38	NZ_JBBMFK010000012.1	-	58728..59867	local	WP_349231721.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_040096055.1	3133171	4.07e-49	2029	51.8	98.7	99.2
WP_294520756.1	ctg16_37	NZ_JBBMFK010000012.1	-	59903..60928	local	WP_294520756.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_040096055.1	3133171	8.595e-49	2013	59.1	99.7	99.7
WP_141825236.1	ctg16_40	NZ_VFMF01000001.1	-	361555..362913	local	WP_141825236.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_006714885.1	1550235	2.468e-52	2296	54.0	96.8	100.0
WP_141825238.1	ctg16_38	NZ_VFMF01000001.1	-	364107..365237	local	WP_141825238.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_006714885.1	1550235	1.185e-47	1971	48.6	97.3	99.2
WP_141827928.1	ctg16_37	NZ_VFMF01000001.1	-	365342..366367	local	WP_141827928.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_006714885.1	1550235	9.11e-49	2012	59.5	100.0	100.0
WP_006572595.1	ctg16_40	NZ_AAXG02000012.1	-	158845..160227	local	WP_006572595.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000169255.2	411467	3.212e-51	2249	52.9	97.39999999999999	100.0
WP_006572602.1	ctg16_38	NZ_AAXG02000012.1	-	162239..163378	local	WP_006572602.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000169255.2	411467	3.419e-49	2032	50.9	98.7	99.2
WP_086005862.1	ctg16_37	NZ_AAXG02000012.1	-	167450..168475	local	WP_086005862.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000169255.2	411467	2.182e-48	1997	58.2	99.7	99.7
WP_238074443.1	ctg16_40	NZ_JAKNJB010000022.1	-	33772..35130	local	WP_238074443.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_022132365.1	1673721	4.414e-50	2201	53.0	97.0	99.3
WP_238074445.1	ctg16_38	NZ_JAKNJB010000022.1	-	36308..37438	local	WP_238074445.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_022132365.1	1673721	8.979e-50	2055	51.7	97.3	99.2
WP_238074464.1	ctg16_37	NZ_JAKNJB010000022.1	-	37731..38756	local	WP_238074464.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_022132365.1	1673721	9.11e-49	2012	58.5	99.7	99.7
WP_334599915.1	ctg16_37	NZ_JAYWSY010000001.1	+	1115075..1116097	local	WP_334599915.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_036941135.1	3114293	2.598e-48	1994	58.1	99.7	99.7
WP_334599917.1	ctg16_38	NZ_JAYWSY010000001.1	+	1116633..1117772	local	WP_334599917.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_036941135.1	3114293	1.349e-49	2048	52.1	96.5	97.6
WP_334600467.1	ctg16_40	NZ_JAYWSY010000001.1	+	1120530..1121948	local	WP_334600467.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_036941135.1	3114293	1.652e-50	2219	52.4	97.8	97.0
WP_071435185.1	ctg16_37	NZ_LT629945.1	+	2223999..2225027	local	WP_071435185.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900104675.1	1871018	2.683e-49	2033	59.2	99.7	99.4
WP_071433629.1	ctg16_38	NZ_LT629945.1	+	2225082..2226212	local	WP_071433629.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900104675.1	1871018	1.845e-48	2003	52.1	96.5	98.4
WP_071433637.1	ctg16_40	NZ_LT629945.1	+	2227439..2228866	local	WP_071433637.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900104675.1	1871018	1.403e-50	2222	53.7	97.39999999999999	95.39999999999999
WP_024724066.1	ctg16_37	NZ_BAABZG010000001.1	+	2210185..2211210	local	WP_024724066.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_042846325.1	292800	5.09e-49	2022	58.5	99.7	99.7
WP_024724071.1	ctg16_38	NZ_BAABZG010000001.1	+	2217349..2218479	local	WP_024724071.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_042846325.1	292800	5.768e-49	2023	50.9	97.3	99.2
WP_024724073.1	ctg16_40	NZ_BAABZG010000001.1	+	2219720..2221081	local	WP_024724073.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_042846325.1	292800	2.292e-50	2213	51.9	97.39999999999999	100.0
WP_130868220.1	ctg16_37	NZ_LR131147.1	+	33945..34970	local	WP_130868220.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900626285.1	1673721	4.274e-49	2025	60.5	99.7	99.7
WP_130868227.1	ctg16_38	NZ_LR131147.1	+	40654..41784	local	WP_130868227.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900626285.1	1673721	9.517e-50	2054	52.8	97.3	99.2
WP_130868229.1	ctg16_40	NZ_LR131147.1	+	42995..44374	local	WP_130868229.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900626285.1	1673721	1.825e-49	2175	51.5	97.39999999999999	100.0
WP_193536654.1	ctg16_40	NZ_AP031438.1	-	1471174..1472535	local	WP_193536654.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_042848755.1	2779352	8.498e-50	2189	52.6	96.1	98.7
WP_390453249.1	ctg16_38	NZ_AP031438.1	-	1473850..1474980	local	WP_390453249.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_042848755.1	2779352	2.026e-49	2041	51.2	97.3	99.2
WP_186963901.1	ctg16_37	NZ_AP031438.1	-	1475704..1476774	local	WP_186963901.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_042848755.1	2779352	4.802e-49	2023	58.5	99.7	95.5
