Organism	Scaffold	Start	End	Score	ctg16_37	ctg16_38	ctg16_39	ctg16_40	ctg16_41	ctg16_42	ctg16_43	Number	Strand	Layout_group	assembly_file	representative	dereplication_status
GCF_900106845.1	NZ_LT629850.1	151085	159770	9.1836	1	1	1	1	1	0	0	337	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900106845.1.fasta.gz	NZ_LT629850.1|151085|159770	dereplication_representative
GCF_900104675.1	NZ_LT629945.1	2223998	2228866	7.1319	1	1	1	1	0	0	0	336	(1, 1, 1, 1)	(5, 4, 3, 2)	GCF_900104675.1.fasta.gz	NZ_LT629945.1|2223998|2228866	dereplication_representative
GCF_900155545.1	NZ_LT732526.1	2845967	2850720	3.1107	0	1	0	1	0	1	1	357	(-1, -1, -1)	(5, 4, 3)	GCF_900155545.1.fasta.gz	NZ_LT732526.1|2845967|2850720	dereplication_representative
GCF_900169665.1	NZ_LT835157.1	1697637	1701468	5.0909	0	1	1	1	0	0	0	362	(1, 1, 1)	(4, 3, 2)	GCF_900169665.1.fasta.gz	NZ_LT835157.1|1697637|1701468	dereplication_representative
GCF_900205865.1	NZ_LT906662.1	67391	74775	13.2175	1	1	1	1	1	1	1	371	(-1, -1, -1, -1, -1, -1, -1)	(6, 5, 4, 3, 2, 1, 0)	GCF_900205865.1.fasta.gz	NZ_LT906662.1|67391|74775	dereplication_representative
GCF_900199635.1	NZ_LT962687.1	1490994	1496056	7.1322	1	1	1	1	0	0	0	370	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_900199635.1.fasta.gz	NZ_LT962687.1|1490994|1496056	dereplication_representative
GCF_900199405.1	NZ_LT963430.1	1899528	1907258	8.1742	1	1	1	1	0	1	1	369	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900199405.1.fasta.gz	NZ_LT963430.1|1899528|1907258	dereplication_representative
GCF_001594005.1	NZ_LTBA01000001.1	392461	399332	10.1966	1	1	1	1	0	1	1	57	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_001594005.1.fasta.gz	NZ_LTBA01000001.1|392461|399332	dereplication_representative
GCF_001593985.1	NZ_LTBB01000001.1	43308	50138	7.188	1	1	0	1	0	1	1	56	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001593985.1.fasta.gz	NZ_LTBB01000001.1|43308|50138	dereplication_representative
GCF_001623875.1	NZ_LWAE01000001.1	832538	839731	7.1843	1	1	0	1	0	1	1	58	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_001623875.1.fasta.gz	NZ_LWAE01000001.1|832538|839731	dereplication_representative
GCF_001655775.1	NZ_LXFF01000014.1	17686	24127	10.1783	1	1	1	1	0	1	1	60	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_001655775.1.fasta.gz	NZ_LXFF01000014.1|17686|24127	dereplication_representative
GCF_001758365.1	NZ_LZFO01000032.1	12222	19052	7.1888	1	1	0	1	0	1	1	64	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_001758365.1.fasta.gz	NZ_LZFO01000032.1|12222|19052	dereplication_representative
GCF_001940315.1	NZ_MJIF01000001.1	852508	861039	6.1163	0	1	1	1	0	1	1	69	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_001940315.1.fasta.gz	NZ_MJIF01000001.1|852508|861039	dereplication_representative
GCF_001940245.1	NZ_MJIG01000003.1	270072	276885	3.1129	0	1	0	1	0	1	1	68	(1, 1, 1)	(2, 1, 0)	GCF_001940245.1.fasta.gz	NZ_MJIG01000003.1|270072|276885	dereplication_representative
GCF_002029235.1	NZ_MZGV01000008.1	62284	69336	7.1833	1	1	0	1	0	1	1	71	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_002029235.1.fasta.gz	NZ_MZGV01000008.1|62284|69336	dereplication_representative
GCF_002051585.1	NZ_MZGX01000020.1	10348	18459	10.1968	1	1	1	1	0	1	1	72	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_002051585.1.fasta.gz	NZ_MZGX01000020.1|10348|18459	dereplication_representative
GCF_002969215.1	NZ_NEMB01000003.1	3000212	3004653	4.0875	0	0	0	1	0	1	1	96	(-1, -1, -1)	(5, 4, 3)	GCF_002969215.1.fasta.gz	NZ_NEMB01000003.1|3000212|3004653	dereplication_representative
GCF_002159175.1	NZ_NFGZ01000003.1	187252	195884	7.1314	1	1	1	1	0	0	0	74	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_002159175.1.fasta.gz	NZ_NFGZ01000003.1|187252|195884	dereplication_representative
GCF_002159465.1	NZ_NFIR01000007.1	2643	8839	3.1116	0	1	0	1	0	1	1	75	(1, 1, 1)	(2, 1, 0)	GCF_002159465.1.fasta.gz	NZ_NFIR01000007.1|2643|8839	dereplication_representative
GCF_002161055.1	NZ_NFLT01000005.1	89841	93387	4.0983	0	0	0	1	0	1	1	76	(1, 1, 1)	(2, 1, 0)	GCF_002161055.1.fasta.gz	NZ_NFLT01000005.1|89841|93387	dereplication_representative
GCF_002161085.1	NZ_NFLU01000008.1	23860	37995	4.1236	1	1	0	1	0	0	0	78	(1, 1, 1)	(2, 1, 0)	GCF_002161085.1.fasta.gz	NZ_NFLU01000008.1|23860|37995	dereplication_representative
GCF_002161065.1	NZ_NFLV01000003.1	187259	193346	6.1173	0	1	1	1	0	1	1	77	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_002161065.1.fasta.gz	NZ_NFLV01000003.1|187259|193346	dereplication_representative
GCF_002161175.1	NZ_NFMA01000005.1	42489	47389	7.1306	1	1	1	1	0	0	0	79	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_002161175.1.fasta.gz	NZ_NFMA01000005.1|42489|47389	dereplication_representative
GCF_002161215.1	NZ_NFMB01000007.1	234144	244427	4.1242	1	1	0	1	0	0	0	80	(-1, -1, -1)	(2, 1, 0)	GCF_002161215.1.fasta.gz	NZ_NFMB01000007.1|234144|244427	dereplication_representative
GCF_002270055.1	NZ_NIBG01000001.1	41832	53998	13.2608	1	1	1	1	1	1	1	85	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_002270055.1.fasta.gz	NZ_NIBG01000001.1|41832|53998	dereplication_representative
GCF_002216005.1	NZ_NIQC01000018.1	34582	40402	7.1311	1	1	1	1	0	0	0	81	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_002216005.1.fasta.gz	NZ_NIQC01000018.1|34582|40402	dereplication_representative
GCF_002250835.2	NZ_NOJY02000003.1	54946	63695	9.1846	1	1	1	1	1	0	0	83	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_002250835.2.fasta.gz	NZ_NOJY02000003.1|54946|63695	dereplication_representative
GCF_002252565.1	NZ_NPML01000007.1	276848	289721	7.1443	1	1	1	1	0	0	0	84	(-1, -1, -1, -1)	(6, 5, 4, 3)	GCF_002252565.1.fasta.gz	NZ_NPML01000007.1|276848|289721	dereplication_representative
GCF_900205925.1	NZ_OAOD01000003.1	60142	67674	7.1841	1	1	0	1	0	1	1	372	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900205925.1.fasta.gz	NZ_OAOD01000003.1|60142|67674	dereplication_representative
GCF_900205965.1	NZ_OAOF01000003.1	401679	406404	3.1092	0	1	0	1	0	1	1	374	(1, 1, 1)	(2, 1, 0)	GCF_900205965.1.fasta.gz	NZ_OAOF01000003.1|401679|406404	dereplication_representative
GCF_900205945.1	NZ_OAOH01000001.1	453436	464182	7.1864	1	1	0	1	0	1	1	373	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_900205945.1.fasta.gz	NZ_OAOH01000001.1|453436|464182	dereplication_representative
GCF_900240385.1	NZ_OEQH01000003.1	382810	387853	4.1254	1	1	0	1	0	0	0	375	(1, 1, 1)	(2, 1, 0)	GCF_900240385.1.fasta.gz	NZ_OEQH01000003.1|382810|387853	dereplication_representative
GCF_934924865.1	NZ_OW235315.1	873457	881380	13.2518	1	1	1	1	1	1	1	397	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_934924865.1.fasta.gz	NZ_OW235315.1|873457|881380	dereplication_representative
GCF_965140945.1	NZ_OZ223661.1	965802	976068	13.2248	1	1	1	1	1	1	1	406	(1, 1, 1, 1, 1, 1, 1)	(6, 5, 4, 3, 2, 1, 0)	GCF_965140945.1.fasta.gz	NZ_OZ223661.1|965802|976068	dereplication_representative
GCF_002735925.1	NZ_PEDL01000002.1	131691	135469	4.0937	0	0	0	1	0	1	1	89	(1, 1, 1)	(2, 1, 0)	GCF_002735925.1.fasta.gz	NZ_PEDL01000002.1|131691|135469	dereplication_representative
GCF_002796935.1	NZ_PETE01000002.1	3921230	3928539	7.1866	1	1	0	1	0	1	1	90	(1, 1, 1, 1, 1)	(5, 4, 3, 2, 1)	GCF_002796935.1.fasta.gz	NZ_PETE01000002.1|3921230|3928539	dereplication_representative
GCF_002899675.1	NZ_PKUU01000024.1	78222	82920	3.112	0	1	0	1	0	1	1	93	(1, 1, 1)	(2, 1, 0)	GCF_002899675.1.fasta.gz	NZ_PKUU01000024.1|78222|82920	dereplication_representative
GCF_002964605.1	NZ_PQDH01000001.1	223421	231090	8.1514	0	1	1	1	0	1	1	95	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_002964605.1.fasta.gz	NZ_PQDH01000001.1|223421|231090	dereplication_representative
GCF_002934545.1	NZ_PTJA01000001.1	684799	689568	3.1103	0	1	0	1	0	1	1	94	(1, 1, 1)	(2, 1, 0)	GCF_002934545.1.fasta.gz	NZ_PTJA01000001.1|684799|689568	dereplication_representative
GCF_003024715.1	NZ_PYLO01000004.1	243047	247787	3.1133	0	1	0	1	0	1	1	97	(1, 1, 1)	(2, 1, 0)	GCF_003024715.1.fasta.gz	NZ_PYLO01000004.1|243047|247787	dereplication_representative
GCF_003208175.1	NZ_QKMR01000014.1	19946	28092	10.1981	1	1	1	1	0	1	1	99	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_003208175.1.fasta.gz	NZ_QKMR01000014.1|19946|28092	dereplication_representative
GCF_003337415.1	NZ_QPJT01000016.1	48304	56489	10.2016	1	1	1	1	0	1	1	101	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_003337415.1.fasta.gz	NZ_QPJT01000016.1|48304|56489	dereplication_representative
GCF_003463065.1	NZ_QSCM01000004.1	152537	166007	3.1219	1	0	0	1	0	1	1	104	(-1, -1, -1)	(2, 1, 0)	GCF_003463065.1.fasta.gz	NZ_QSCM01000004.1|152537|166007	dereplication_representative
GCF_003477935.1	NZ_QUEH01000004.1	36281	40970	3.1117	0	1	0	1	0	1	1	105	(1, 1, 1)	(2, 1, 0)	GCF_003477935.1.fasta.gz	NZ_QUEH01000004.1|36281|40970	dereplication_representative
GCF_003478505.1	NZ_QUFI01000007.1	117308	121997	3.1108	0	1	0	1	0	1	1	106	(1, 1, 1)	(2, 1, 0)	GCF_003478505.1.fasta.gz	NZ_QUFI01000007.1|117308|121997	dereplication_representative
GCF_003478995.1	NZ_QUGI01000004.1	219475	223260	5.091	0	1	1	1	0	0	0	107	(-1, -1, -1)	(2, 1, 0)	GCF_003478995.1.fasta.gz	NZ_QUGI01000004.1|219475|223260	dereplication_representative
GCF_003480105.1	NZ_QUIK01000001.1	111367	116056	3.1105	0	1	0	1	0	1	1	108	(-1, -1, -1)	(2, 1, 0)	GCF_003480105.1.fasta.gz	NZ_QUIK01000001.1|111367|116056	dereplication_representative
GCF_003435515.1	NZ_QVME01000001.1	327243	332055	7.129	1	1	1	1	0	0	0	103	(1, 1, 1, 1)	(5, 4, 3, 2)	GCF_003435515.1.fasta.gz	NZ_QVME01000001.1|327243|332055	dereplication_representative
GCF_009935845.1	NZ_QWEK01000015.1	70643	75922	7.1299	1	1	1	1	0	0	0	144	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_009935845.1.fasta.gz	NZ_QWEK01000015.1|70643|75922	dereplication_representative
GCF_003435225.1	NZ_QWGJ01000001.1	164525	169504	3.1107	0	1	0	1	0	1	1	102	(1, 1, 1)	(2, 1, 0)	GCF_003435225.1.fasta.gz	NZ_QWGJ01000001.1|164525|169504	dereplication_representative
GCF_009911265.1	NZ_QXXA01000009.1	103458	110782	13.2481	1	1	1	1	1	1	1	142	(-1, -1, -1, -1, -1, -1, -1)	(6, 5, 4, 3, 2, 1, 0)	GCF_009911265.1.fasta.gz	NZ_QXXA01000009.1|103458|110782	dereplication_representative
GCF_003752155.1	NZ_RJVG01000011.1	6338	17527	3.0956	0	1	0	1	0	1	0	112	(1, 1, 1)	(2, 1, 0)	GCF_003752155.1.fasta.gz	NZ_RJVG01000011.1|6338|17527	dereplication_representative
GCF_004102745.1	NZ_RLII01000004.1	99123	103584	4.0926	0	0	0	1	0	1	2	116	(-1, -1, -1)	(2, 1, 0)	GCF_004102745.1.fasta.gz	NZ_RLII01000004.1|99123|103584	dereplication_representative
GCF_003862485.1	NZ_RRCM01000001.1	692879	697904	3.1109	0	1	0	1	0	1	1	113	(1, 1, 1)	(2, 1, 0)	GCF_003862485.1.fasta.gz	NZ_RRCM01000001.1|692879|697904	dereplication_representative
GCF_004138105.1	NZ_RXHQ01000004.1	115365	122370	10.2051	1	1	1	1	0	1	1	119	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_004138105.1.fasta.gz	NZ_RXHQ01000004.1|115365|122370	dereplication_representative
GCF_008086595.1	NZ_RXYA01000011.1	77829	82005	7.1459	1	1	1	1	0	0	0	132	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_008086595.1.fasta.gz	NZ_RXYA01000011.1|77829|82005	dereplication_representative
GCF_008086585.1	NZ_RXYD01000001.1	284140	293238	10.2222	1	1	1	1	0	1	1	131	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_008086585.1.fasta.gz	NZ_RXYD01000001.1|284140|293238	dereplication_representative
GCF_004138215.1	NZ_RYYS01000042.1	4791	11755	10.2489	1	1	1	1	0	1	1	120	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_004138215.1.fasta.gz	NZ_RYYS01000042.1|4791|11755	dereplication_representative
GCF_004134775.1	NZ_SDOZ01000003.1	237254	242035	4.1269	1	1	0	1	0	0	0	118	(-1, -1, -1)	(2, 1, 0)	GCF_004134775.1.fasta.gz	NZ_SDOZ01000003.1|237254|242035	dereplication_representative
GCF_004216775.1	NZ_SGXF01000001.1	1027092	1033963	3.1111	0	1	0	1	0	1	1	121	(-1, -1, -1)	(3, 2, 1)	GCF_004216775.1.fasta.gz	NZ_SGXF01000001.1|1027092|1033963	dereplication_representative
GCF_004345705.1	NZ_SLWV01000001.1	74935	82410	13.2635	1	1	1	1	1	1	1	123	(-1, -1, -1, -1, -1, -1, -1)	(6, 5, 4, 3, 2, 1, 0)	GCF_004345705.1.fasta.gz	NZ_SLWV01000001.1|74935|82410	dereplication_representative
GCF_004342165.1	NZ_SMAL01000001.1	69685	76900	6.1201	0	1	1	1	0	1	1	122	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_004342165.1.fasta.gz	NZ_SMAL01000001.1|69685|76900	dereplication_representative
GCF_004364155.1	NZ_SOAZ01000034.1	963	7442	6.1718	1	1	0	1	1	0	0	124	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_004364155.1.fasta.gz	NZ_SOAZ01000034.1|963|7442	dereplication_representative
GCF_009910325.1	NZ_SUMG01000014.1	9601	16102	10.2165	1	1	0	1	1	1	1	141	(-1, -1, -1, -1, -1, -1)	(5, 4, 3, 2, 1, 0)	GCF_009910325.1.fasta.gz	NZ_SUMG01000014.1|9601|16102	dereplication_representative
GCF_900461065.1	NZ_UAVV01000002.1	573262	580087	10.1935	1	1	1	1	0	1	1	377	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_900461065.1.fasta.gz	NZ_UAVV01000002.1|573262|580087	dereplication_representative
GCF_900447155.1	NZ_UFWX01000001.1	3451796	3458909	10.1942	1	1	1	1	0	1	2	376	(-1, -1, -1, -1, -1, -1)	(7, 6, 5, 4, 3, 2)	GCF_900447155.1.fasta.gz	NZ_UFWX01000001.1|3451796|3458909	dereplication_representative
GCF_900461105.1	NZ_UFWZ01000001.1	1897407	1904322	7.1869	1	1	0	1	0	1	2	378	(-1, -1, -1, -1, -1)	(5, 4, 3, 2, 1)	GCF_900461105.1.fasta.gz	NZ_UFWZ01000001.1|1897407|1904322	dereplication_representative
GCF_900562175.1	NZ_UOGO01000001.1	466703	471070	4.1383	1	1	0	1	0	0	0	380	(-1, -1, -1)	(2, 1, 0)	GCF_900562175.1.fasta.gz	NZ_UOGO01000001.1|466703|471070	dereplication_representative
GCF_900626075.1	NZ_UYZY01000004.1	500078	504846	3.1101	0	1	0	1	0	1	1	382	(1, 1, 1)	(2, 1, 0)	GCF_900626075.1.fasta.gz	NZ_UYZY01000004.1|500078|504846	dereplication_representative
GCF_900626095.1	NZ_UYZZ01000002.1	278796	285916	5.1567	1	1	0	1	0	0	1	383	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_900626095.1.fasta.gz	NZ_UYZZ01000002.1|278796|285916	dereplication_representative
GCF_006714885.1	NZ_VFMF01000001.1	361554	366367	7.1326	1	1	1	1	0	0	0	130	(-1, -1, -1, -1)	(3, 2, 1, 0)	GCF_006714885.1.fasta.gz	NZ_VFMF01000001.1|361554|366367	dereplication_representative
GCF_008274215.1	NZ_VTPS01000001.1	192333	198746	8.1733	0	1	0	1	1	1	1	134	(-1, -1, -1, -1, -1)	(4, 3, 2, 1, 0)	GCF_008274215.1.fasta.gz	NZ_VTPS01000001.1|192333|198746	dereplication_representative
GCF_009696465.1	NZ_VULX01000001.1	5530	12427	7.1797	1	1	0	1	0	1	1	139	(1, 1, 1, 1, 1)	(4, 3, 2, 1, 0)	GCF_009696465.1.fasta.gz	NZ_VULX01000001.1|5530|12427	dereplication_representative
GCF_009696145.1	NZ_VUMO01000001.1	187882	192110	7.1425	1	1	1	1	0	0	0	138	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_009696145.1.fasta.gz	NZ_VUMO01000001.1|187882|192110	dereplication_representative
GCF_009696045.1	NZ_VUMT01000028.1	12560	21282	3.1131	0	1	0	1	0	1	1	137	(-1, -1, -1)	(2, 1, 0)	GCF_009696045.1.fasta.gz	NZ_VUMT01000028.1|12560|21282	dereplication_representative
GCF_009362815.1	NZ_WHNX01000002.1	204662	213214	10.2124	1	1	1	1	0	1	2	136	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_009362815.1.fasta.gz	NZ_WHNX01000002.1|204662|213214	dereplication_representative
GCF_014284395.1	NZ_WJBB01000011.1	83651	87827	7.146	1	1	1	1	0	0	0	160	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_014284395.1.fasta.gz	NZ_WJBB01000011.1|83651|87827	dereplication_representative
GCF_014284475.1	NZ_WJBC01000033.1	189	3560	5.1059	0	1	1	1	0	0	0	161	(1, 1, 1)	(2, 1, 0)	GCF_014284475.1.fasta.gz	NZ_WJBC01000033.1|189|3560	dereplication_representative
GCF_014284495.1	NZ_WJBE01000008.1	87058	91357	7.1437	1	1	1	1	0	0	0	162	(1, 1, 1, 1)	(3, 2, 1, 0)	GCF_014284495.1.fasta.gz	NZ_WJBE01000008.1|87058|91357	dereplication_representative
GCF_009765695.1	NZ_WSLF01000005.1	52913	62411	10.1962	1	1	1	1	0	1	1	140	(1, 1, 1, 1, 1, 1)	(5, 4, 3, 2, 1, 0)	GCF_009765695.1.fasta.gz	NZ_WSLF01000005.1|52913|62411	dereplication_representative
